CityName,CityCode,MSOAName,MSOACode,Area
Leeds,J01000051,Leeds 064,E02002393,1.37989400302124
Leeds,J01000051,Leeds 065,E02002394,1.08006254888916
Leeds,J01000051,Leeds 067,E02002396,2.09153017739868
Leeds,J01000051,Leeds 068,E02002397,1.83489992987061
Leeds,J01000051,Leeds 069,E02002398,7.946034372131351
Leeds,J01000051,Leeds 070,E02002399,3.94139418122864
Leeds,J01000051,Leeds 071,E02002400,2.58700248461914
Leeds,J01000051,Leeds 072,E02002401,3.74749407330322
Leeds,J01000051,Leeds 073,E02002402,4.21680838742065
Leeds,J01000051,Leeds 075,E02002404,1.7476303768158001
Leeds,J01000051,Leeds 078,E02002407,1.3153324895629899
Leeds,J01000051,Leeds 080,E02002409,4.851543955322271
Leeds,J01000051,Leeds 081,E02002410,2.10798560809326
Leeds,J01000051,Leeds 082,E02002411,2.15329045315552
Leeds,J01000051,Leeds 083,E02002412,4.93576476919556
Leeds,J01000051,Leeds 085,E02002414,1.30126336297607
Leeds,J01000051,Leeds 086,E02002415,0.7157948555297851
Leeds,J01000051,Leeds 090,E02002419,2.91230979179382
Leeds,J01000051,Leeds 091,E02002420,2.0083567811889598
Leeds,J01000051,Leeds 092,E02002421,1.3838047953186001
Leeds,J01000051,Leeds 094,E02002423,1.53347988562012
Leeds,J01000051,Leeds 099,E02002428,3.81705896076965
Leeds,J01000051,Leeds 101,E02002430,2.67830367835999
Leeds,J01000051,Leeds 109,E02006852,4.44799609423828
Leeds,J01000051,Leeds 110,E02006861,1.4774741232147202
Leeds,J01000051,Leeds 111,E02006875,2.51875222961426
Leeds,J01000051,Leeds 112,E02006876,5.20167263380432
Leicester,J01000052,Leicester 001,E02002827,4.98869633712769
Leicester,J01000052,Leicester 002,E02002828,3.6933584569549596
Leicester,J01000052,Leicester 003,E02002829,3.070051717453
Leicester,J01000052,Leicester 004,E02002830,3.9232379579162604
Leicester,J01000052,Leicester 005,E02002831,1.25951710620117
Leicester,J01000052,Leicester 006,E02002832,1.33637322515869
Leicester,J01000052,Leicester 007,E02002833,0.851992432693481
Leicester,J01000052,Leicester 008,E02002834,3.1568312964935297
Leicester,J01000052,Leicester 009,E02002835,3.7049972301788303
Leicester,J01000052,Leicester 010,E02002836,1.16958352864075
Leicester,J01000052,Leicester 011,E02002837,1.12406472894287
Leicester,J01000052,Leicester 012,E02002838,1.82450568165588
Leicester,J01000052,Leicester 013,E02002839,1.4508285162506098
Leicester,J01000052,Leicester 016,E02002842,0.7888774842834471
Leicester,J01000052,Leicester 017,E02002843,0.9766994597015379
Leicester,J01000052,Leicester 018,E02002844,0.965282552688599
Leicester,J01000052,Leicester 019,E02002845,2.22675094024658
Leicester,J01000052,Leicester 020,E02002846,2.7788686974945103
Leicester,J01000052,Leicester 021,E02002847,1.38505297270203
Leicester,J01000052,Leicester 022,E02002848,0.529399605895996
Leicester,J01000052,Leicester 023,E02002849,1.2576209154968299
Leicester,J01000052,Leicester 025,E02002851,3.17016292578125
Leicester,J01000052,Leicester 026,E02002852,2.07561422050476
Leicester,J01000052,Leicester 027,E02002853,1.40158686738586
Leicester,J01000052,Leicester 028,E02002854,1.47696811001587
Leicester,J01000052,Leicester 029,E02002855,1.49310561711121
Leicester,J01000052,Leicester 030,E02002856,2.58863209173584
Leicester,J01000052,Leicester 031,E02002857,1.5470288877868699
Leicester,J01000052,Leicester 032,E02002858,2.10751822209167
Leicester,J01000052,Leicester 034,E02002860,3.3047006266098
Leicester,J01000052,Leicester 035,E02002861,1.64031440019226
Leicester,J01000052,Leicester 036,E02002862,1.36324034020996
Leicester,J01000052,Blaby 002,E02005334,1.57472473834991
Leicester,J01000052,Blaby 003,E02005335,23.407818942733797
Leicester,J01000052,Blaby 004,E02005336,2.47545825251007
Leicester,J01000052,Blaby 005,E02005337,2.49790331541443
Leicester,J01000052,Charnwood 021,E02005365,4.660259669281009
Leicester,J01000052,Leicester 037,E02006815,2.12119132780457
Leicester,J01000052,Harborough 011,E02006816,23.3005235833282
Leicester,J01000052,Leicester 038,E02006817,2.1476039296264604
Leicester,J01000052,Leicester 039,E02006819,2.02914119302368
Leicester,J01000052,Blaby 013,E02006820,5.0679011031799295
Leicester,J01000052,Leicester 040,E02006850,1.16102024668884
Leicester,J01000052,Leicester 041,E02006851,1.2438150699157702
Lincoln,J01000053,Lincoln 001,E02005442,1.17517243778992
Lincoln,J01000053,Lincoln 002,E02005443,1.80992079605103
Lincoln,J01000053,Lincoln 003,E02005444,6.68685055218506
Lincoln,J01000053,Lincoln 004,E02005445,4.0532961628418
Lincoln,J01000053,Lincoln 005,E02005446,1.86146130595398
Lincoln,J01000053,Lincoln 006,E02005447,3.41907793414307
Lincoln,J01000053,Lincoln 007,E02005448,1.9068662566528298
Lincoln,J01000053,Lincoln 008,E02005449,5.81014650047302
Lincoln,J01000053,Lincoln 009,E02005450,3.818150004776
Lincoln,J01000053,Lincoln 010,E02005451,1.7279038290863
Lincoln,J01000053,Lincoln 011,E02005452,3.4172861280212397
Liverpool,J01000054,Knowsley 006,E02001332,1.87409589670563
Liverpool,J01000054,Knowsley 008,E02001334,1.2190260038147
Liverpool,J01000054,Knowsley 010,E02001336,3.2497719393691997
Liverpool,J01000054,Knowsley 011,E02001337,1.8569686553573599
Liverpool,J01000054,Knowsley 012,E02001338,1.09511442596436
Liverpool,J01000054,Knowsley 014,E02001340,1.8470293887710598
Liverpool,J01000054,Knowsley 015,E02001341,2.358807364151
Liverpool,J01000054,Knowsley 016,E02001342,3.38382318278503
Liverpool,J01000054,Knowsley 017,E02001343,21.4065530369949
Liverpool,J01000054,Knowsley 018,E02001344,2.54207990764618
Liverpool,J01000054,Knowsley 019,E02001345,1.31287998951721
Liverpool,J01000054,Knowsley 020,E02001346,3.25136075218964
Liverpool,J01000054,Liverpool 001,E02001347,2.26332881777191
Liverpool,J01000054,Liverpool 002,E02001348,1.05809071111298
Liverpool,J01000054,Liverpool 003,E02001349,1.24819463459778
Liverpool,J01000054,Liverpool 004,E02001350,2.89375895629883
Liverpool,J01000054,Liverpool 005,E02001351,3.03710303406525
Liverpool,J01000054,Liverpool 006,E02001352,1.06115977007294
Liverpool,J01000054,Liverpool 007,E02001353,2.35942730157471
Liverpool,J01000054,Liverpool 008,E02001354,1.67148281544495
Liverpool,J01000054,Liverpool 009,E02001355,1.3439344268493698
Liverpool,J01000054,Liverpool 010,E02001356,1.27474550547791
Liverpool,J01000054,Liverpool 011,E02001357,1.10000569493103
Liverpool,J01000054,Liverpool 012,E02001358,0.5981853022155761
Liverpool,J01000054,Liverpool 013,E02001359,2.89452374144745
Liverpool,J01000054,Liverpool 014,E02001360,2.4001694010925303
Liverpool,J01000054,Liverpool 015,E02001361,1.50800162014771
Liverpool,J01000054,Liverpool 016,E02001362,1.34234879428101
Liverpool,J01000054,Liverpool 017,E02001363,1.56163556994629
Liverpool,J01000054,Liverpool 018,E02001364,1.0345254539032
Liverpool,J01000054,Liverpool 019,E02001365,0.87587858506012
Liverpool,J01000054,Liverpool 020,E02001366,1.53183881686401
Liverpool,J01000054,Liverpool 021,E02001367,2.4748677893524196
Liverpool,J01000054,Liverpool 022,E02001368,3.4240871968841597
Liverpool,J01000054,Liverpool 023,E02001369,2.04835629266357
Liverpool,J01000054,Liverpool 024,E02001370,1.1080871858902002
Liverpool,J01000054,Liverpool 025,E02001371,0.9242127776412961
Liverpool,J01000054,Liverpool 026,E02001372,1.7644981602401701
Liverpool,J01000054,Liverpool 027,E02001373,1.63704564150238
Liverpool,J01000054,Liverpool 028,E02001374,2.32892712457275
Liverpool,J01000054,Liverpool 029,E02001375,0.926156533470154
Liverpool,J01000054,Liverpool 030,E02001376,0.875146184066772
Liverpool,J01000054,Liverpool 031,E02001377,1.74742558847809
Liverpool,J01000054,Liverpool 032,E02001378,1.3466214496994
Liverpool,J01000054,Liverpool 034,E02001380,1.53302169187164
Liverpool,J01000054,Liverpool 035,E02001381,1.29286433074951
Liverpool,J01000054,Liverpool 036,E02001382,1.3016403637924199
Liverpool,J01000054,Liverpool 037,E02001383,1.10252008161926
Liverpool,J01000054,Liverpool 038,E02001384,0.981375179908752
Liverpool,J01000054,Liverpool 039,E02001385,0.945015550773621
Liverpool,J01000054,Liverpool 040,E02001386,1.8425192606582599
Liverpool,J01000054,Liverpool 041,E02001387,1.63691889131927
Liverpool,J01000054,Liverpool 042,E02001388,1.24400759494781
Liverpool,J01000054,Liverpool 043,E02001389,1.10434759375
Liverpool,J01000054,Liverpool 044,E02001390,1.24814107474518
Liverpool,J01000054,Liverpool 045,E02001391,2.63310815461731
Liverpool,J01000054,Liverpool 046,E02001392,1.7460301104965201
Liverpool,J01000054,Liverpool 047,E02001393,3.44689257787323
Liverpool,J01000054,Liverpool 048,E02001394,2.25560414427185
Liverpool,J01000054,Liverpool 049,E02001395,1.28245434381104
Liverpool,J01000054,Liverpool 050,E02001396,1.49000236328125
Liverpool,J01000054,Liverpool 051,E02001397,1.37640567314911
Liverpool,J01000054,Liverpool 052,E02001398,2.28844491653442
Liverpool,J01000054,Liverpool 053,E02001399,1.4492129996261598
Liverpool,J01000054,Liverpool 054,E02001400,3.1452625478363
Liverpool,J01000054,Liverpool 055,E02001401,3.09080475535584
Liverpool,J01000054,Liverpool 056,E02001402,2.52504880241394
Liverpool,J01000054,Liverpool 057,E02001403,1.77028983372498
Liverpool,J01000054,Liverpool 059,E02001405,2.14253074932861
Liverpool,J01000054,Liverpool 060,E02006932,1.4704821665191699
Liverpool,J01000054,Liverpool 061,E02006933,1.6252084463729901
Liverpool,J01000054,Liverpool 062,E02006934,1.30555096375275
Manchester,J01000058,Bury 023,E02001041,1.20720216810608
Manchester,J01000058,Bury 024,E02001042,1.45135074421692
Manchester,J01000058,Bury 025,E02001043,3.55583297520447
Manchester,J01000058,Bury 026,E02001044,1.2863179259033202
Manchester,J01000058,Manchester 001,E02001045,2.4190539921875
Manchester,J01000058,Manchester 002,E02001046,2.47150126419067
Manchester,J01000058,Manchester 003,E02001047,2.33955028022766
Manchester,J01000058,Manchester 004,E02001048,4.75183701119995
Manchester,J01000058,Manchester 005,E02001049,2.16075344836426
Manchester,J01000058,Manchester 006,E02001050,1.67050599478149
Manchester,J01000058,Manchester 007,E02001051,1.35502438905334
Manchester,J01000058,Manchester 008,E02001052,2.01713455647278
Manchester,J01000058,Manchester 009,E02001053,2.73486896244812
Manchester,J01000058,Manchester 011,E02001055,3.41658966044617
Manchester,J01000058,Manchester 012,E02001056,1.8227909056091298
Manchester,J01000058,Manchester 013,E02001057,2.35333254330444
Manchester,J01000058,Manchester 015,E02001059,3.69126294477844
Manchester,J01000058,Manchester 017,E02001061,1.9259413758697501
Manchester,J01000058,Manchester 018,E02001062,2.59389037501526
Manchester,J01000058,Manchester 019,E02001063,1.71114183676147
Manchester,J01000058,Manchester 020,E02001064,2.5948006675109903
Manchester,J01000058,Manchester 021,E02001065,1.9205614036407501
Manchester,J01000058,Manchester 022,E02001066,1.12789751808167
Manchester,J01000058,Manchester 023,E02001067,1.7216836260528599
Manchester,J01000058,Manchester 024,E02001068,1.25651940682983
Manchester,J01000058,Manchester 025,E02001069,0.8788304212036131
Manchester,J01000058,Manchester 026,E02001070,1.54185080744934
Manchester,J01000058,Manchester 027,E02001071,1.44003590924072
Manchester,J01000058,Manchester 028,E02001072,1.0889312502594002
Manchester,J01000058,Manchester 029,E02001073,1.32963015475464
Manchester,J01000058,Manchester 030,E02001074,1.93371222840881
Manchester,J01000058,Manchester 031,E02001075,1.17197782589722
Manchester,J01000058,Manchester 032,E02001076,1.36110395361328
Manchester,J01000058,Manchester 033,E02001077,1.30316647566223
Manchester,J01000058,Manchester 034,E02001078,1.65438842892456
Manchester,J01000058,Manchester 035,E02001079,1.69876926867676
Manchester,J01000058,Manchester 036,E02001080,1.02931222459412
Manchester,J01000058,Manchester 037,E02001081,2.2181461505127
Manchester,J01000058,Manchester 038,E02001082,0.894651766052246
Manchester,J01000058,Manchester 039,E02001083,1.42096254727173
Manchester,J01000058,Manchester 040,E02001084,1.37237031723022
Manchester,J01000058,Manchester 041,E02001085,1.35460820753479
Manchester,J01000058,Manchester 042,E02001086,2.09059581414795
Manchester,J01000058,Manchester 043,E02001087,2.03377702998352
Manchester,J01000058,Manchester 045,E02001089,2.61824780108643
Manchester,J01000058,Stockport 001,E02001187,1.0787483258666999
Manchester,J01000058,Stockport 002,E02001188,1.6811077495269802
Manchester,J01000058,Stockport 003,E02001189,2.2569923709259
Manchester,J01000058,Tameside 014,E02001242,3.04233180221558
Manchester,J01000058,Tameside 019,E02001247,1.7147218822021502
Manchester,J01000058,Trafford 001,E02001259,1.78881460673523
Manchester,J01000058,Trafford 004,E02001262,1.6027060473632802
Manchester,J01000058,Manchester 054,E02006902,1.64373100656128
Manchester,J01000058,Manchester 055,E02006912,1.4625520464172401
Manchester,J01000058,Manchester 056,E02006913,1.70981662367249
Manchester,J01000058,Manchester 057,E02006914,0.635478065994263
Manchester,J01000058,Manchester 058,E02006915,1.8077630950317398
Manchester,J01000058,Manchester 059,E02006916,0.6517302542877199
Manchester,J01000058,Manchester 060,E02006917,0.966070098632813
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 001,E02001708,21.7824446811523
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 002,E02001709,8.07982196841431
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 003,E02001710,1.9889586003875699
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 004,E02001711,17.8628855363312
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 005,E02001712,2.0630494701995903
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 006,E02001713,2.3805586419219997
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 007,E02001714,3.00362704006958
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 008,E02001715,3.48078951611328
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 011,E02001718,1.31547715447998
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 012,E02001719,1.98547515078735
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 013,E02001720,1.31633129226685
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 015,E02001722,2.1259031205291703
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 016,E02001723,1.3246133350830098
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 017,E02001724,1.23204096090698
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 018,E02001725,1.06988317076111
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 019,E02001726,2.42877335351563
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 020,E02001727,2.12515282852173
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 021,E02001728,3.8661636676330597
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 022,E02001729,1.6436073331604
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 023,E02001730,1.8744598250885
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 024,E02001731,5.02378814341736
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 025,E02001732,2.05165390979004
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 026,E02001733,3.26955407545471
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 027,E02001734,2.03572521325684
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 028,E02001735,1.07111046601868
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 029,E02001736,2.7010693219909703
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 030,E02001737,1.8324058348388699
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 031,E02006893,2.90085125930786
Norwich,J01000066,Broadland 009,E02005528,3.22155735931396
Norwich,J01000066,Broadland 010,E02005529,3.22802780358887
Norwich,J01000066,Broadland 011,E02005530,2.00872333215332
Norwich,J01000066,Broadland 012,E02005531,3.15869929521179
Norwich,J01000066,Broadland 013,E02005532,5.40323883282471
Norwich,J01000066,Broadland 015,E02005534,2.86542952339172
Norwich,J01000066,Broadland 016,E02005535,4.21188670195007
Norwich,J01000066,Norwich 001,E02005584,5.6705028345794695
Norwich,J01000066,Norwich 002,E02005585,2.7494769222564703
Norwich,J01000066,Norwich 003,E02005586,1.34638201786804
Norwich,J01000066,Norwich 004,E02005587,2.3023763319244397
Norwich,J01000066,Norwich 005,E02005588,3.22779729414368
Norwich,J01000066,Norwich 006,E02005589,3.73067470787048
Norwich,J01000066,Norwich 007,E02005590,2.3506813945922898
Norwich,J01000066,Norwich 009,E02005592,1.15189100093079
Norwich,J01000066,Norwich 010,E02005593,2.85868298609924
Norwich,J01000066,Norwich 011,E02005594,1.9704320609130899
Norwich,J01000066,Norwich 012,E02005595,4.95532692378235
Norwich,J01000066,Norwich 013,E02005596,3.19107123388672
Norwich,J01000066,South Norfolk 001,E02005597,12.3855864524384
Norwich,J01000066,Norwich 014,E02006907,2.14442712583923
Norwich,J01000066,Norwich 015,E02006908,1.3573658809204099
Nottingham,J01000067,Nottingham 001,E02002868,1.58314147868347
Nottingham,J01000067,Nottingham 002,E02002869,2.92324051922607
Nottingham,J01000067,Nottingham 004,E02002871,1.7300094774932901
Nottingham,J01000067,Nottingham 005,E02002872,2.4425719541931197
Nottingham,J01000067,Nottingham 006,E02002873,1.60032679397583
Nottingham,J01000067,Nottingham 007,E02002874,1.8574588788147
Nottingham,J01000067,Nottingham 008,E02002875,1.5193904208679199
Nottingham,J01000067,Nottingham 009,E02002876,2.27000084797668
Nottingham,J01000067,Nottingham 010,E02002877,1.50412657974243
Nottingham,J01000067,Nottingham 011,E02002878,1.6346542739563
Nottingham,J01000067,Nottingham 012,E02002879,1.46646623200989
Nottingham,J01000067,Nottingham 013,E02002880,1.18817760806274
Nottingham,J01000067,Nottingham 014,E02002881,1.97379218765259
Nottingham,J01000067,Nottingham 015,E02002882,1.99960873503113
Nottingham,J01000067,Nottingham 016,E02002883,1.4297070694580098
Nottingham,J01000067,Nottingham 017,E02002884,0.6305368971252441
Nottingham,J01000067,Nottingham 018,E02002885,0.738385167678833
Nottingham,J01000067,Nottingham 019,E02002886,2.34201771354675
Nottingham,J01000067,Nottingham 020,E02002887,2.13286221600342
Nottingham,J01000067,Nottingham 021,E02002888,1.11535279827881
Nottingham,J01000067,Nottingham 022,E02002889,1.37467632432556
Nottingham,J01000067,Nottingham 023,E02002890,1.19402111239624
Nottingham,J01000067,Nottingham 024,E02002891,2.45846890084839
Nottingham,J01000067,Nottingham 025,E02002892,1.72075712063599
Nottingham,J01000067,Nottingham 026,E02002893,1.25111735166931
Nottingham,J01000067,Nottingham 027,E02002894,2.9428241106262196
Nottingham,J01000067,Nottingham 028,E02002895,1.1569241783447302
Nottingham,J01000067,Nottingham 029,E02002896,2.92566973719788
Nottingham,J01000067,Nottingham 030,E02002897,2.59482468519592
Nottingham,J01000067,Nottingham 031,E02002898,5.21032033547974
Nottingham,J01000067,Nottingham 032,E02002899,2.87699908358765
Nottingham,J01000067,Nottingham 038,E02006834,1.3339232355957
Nottingham,J01000067,Gedling 016,E02006835,11.0408444868011
Nottingham,J01000067,Nottingham 039,E02006904,2.1137041238861096
Nottingham,J01000067,Nottingham 040,E02006905,2.41958919297791
Oxford,J01000070,Oxford 001,E02005940,3.87444626506805
Oxford,J01000070,Oxford 002,E02005941,1.88484043935394
Oxford,J01000070,Oxford 003,E02005942,2.07655116172791
Oxford,J01000070,Oxford 004,E02005943,3.6618105037231397
Oxford,J01000070,Oxford 005,E02005944,1.60411910070801
Oxford,J01000070,Oxford 006,E02005945,2.86703192877197
Oxford,J01000070,Oxford 007,E02005946,1.61917193121338
Oxford,J01000070,Oxford 008,E02005947,3.52874942363739
Oxford,J01000070,Oxford 009,E02005948,6.20805383577728
Oxford,J01000070,Oxford 010,E02005949,1.6164364065322898
Oxford,J01000070,Oxford 011,E02005950,1.64821705665588
Oxford,J01000070,Oxford 012,E02005951,2.34816861889648
Oxford,J01000070,Oxford 013,E02005952,4.60436100480652
Oxford,J01000070,Oxford 014,E02005953,1.12405446217346
Oxford,J01000070,Oxford 015,E02005954,2.3054459340667703
Oxford,J01000070,Oxford 016,E02005955,2.43134904203033
Oxford,J01000070,Oxford 017,E02005956,1.2262501183471701
Oxford,J01000070,Oxford 018,E02005957,1.005742436409
Oxford,J01000070,Vale of White Horse 001,E02005978,31.3464172677002
Oxford,J01000070,Vale of White Horse 002,E02005979,18.6199543358307
Plymouth,J01000072,Plymouth 001,E02003122,3.61196693037987
Plymouth,J01000072,Plymouth 002,E02003123,2.7485936052866
Plymouth,J01000072,Plymouth 003,E02003124,2.76908620092297
Plymouth,J01000072,Plymouth 004,E02003125,3.2545745665130603
Plymouth,J01000072,Plymouth 005,E02003126,5.08366657215023
Plymouth,J01000072,Plymouth 006,E02003127,1.90860555758572
Plymouth,J01000072,Plymouth 007,E02003128,2.07348940291977
Plymouth,J01000072,Plymouth 008,E02003129,2.20079921682167
Plymouth,J01000072,Plymouth 009,E02003130,1.8705586765089
Plymouth,J01000072,Plymouth 010,E02003131,2.71774180403805
Plymouth,J01000072,Plymouth 011,E02003132,1.86915148863316
Plymouth,J01000072,Plymouth 012,E02003133,1.77518483557129
Plymouth,J01000072,Plymouth 013,E02003134,1.92972327625752
Plymouth,J01000072,Plymouth 014,E02003135,2.62621369447613
Plymouth,J01000072,Plymouth 015,E02003136,4.2172208600320795
Plymouth,J01000072,Plymouth 016,E02003137,1.94506499611664
Plymouth,J01000072,Plymouth 017,E02003138,1.38578467762184
Plymouth,J01000072,Plymouth 018,E02003139,1.29479225413227
Plymouth,J01000072,Plymouth 019,E02003140,3.6712807849998503
Plymouth,J01000072,Plymouth 020,E02003141,0.822248128745079
Plymouth,J01000072,Plymouth 021,E02003142,2.3586302920188897
Plymouth,J01000072,Plymouth 022,E02003143,1.9056700185050999
Plymouth,J01000072,Plymouth 023,E02003144,0.904425919940948
Plymouth,J01000072,Plymouth 024,E02003145,1.21799575343037
Plymouth,J01000072,Plymouth 025,E02003146,0.8248840102787021
Plymouth,J01000072,Plymouth 026,E02003147,2.07897185233498
Plymouth,J01000072,Plymouth 027,E02003148,1.53064206306458
Plymouth,J01000072,Plymouth 028,E02003149,2.03728925631046
Plymouth,J01000072,Plymouth 029,E02003150,2.23808631433201
Plymouth,J01000072,Plymouth 030,E02003151,4.70016735851097
Plymouth,J01000072,Plymouth 031,E02003152,7.861457597189901
Plymouth,J01000072,Plymouth 032,E02003153,2.40577702455235
Plymouth,J01000072,South Hams 001,E02004189,86.5333272278719
Portsmouth,J01000074,Portsmouth 001,E02003524,1.88237961727905
Portsmouth,J01000074,Portsmouth 002,E02003525,1.9979265321579
Portsmouth,J01000074,Portsmouth 003,E02003526,2.25176266459656
Portsmouth,J01000074,Portsmouth 004,E02003527,3.85360321021652
Portsmouth,J01000074,Portsmouth 006,E02003529,1.49596028274536
Portsmouth,J01000074,Portsmouth 007,E02003530,1.69832843275452
Portsmouth,J01000074,Portsmouth 008,E02003531,3.84506017988586
Portsmouth,J01000074,Portsmouth 009,E02003532,0.78810406861496
Portsmouth,J01000074,Portsmouth 010,E02003533,1.33948550527954
Portsmouth,J01000074,Portsmouth 011,E02003534,0.8387966086120611
Portsmouth,J01000074,Portsmouth 012,E02003535,0.638866119190216
Portsmouth,J01000074,Portsmouth 013,E02003536,1.15523764762497
Portsmouth,J01000074,Portsmouth 014,E02003537,1.51134765893936
Portsmouth,J01000074,Portsmouth 015,E02003538,0.9621981133956911
Portsmouth,J01000074,Portsmouth 016,E02003539,2.5521295533103903
Portsmouth,J01000074,Portsmouth 017,E02003540,2.54893164378738
Portsmouth,J01000074,Portsmouth 018,E02003541,0.68348727117157
Portsmouth,J01000074,Portsmouth 019,E02003542,0.5678377935409551
Portsmouth,J01000074,Portsmouth 020,E02003543,0.582191518768311
Portsmouth,J01000074,Portsmouth 021,E02003544,0.486151219638824
Portsmouth,J01000074,Portsmouth 022,E02003545,0.572217589008331
Portsmouth,J01000074,Portsmouth 023,E02003546,1.8538390462265
Portsmouth,J01000074,Portsmouth 024,E02003547,1.79618097116089
Portsmouth,J01000074,Portsmouth 025,E02003548,0.539951244800568
Portsmouth,J01000074,Fareham 010,E02004736,2.97506129640198
Portsmouth,J01000074,Fareham 012,E02004738,1.8827454169769302
Portsmouth,J01000074,Portsmouth 026,E02006821,3.89704632634354
Preston,J01000075,Preston 003,E02005255,2.28118004876709
Preston,J01000075,Preston 004,E02005256,4.33808603694153
Preston,J01000075,Preston 005,E02005257,1.51799048406982
Preston,J01000075,Preston 006,E02005258,2.7628787829437296
Preston,J01000075,Preston 007,E02005259,2.74803842532349
Preston,J01000075,Preston 008,E02005260,1.83095581781006
Preston,J01000075,Preston 009,E02005261,6.27940308198547
Preston,J01000075,Preston 010,E02005262,9.45589343367004
Preston,J01000075,Preston 011,E02005263,1.27111222605896
Preston,J01000075,Preston 012,E02005264,1.9746710789947501
Preston,J01000075,Preston 013,E02005265,2.56386758918762
Preston,J01000075,Preston 014,E02005266,1.19866426568604
Preston,J01000075,Preston 015,E02005267,0.8327000424499511
Preston,J01000075,Preston 016,E02005268,3.55090891769409
Preston,J01000075,Preston 017,E02005269,2.17501939102173
Salford,J01000080,Salford 010,E02001166,1.2799055188903798
Salford,J01000080,Salford 011,E02001167,2.0360539336547903
Salford,J01000080,Salford 016,E02001172,1.74662877600098
Salford,J01000080,Salford 017,E02001173,2.8677140448303198
Salford,J01000080,Salford 018,E02001174,1.01207613224792
Salford,J01000080,Salford 021,E02001177,3.54051498904419
Salford,J01000080,Salford 022,E02001178,3.26681734819031
Salford,J01000080,Salford 023,E02001179,0.911081055892944
Salford,J01000080,Salford 024,E02001180,0.913927533081055
Salford,J01000080,Salford 028,E02001184,3.08072360974121
Sheffield,J01000082,Rotherham 025,E02001602,5.12327114857483
Sheffield,J01000082,Sheffield 005,E02001615,11.0827869264221
Sheffield,J01000082,Sheffield 006,E02001616,1.6473563248596201
Sheffield,J01000082,Sheffield 007,E02001617,1.6291792425231901
Sheffield,J01000082,Sheffield 009,E02001619,2.3250025275115997
Sheffield,J01000082,Sheffield 010,E02001620,1.4095554823761
Sheffield,J01000082,Sheffield 011,E02001621,1.49305217553711
Sheffield,J01000082,Sheffield 012,E02001622,2.11813330807495
Sheffield,J01000082,Sheffield 013,E02001623,1.5339023777313199
Sheffield,J01000082,Sheffield 014,E02001624,3.5785848950500503
Sheffield,J01000082,Sheffield 015,E02001625,1.49704895480347
Sheffield,J01000082,Sheffield 016,E02001626,0.9021965511627199
Sheffield,J01000082,Sheffield 017,E02001627,3.24375553208923
Sheffield,J01000082,Sheffield 018,E02001628,7.16082084519959
Sheffield,J01000082,Sheffield 019,E02001629,1.7207932160491899
Sheffield,J01000082,Sheffield 020,E02001630,1.98190215409851
Sheffield,J01000082,Sheffield 021,E02001631,1.36915205293274
Sheffield,J01000082,Sheffield 022,E02001632,5.52520675436401
Sheffield,J01000082,Sheffield 023,E02001633,18.2183596833038
Sheffield,J01000082,Sheffield 024,E02001634,1.42160370320129
Sheffield,J01000082,Sheffield 025,E02001635,3.40405324737549
Sheffield,J01000082,Sheffield 026,E02001636,1.7710014577178999
Sheffield,J01000082,Sheffield 027,E02001637,4.27974332362366
Sheffield,J01000082,Sheffield 028,E02001638,0.459702662338257
Sheffield,J01000082,Sheffield 029,E02001639,0.819850645141602
Sheffield,J01000082,Sheffield 030,E02001640,1.43165010871887
Sheffield,J01000082,Sheffield 032,E02001642,3.43755838728333
Sheffield,J01000082,Sheffield 033,E02001643,3.31826903549194
Sheffield,J01000082,Sheffield 036,E02001646,1.31250767617798
Sheffield,J01000082,Sheffield 037,E02001647,2.07854755432129
