CityName,CityCode,LTLAName,LTLACode,Time,Aggregation,Price
Oxford,J01000070,Oxford,E07000178,2019-09,Mean,"494,682"
Oxford,J01000070,Oxford,E07000178,2019-12,Mean,"498,174"
Oxford,J01000070,Oxford,E07000178,2020-03,Mean,"514,471"
Oxford,J01000070,Oxford,E07000178,2020-06,Mean,"520,464"
Oxford,J01000070,Oxford,E07000178,2020-09,Mean,"527,208"
Oxford,J01000070,Oxford,E07000178,2020-12,Mean,"557,024"
Oxford,J01000070,Oxford,E07000178,2021-03,Mean,"559,647"
Oxford,J01000070,Oxford,E07000178,2021-06,Mean,"565,325"
Oxford,J01000070,Oxford,E07000178,2021-09,Mean,"585,141"
Oxford,J01000070,Oxford,E07000178,2021-12,Mean,"567,446"
Oxford,J01000070,Oxford,E07000178,2022-03,Mean,"564,287"
Oxford,J01000070,Oxford,E07000178,2019-03,Median,"399,000"
Oxford,J01000070,Oxford,E07000178,2019-06,Median,"392,500"
Oxford,J01000070,Oxford,E07000178,2019-09,Median,"390,000"
Oxford,J01000070,Oxford,E07000178,2019-12,Median,"395,000"
Oxford,J01000070,Oxford,E07000178,2020-03,Median,"395,000"
Oxford,J01000070,Oxford,E07000178,2020-06,Median,"394,000"
Oxford,J01000070,Oxford,E07000178,2020-09,Median,"400,000"
Oxford,J01000070,Oxford,E07000178,2020-12,Median,"417,500"
Oxford,J01000070,Oxford,E07000178,2021-03,Median,"420,500"
Oxford,J01000070,Oxford,E07000178,2021-06,Median,"432,000"
Oxford,J01000070,Oxford,E07000178,2021-09,Median,"430,000"
Oxford,J01000070,Oxford,E07000178,2021-12,Median,"428,750"
Oxford,J01000070,Oxford,E07000178,2022-03,Median,"430,000"
Plymouth,J01000072,Plymouth,E06000026,2019-03,Mean,"197,884"
Plymouth,J01000072,Plymouth,E06000026,2019-06,Mean,"198,388"
Plymouth,J01000072,Plymouth,E06000026,2019-09,Mean,"199,720"
Plymouth,J01000072,Plymouth,E06000026,2019-12,Mean,"200,675"
Plymouth,J01000072,Plymouth,E06000026,2020-03,Mean,"201,879"
Plymouth,J01000072,Plymouth,E06000026,2020-06,Mean,"202,231"
Plymouth,J01000072,Plymouth,E06000026,2020-09,Mean,"205,044"
Plymouth,J01000072,Plymouth,E06000026,2020-12,Mean,"208,977"
Plymouth,J01000072,Plymouth,E06000026,2021-03,Mean,"215,138"
Plymouth,J01000072,Plymouth,E06000026,2021-06,Mean,"219,940"
Plymouth,J01000072,Plymouth,E06000026,2021-09,Mean,"221,208"
Plymouth,J01000072,Plymouth,E06000026,2021-12,Mean,"219,696"
Plymouth,J01000072,Plymouth,E06000026,2022-03,Mean,"219,030"
Plymouth,J01000072,Plymouth,E06000026,2019-03,Median,"176,000"
Plymouth,J01000072,Plymouth,E06000026,2019-06,Median,"177,000"
Plymouth,J01000072,Plymouth,E06000026,2019-09,Median,"178,000"
Plymouth,J01000072,Plymouth,E06000026,2019-12,Median,"179,000"
Plymouth,J01000072,Plymouth,E06000026,2020-03,Median,"180,000"
Plymouth,J01000072,Plymouth,E06000026,2020-06,Median,"180,000"
Plymouth,J01000072,Plymouth,E06000026,2020-09,Median,"182,250"
Plymouth,J01000072,Plymouth,E06000026,2020-12,Median,"185,000"
Plymouth,J01000072,Plymouth,E06000026,2021-03,Median,"190,000"
Plymouth,J01000072,Plymouth,E06000026,2021-06,Median,"195,000"
Plymouth,J01000072,Plymouth,E06000026,2021-09,Median,"195,000"
Plymouth,J01000072,Plymouth,E06000026,2021-12,Median,"195,000"
Plymouth,J01000072,Plymouth,E06000026,2022-03,Median,"195,000"
Portsmouth,J01000074,Portsmouth,E06000044,2019-03,Mean,"236,231"
Portsmouth,J01000074,Portsmouth,E06000044,2019-06,Mean,"236,852"
Portsmouth,J01000074,Portsmouth,E06000044,2019-09,Mean,"236,477"
Portsmouth,J01000074,Portsmouth,E06000044,2019-12,Mean,"236,789"
Portsmouth,J01000074,Portsmouth,E06000044,2020-03,Mean,"239,171"
Portsmouth,J01000074,Portsmouth,E06000044,2020-06,Mean,"241,382"
Portsmouth,J01000074,Portsmouth,E06000044,2020-09,Mean,"246,345"
Portsmouth,J01000074,Portsmouth,E06000044,2020-12,Mean,"253,929"
Portsmouth,J01000074,Portsmouth,E06000044,2021-03,Mean,"261,657"
Portsmouth,J01000074,Portsmouth,E06000044,2021-06,Mean,"267,171"
Portsmouth,J01000074,Portsmouth,E06000044,2021-09,Mean,"267,824"
Portsmouth,J01000074,Portsmouth,E06000044,2021-12,Mean,"266,169"
Portsmouth,J01000074,Portsmouth,E06000044,2022-03,Mean,"266,401"
Portsmouth,J01000074,Portsmouth,E06000044,2019-03,Median,"212,500"
Portsmouth,J01000074,Portsmouth,E06000044,2019-06,Median,"212,000"
Portsmouth,J01000074,Portsmouth,E06000044,2019-09,Median,"210,000"
Portsmouth,J01000074,Portsmouth,E06000044,2019-12,Median,"210,000"
Portsmouth,J01000074,Portsmouth,E06000044,2020-03,Median,"212,500"
Portsmouth,J01000074,Portsmouth,E06000044,2020-06,Median,"215,000"
Portsmouth,J01000074,Portsmouth,E06000044,2020-09,Median,"218,000"
Portsmouth,J01000074,Portsmouth,E06000044,2020-12,Median,"223,000"
Portsmouth,J01000074,Portsmouth,E06000044,2021-03,Median,"230,000"
Portsmouth,J01000074,Portsmouth,E06000044,2021-06,Median,"235,000"
Portsmouth,J01000074,Portsmouth,E06000044,2021-09,Median,"235,000"
Portsmouth,J01000074,Portsmouth,E06000044,2021-12,Median,"237,000"
Portsmouth,J01000074,Portsmouth,E06000044,2022-03,Median,"239,998"
Preston,J01000075,Preston,E07000123,2019-03,Mean,"169,245"
Preston,J01000075,Preston,E07000123,2019-06,Mean,"171,085"
Preston,J01000075,Preston,E07000123,2019-09,Mean,"174,250"
Preston,J01000075,Preston,E07000123,2019-12,Mean,"176,399"
Preston,J01000075,Preston,E07000123,2020-03,Mean,"175,858"
Preston,J01000075,Preston,E07000123,2020-06,Mean,"174,397"
Preston,J01000075,Preston,E07000123,2020-09,Mean,"175,758"
Preston,J01000075,Preston,E07000123,2020-12,Mean,"180,484"
Preston,J01000075,Preston,E07000123,2021-03,Mean,"189,643"
Preston,J01000075,Preston,E07000123,2021-06,Mean,"193,174"
Preston,J01000075,Preston,E07000123,2021-09,Mean,"193,148"
Preston,J01000075,Preston,E07000123,2021-12,Mean,"188,379"
Preston,J01000075,Preston,E07000123,2022-03,Mean,"182,907"
Preston,J01000075,Preston,E07000123,2019-03,Median,"144,500"
Preston,J01000075,Preston,E07000123,2019-06,Median,"143,000"
Preston,J01000075,Preston,E07000123,2019-09,Median,"145,000"
Preston,J01000075,Preston,E07000123,2019-12,Median,"150,000"
Preston,J01000075,Preston,E07000123,2020-03,Median,"150,000"
Preston,J01000075,Preston,E07000123,2020-06,Median,"148,740"
Preston,J01000075,Preston,E07000123,2020-09,Median,"152,000"
Preston,J01000075,Preston,E07000123,2020-12,Median,"152,000"
Preston,J01000075,Preston,E07000123,2021-03,Median,"160,000"
Preston,J01000075,Preston,E07000123,2021-06,Median,"160,000"
Preston,J01000075,Preston,E07000123,2021-09,Median,"160,000"
Preston,J01000075,Preston,E07000123,2021-12,Median,"158,500"
Preston,J01000075,Preston,E07000123,2022-03,Median,"155,000"
Salford,J01000080,Salford,E08000006,2019-03,Mean,"182,482"
Salford,J01000080,Salford,E08000006,2019-06,Mean,"181,273"
Salford,J01000080,Salford,E08000006,2019-09,Mean,"185,746"
Salford,J01000080,Salford,E08000006,2019-12,Mean,"193,659"
Salford,J01000080,Salford,E08000006,2020-03,Mean,"196,828"
Salford,J01000080,Salford,E08000006,2020-06,Mean,"202,234"
Salford,J01000080,Salford,E08000006,2020-09,Mean,"206,662"
Salford,J01000080,Salford,E08000006,2020-12,Mean,"212,011"
Salford,J01000080,Salford,E08000006,2021-03,Mean,"218,703"
Salford,J01000080,Salford,E08000006,2021-06,Mean,"225,808"
Salford,J01000080,Salford,E08000006,2021-09,Mean,"226,883"
Salford,J01000080,Salford,E08000006,2021-12,Mean,"228,002"
Salford,J01000080,Salford,E08000006,2022-03,Mean,"228,308"
Salford,J01000080,Salford,E08000006,2019-03,Median,"160,000"
Salford,J01000080,Salford,E08000006,2019-06,Median,"160,000"
Salford,J01000080,Salford,E08000006,2019-09,Median,"164,950"
Salford,J01000080,Salford,E08000006,2019-12,Median,"170,500"
Salford,J01000080,Salford,E08000006,2020-03,Median,"173,000"
Salford,J01000080,Salford,E08000006,2020-06,Median,"180,000"
Salford,J01000080,Salford,E08000006,2020-09,Median,"185,000"
Salford,J01000080,Salford,E08000006,2020-12,Median,"190,000"
Salford,J01000080,Salford,E08000006,2021-03,Median,"197,000"
Salford,J01000080,Salford,E08000006,2021-06,Median,"200,000"
Salford,J01000080,Salford,E08000006,2021-09,Median,"202,500"
Salford,J01000080,Salford,E08000006,2021-12,Median,"200,000"
Salford,J01000080,Salford,E08000006,2022-03,Median,"200,000"
Sheffield,J01000082,Sheffield,E08000019,2019-03,Mean,"196,994"
Sheffield,J01000082,Sheffield,E08000019,2019-06,Mean,"195,068"
Sheffield,J01000082,Sheffield,E08000019,2019-09,Mean,"195,707"
Sheffield,J01000082,Sheffield,E08000019,2019-12,Mean,"199,184"
Sheffield,J01000082,Sheffield,E08000019,2020-03,Mean,"201,407"
Sheffield,J01000082,Sheffield,E08000019,2020-06,Mean,"205,418"
Sheffield,J01000082,Sheffield,E08000019,2020-09,Mean,"208,223"
Sheffield,J01000082,Sheffield,E08000019,2020-12,Mean,"209,034"
Sheffield,J01000082,Sheffield,E08000019,2021-03,Mean,"221,753"
Sheffield,J01000082,Sheffield,E08000019,2021-06,Mean,"228,750"
Sheffield,J01000082,Sheffield,E08000019,2021-09,Mean,"229,712"
Sheffield,J01000082,Sheffield,E08000019,2021-12,Mean,"233,447"
Sheffield,J01000082,Sheffield,E08000019,2022-03,Mean,"226,762"
Sheffield,J01000082,Sheffield,E08000019,2019-03,Median,"160,000"
Sheffield,J01000082,Sheffield,E08000019,2019-06,Median,"159,995"
Sheffield,J01000082,Sheffield,E08000019,2019-09,Median,"160,000"
Sheffield,J01000082,Sheffield,E08000019,2019-12,Median,"162,000"
Sheffield,J01000082,Sheffield,E08000019,2020-03,Median,"163,528"
Sheffield,J01000082,Sheffield,E08000019,2020-06,Median,"165,000"
Sheffield,J01000082,Sheffield,E08000019,2020-09,Median,"168,500"
Sheffield,J01000082,Sheffield,E08000019,2020-12,Median,"168,500"
Sheffield,J01000082,Sheffield,E08000019,2021-03,Median,"177,500"
Sheffield,J01000082,Sheffield,E08000019,2021-06,Median,"181,000"
Sheffield,J01000082,Sheffield,E08000019,2021-09,Median,"184,000"
Sheffield,J01000082,Sheffield,E08000019,2021-12,Median,"185,000"
Sheffield,J01000082,Sheffield,E08000019,2022-03,Median,"180,000"
Southampton,J01000087,Southampton,E06000045,2019-03,Mean,"222,735"
Southampton,J01000087,Southampton,E06000045,2019-06,Mean,"223,119"
Southampton,J01000087,Southampton,E06000045,2019-09,Mean,"226,984"
Southampton,J01000087,Southampton,E06000045,2019-12,Mean,"231,279"
Southampton,J01000087,Southampton,E06000045,2020-03,Mean,"231,392"
Southampton,J01000087,Southampton,E06000045,2020-06,Mean,"234,194"
Southampton,J01000087,Southampton,E06000045,2020-09,Mean,"232,943"
Southampton,J01000087,Southampton,E06000045,2020-12,Mean,"235,635"
Southampton,J01000087,Southampton,E06000045,2021-03,Mean,"241,785"
Southampton,J01000087,Southampton,E06000045,2021-06,Mean,"246,358"
Southampton,J01000087,Southampton,E06000045,2021-09,Mean,"248,834"
Southampton,J01000087,Southampton,E06000045,2021-12,Mean,"249,404"
Southampton,J01000087,Southampton,E06000045,2022-03,Mean,"249,479"
Southampton,J01000087,Southampton,E06000045,2019-03,Median,"210,000"
Southampton,J01000087,Southampton,E06000045,2019-06,Median,"210,000"
Southampton,J01000087,Southampton,E06000045,2019-09,Median,"215,000"
Southampton,J01000087,Southampton,E06000045,2019-12,Median,"219,500"
Southampton,J01000087,Southampton,E06000045,2020-03,Median,"219,000"
Southampton,J01000087,Southampton,E06000045,2020-06,Median,"220,000"
Southampton,J01000087,Southampton,E06000045,2020-09,Median,"220,000"
Southampton,J01000087,Southampton,E06000045,2020-12,Median,"223,250"
Southampton,J01000087,Southampton,E06000045,2021-03,Median,"225,000"
Southampton,J01000087,Southampton,E06000045,2021-06,Median,"230,000"
Southampton,J01000087,Southampton,E06000045,2021-09,Median,"233,000"
Southampton,J01000087,Southampton,E06000045,2021-12,Median,"235,000"
Southampton,J01000087,Southampton,E06000045,2022-03,Median,"238,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-03,Mean,"321,169"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-06,Mean,"325,007"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-09,Mean,"325,696"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-12,Mean,"323,437"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-03,Mean,"324,575"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-06,Mean,"329,453"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-09,Mean,"329,719"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-12,Mean,"340,269"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-03,Mean,"358,019"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-06,Mean,"366,002"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-09,Mean,"365,331"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-12,Mean,"366,889"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2022-03,Mean,"364,651"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-03,Median,"282,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-06,Median,"285,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-09,Median,"290,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2019-12,Median,"285,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-03,Median,"288,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-06,Median,"292,250"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-09,Median,"290,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2020-12,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-03,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-06,Median,"325,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-09,Median,"325,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2021-12,Median,"325,000"
Southend-on-Sea,J01000088,Southend-on-Sea,E06000033,2022-03,Median,"322,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-03,Mean,"131,605"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-06,Mean,"133,313"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-09,Mean,"133,137"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-12,Mean,"134,415"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-03,Mean,"136,198"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-06,Mean,"135,470"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-09,Mean,"136,834"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-12,Mean,"139,658"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-03,Mean,"142,591"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-06,Mean,"146,599"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-09,Mean,"148,411"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-12,Mean,"148,011"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2022-03,Mean,"147,751"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-03,Median,"117,500"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-06,Median,"120,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-09,Median,"120,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2019-12,Median,"120,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-03,Median,"122,500"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-06,Median,"122,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-09,Median,"124,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2020-12,Median,"125,250"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-03,Median,"128,250"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-06,Median,"130,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-09,Median,"134,950"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2021-12,Median,"134,000"
Stoke on Trent,J01000095,Stoke-on-Trent,E06000021,2022-03,Median,"134,950"
Sunderland,J01000096,Sunderland,E08000024,2019-03,Mean,"142,608"
Sunderland,J01000096,Sunderland,E08000024,2019-06,Mean,"142,121"
Sunderland,J01000096,Sunderland,E08000024,2019-09,Mean,"143,015"
Sunderland,J01000096,Sunderland,E08000024,2019-12,Mean,"144,050"
Sunderland,J01000096,Sunderland,E08000024,2020-03,Mean,"143,546"
Sunderland,J01000096,Sunderland,E08000024,2020-06,Mean,"142,673"
Sunderland,J01000096,Sunderland,E08000024,2020-09,Mean,"144,481"
Sunderland,J01000096,Sunderland,E08000024,2020-12,Mean,"147,003"
Sunderland,J01000096,Sunderland,E08000024,2021-03,Mean,"155,064"
Sunderland,J01000096,Sunderland,E08000024,2021-06,Mean,"159,504"
Sunderland,J01000096,Sunderland,E08000024,2021-09,Mean,"159,921"
Sunderland,J01000096,Sunderland,E08000024,2021-12,Mean,"158,007"
Sunderland,J01000096,Sunderland,E08000024,2022-03,Mean,"154,900"
Sunderland,J01000096,Sunderland,E08000024,2019-03,Median,"129,950"
Sunderland,J01000096,Sunderland,E08000024,2019-06,Median,"129,541"
Sunderland,J01000096,Sunderland,E08000024,2019-09,Median,"130,000"
Sunderland,J01000096,Sunderland,E08000024,2019-12,Median,"130,000"
Sunderland,J01000096,Sunderland,E08000024,2020-03,Median,"128,000"
Sunderland,J01000096,Sunderland,E08000024,2020-06,Median,"125,500"
Sunderland,J01000096,Sunderland,E08000024,2020-09,Median,"127,000"
Sunderland,J01000096,Sunderland,E08000024,2020-12,Median,"128,625"
Sunderland,J01000096,Sunderland,E08000024,2021-03,Median,"134,000"
Sunderland,J01000096,Sunderland,E08000024,2021-06,Median,"137,000"
Sunderland,J01000096,Sunderland,E08000024,2021-09,Median,"138,000"
Sunderland,J01000096,Sunderland,E08000024,2021-12,Median,"135,000"
Sunderland,J01000096,Sunderland,E08000024,2022-03,Median,"132,000"
York,J01000112,York,E06000014,2019-03,Mean,"276,474"
York,J01000112,York,E06000014,2019-06,Mean,"275,270"
York,J01000112,York,E06000014,2019-09,Mean,"276,598"
York,J01000112,York,E06000014,2019-12,Mean,"280,256"
York,J01000112,York,E06000014,2020-03,Mean,"281,944"
York,J01000112,York,E06000014,2020-06,Mean,"286,310"
York,J01000112,York,E06000014,2020-09,Mean,"290,532"
York,J01000112,York,E06000014,2020-12,Mean,"298,446"
York,J01000112,York,E06000014,2021-03,Mean,"311,543"
York,J01000112,York,E06000014,2021-06,Mean,"317,723"
York,J01000112,York,E06000014,2021-09,Mean,"317,404"
York,J01000112,York,E06000014,2021-12,Mean,"323,683"
York,J01000112,York,E06000014,2022-03,Mean,"321,628"
York,J01000112,York,E06000014,2019-03,Median,"240,750"
York,J01000112,York,E06000014,2019-06,Median,"242,000"
York,J01000112,York,E06000014,2019-09,Median,"243,500"
York,J01000112,York,E06000014,2019-12,Median,"245,000"
York,J01000112,York,E06000014,2020-03,Median,"247,000"
York,J01000112,York,E06000014,2020-06,Median,"248,000"
York,J01000112,York,E06000014,2020-09,Median,"250,000"
York,J01000112,York,E06000014,2020-12,Median,"257,000"
York,J01000112,York,E06000014,2021-03,Median,"269,000"
York,J01000112,York,E06000014,2021-06,Median,"275,000"
York,J01000112,York,E06000014,2021-09,Median,"275,000"
York,J01000112,York,E06000014,2021-12,Median,"275,000"
York,J01000112,York,E06000014,2022-03,Median,"275,000"
