CityCode,CityName,LTLACode,LTLAName,UTLACode,UTLAName,RegionCode,RegionName,MSOACode,MSOAName
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003044,Bristol 033
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003045,Bristol 034
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003046,Bristol 035
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003047,Bristol 036
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003048,Bristol 037
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003049,Bristol 038
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003050,Bristol 039
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003051,Bristol 040
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003052,Bristol 041
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003053,Bristol 042
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003054,Bristol 043
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003055,Bristol 044
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003056,Bristol 045
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003057,Bristol 046
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003058,Bristol 047
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003059,Bristol 048
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003060,Bristol 049
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003061,Bristol 050
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003062,Bristol 051
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003063,Bristol 052
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003064,Bristol 053
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003109,South Gloucestershire 020
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003110,South Gloucestershire 021
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003111,South Gloucestershire 022
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003112,South Gloucestershire 023
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003114,South Gloucestershire 025
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003115,South Gloucestershire 026
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003116,South Gloucestershire 027
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003117,South Gloucestershire 028
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003118,South Gloucestershire 029
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003119,South Gloucestershire 030
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003120,South Gloucestershire 031
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02003121,South Gloucestershire 032
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02006887,Bristol 054
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02006888,Bristol 055
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02006889,Bristol 056
J01000015,Bristol,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E12000008,South East,E02006890,Bristol 057
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003719,Cambridge 001
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003720,Cambridge 002
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003721,Cambridge 003
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003722,Cambridge 004
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003723,Cambridge 005
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003724,Cambridge 006
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003725,Cambridge 007
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003726,Cambridge 008
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003727,Cambridge 009
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003728,Cambridge 010
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003729,Cambridge 011
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003730,Cambridge 012
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003731,Cambridge 013
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003781,South Cambridgeshire 007
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003783,South Cambridgeshire 009
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003785,South Cambridgeshire 011
J01000019,Cambridge,E07000008,Cambridge,E10000003,Cambridgeshire,E12000006,East of England,E02003786,South Cambridgeshire 012
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003989,Carlisle 003
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003990,Carlisle 004
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003991,Carlisle 005
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003992,Carlisle 006
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003994,Carlisle 008
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003995,Carlisle 009
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003996,Carlisle 010
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003997,Carlisle 011
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003998,Carlisle 012
J01000021,Carlisle,E07000028,Carlisle,E10000006,Cumbria,E12000002,North West,E02003999,Carlisle 013
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001958,Coventry 001
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001959,Coventry 002
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001961,Coventry 004
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001962,Coventry 005
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001963,Coventry 006
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001964,Coventry 007
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001965,Coventry 008
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001966,Coventry 009
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001967,Coventry 010
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001968,Coventry 011
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001969,Coventry 012
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001970,Coventry 013
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001971,Coventry 014
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001972,Coventry 015
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001973,Coventry 016
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001974,Coventry 017
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001975,Coventry 018
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001976,Coventry 019
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001977,Coventry 020
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001978,Coventry 021
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001979,Coventry 022
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001980,Coventry 023
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001981,Coventry 024
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001982,Coventry 025
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001983,Coventry 026
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001984,Coventry 027
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001985,Coventry 028
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001986,Coventry 029
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001987,Coventry 030
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001988,Coventry 031
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001989,Coventry 032
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001990,Coventry 033
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001991,Coventry 034
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001992,Coventry 035
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001993,Coventry 036
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001994,Coventry 037
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001995,Coventry 038
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001996,Coventry 039
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001997,Coventry 040
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001998,Coventry 041
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02001999,Coventry 042
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02006805,Coventry 043
J01000028,Coventry,E08000026,Coventry,E08000026,Coventry,E12000005,West Midlands,E02006806,Nuneaton and Bedworth 018
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002796,Derby 001
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002797,Derby 002
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002798,Derby 003
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002799,Derby 004
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002800,Derby 005
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002801,Derby 006
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002802,Derby 007
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002803,Derby 008
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002804,Derby 009
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002805,Derby 010
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002806,Derby 011
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002807,Derby 012
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002808,Derby 013
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002809,Derby 014
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002810,Derby 015
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002811,Derby 016
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002812,Derby 017
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002813,Derby 018
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002814,Derby 019
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002815,Derby 020
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002816,Derby 021
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002817,Derby 022
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002818,Derby 023
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002819,Derby 024
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002820,Derby 025
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002821,Derby 026
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002822,Derby 027
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002823,Derby 028
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002824,Derby 029
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002825,Derby 030
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02002826,Derby 031
J01000031,Derby,E06000015,Derby,E06000015,Derby,E12000004,East Midlands,E02004120,South Derbyshire 003
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001545,Doncaster 007
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001549,Doncaster 011
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001553,Doncaster 015
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001556,Doncaster 018
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001557,Doncaster 019
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001559,Doncaster 021
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001560,Doncaster 022
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001561,Doncaster 023
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001562,Doncaster 024
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001563,Doncaster 025
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001565,Doncaster 027
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001566,Doncaster 028
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001567,Doncaster 029
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001571,Doncaster 033
J01000032,Doncaster,E08000017,Doncaster,E08000017,Doncaster,E12000003,Yorkshire and The Humber,E02001572,Doncaster 034
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004149,Exeter 001
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004150,Exeter 002
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004151,Exeter 003
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004152,Exeter 004
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004153,Exeter 005
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004154,Exeter 006
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004155,Exeter 007
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004156,Exeter 008
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004157,Exeter 009
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004158,Exeter 010
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004159,Exeter 011
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004160,Exeter 012
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004161,Exeter 013
J01000035,Exeter,E07000041,Exeter,E10000008,Devon,E12000009,South West,E02004162,Exeter 014
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002341,Leeds 012
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002342,Leeds 013
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002344,Leeds 015
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002345,Leeds 016
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002346,Leeds 017
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002347,Leeds 018
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002348,Leeds 019
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002349,Leeds 020
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002352,Leeds 023
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002353,Leeds 024
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002354,Leeds 025
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002358,Leeds 029
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002360,Leeds 031
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002361,Leeds 032
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002362,Leeds 033
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002363,Leeds 034
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002364,Leeds 035
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002366,Leeds 037
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002367,Leeds 038
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002369,Leeds 040
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002370,Leeds 041
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002371,Leeds 042
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002373,Leeds 044
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002374,Leeds 045
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002375,Leeds 046
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002376,Leeds 047
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002377,Leeds 048
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002379,Leeds 050
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002380,Leeds 051
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002381,Leeds 052
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002382,Leeds 053
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002383,Leeds 054
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002384,Leeds 055
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002385,Leeds 056
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002386,Leeds 057
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002387,Leeds 058
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002388,Leeds 059
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002389,Leeds 060
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002390,Leeds 061
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002392,Leeds 063
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002393,Leeds 064
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002394,Leeds 065
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002396,Leeds 067
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002397,Leeds 068
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002398,Leeds 069
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002399,Leeds 070
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002400,Leeds 071
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002401,Leeds 072
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002402,Leeds 073
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002404,Leeds 075
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002407,Leeds 078
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002409,Leeds 080
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002410,Leeds 081
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002411,Leeds 082
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002412,Leeds 083
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002414,Leeds 085
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002415,Leeds 086
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002419,Leeds 090
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002420,Leeds 091
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002421,Leeds 092
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002423,Leeds 094
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002428,Leeds 099
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02002430,Leeds 101
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02006852,Leeds 109
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02006861,Leeds 110
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02006875,Leeds 111
J01000051,Leeds,E08000035,Leeds,E08000035,Leeds,E12000003,Yorkshire and The Humber,E02006876,Leeds 112
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002827,Leicester 001
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002828,Leicester 002
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002829,Leicester 003
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002830,Leicester 004
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002831,Leicester 005
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002832,Leicester 006
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002833,Leicester 007
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002834,Leicester 008
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002835,Leicester 009
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002836,Leicester 010
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002837,Leicester 011
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002838,Leicester 012
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002839,Leicester 013
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002842,Leicester 016
