CityName,CityCode,Date,NewCasesBySpecimenDateRollingSum
Bradford,J01000013,2020-07-25,217
Bradford,J01000013,2020-08-01,226
Bradford,J01000013,2020-08-08,263
Bradford,J01000013,2020-08-15,251
Bradford,J01000013,2020-08-22,177
Bradford,J01000013,2020-08-29,235
Bradford,J01000013,2020-09-05,327
Bradford,J01000013,2020-09-12,382
Bradford,J01000013,2020-09-19,530
Bradford,J01000013,2020-09-26,717
Bradford,J01000013,2020-10-03,1274
Bradford,J01000013,2020-10-10,1431
Bradford,J01000013,2020-10-17,1644
Bradford,J01000013,2020-10-24,2085
Bradford,J01000013,2020-10-31,2194
Bradford,J01000013,2020-11-07,2461
Bradford,J01000013,2020-11-14,2040
Bradford,J01000013,2020-11-21,1527
Bradford,J01000013,2020-11-28,1008
Bradford,J01000013,2020-12-05,765
Bradford,J01000013,2020-12-12,682
Bradford,J01000013,2020-12-19,597
Bradford,J01000013,2020-12-26,656
Bradford,J01000013,2021-01-02,930
Bradford,J01000013,2021-01-09,1190
Bradford,J01000013,2021-01-16,1059
Bradford,J01000013,2021-01-23,1210
Bradford,J01000013,2021-01-30,1065
Bradford,J01000013,2021-02-06,954
Bradford,J01000013,2021-02-13,895
Bradford,J01000013,2021-02-20,939
Bradford,J01000013,2021-02-27,678
Bradford,J01000013,2021-03-06,616
Bradford,J01000013,2021-03-13,582
Bradford,J01000013,2021-03-20,611
Bradford,J01000013,2021-03-27,561
Bradford,J01000013,2021-04-03,347
Bradford,J01000013,2021-04-10,417
Bradford,J01000013,2021-04-17,275
Bradford,J01000013,2021-04-24,230
Bradford,J01000013,2021-05-01,179
Bradford,J01000013,2021-05-08,193
Bradford,J01000013,2021-05-15,165
Bradford,J01000013,2021-05-22,230
Bradford,J01000013,2021-05-29,234
Bradford,J01000013,2021-06-05,434
Bradford,J01000013,2021-06-12,526
Bradford,J01000013,2021-06-19,560
Bradford,J01000013,2021-06-26,625
Bradford,J01000013,2021-07-03,941
Bradford,J01000013,2021-07-10,1391
Bradford,J01000013,2021-07-17,2124
Bradford,J01000013,2021-07-24,1559
Bradford,J01000013,2021-07-31,1140
Bradford,J01000013,2021-08-07,1217
Bradford,J01000013,2021-08-14,1149
Bradford,J01000013,2021-08-21,1124
Bradford,J01000013,2021-08-28,1101
Bradford,J01000013,2021-09-04,1093
Bradford,J01000013,2021-09-11,1050
Bradford,J01000013,2021-09-18,1081
Bradford,J01000013,2021-09-25,1313
Bradford,J01000013,2021-10-02,1170
Bradford,J01000013,2021-10-09,1252
Bradford,J01000013,2021-10-16,1243
Bradford,J01000013,2021-10-23,1112
Bradford,J01000013,2021-10-30,975
Bradford,J01000013,2021-11-06,863
Bradford,J01000013,2021-11-13,767
Bradford,J01000013,2021-11-20,780
Bradford,J01000013,2021-11-27,764
Bradford,J01000013,2021-12-04,873
Bradford,J01000013,2021-12-11,909
Bradford,J01000013,2021-12-18,1240
Bradford,J01000013,2021-12-25,2080
Bradford,J01000013,2022-01-01,4990
Bradford,J01000013,2022-01-08,7982
Bradford,J01000013,2022-01-15,5969
Bradford,J01000013,2022-01-22,5062
Bradford,J01000013,2022-01-29,3676
Bradford,J01000013,2022-02-05,2134
Bradford,J01000013,2022-02-12,1085
Bradford,J01000013,2022-02-19,730
Bradford,J01000013,2022-02-26,422
Bradford,J01000013,2022-03-05,472
Bradford,J01000013,2022-03-12,748
Bradford,J01000013,2022-03-19,1079
Bradford,J01000013,2022-03-26,1327
Bradford,J01000013,2022-04-02,1163
Bradford,J01000013,2022-04-09,854
Bradford,J01000013,2022-04-16,527
Bradford,J01000013,2022-04-23,331
Bradford,J01000013,2022-04-30,217
Bradford,J01000013,2022-05-07,187
Bradford,J01000013,2022-05-14,153
Bradford,J01000013,2022-05-21,154
Bradford,J01000013,2022-05-28,78
Bradford,J01000013,2022-06-04,87
Bradford,J01000013,2022-06-11,164
Bradford,J01000013,2022-06-18,228
Bradford,J01000013,2022-06-25,343
Bradford,J01000013,2022-07-02,471
Bradford,J01000013,2022-07-09,670
Bradford,J01000013,2022-07-16,624
Bradford,J01000013,2022-07-23,412
Bradford,J01000013,2022-07-30,347
Bradford,J01000013,2022-08-06,255
Bradford,J01000013,2022-08-13,234
Bradford,J01000013,2022-08-20,137
Bradford,J01000013,2022-08-27,104
Bradford,J01000013,2022-09-03,82
Bradford,J01000013,2022-09-10,53
Bradford,J01000013,2022-09-17,82
Bradford,J01000013,2022-09-24,159
Bradford,J01000013,2022-10-01,177
Bradford,J01000013,2022-10-08,214
Bradford,J01000013,2022-10-15,182
Bradford,J01000013,2022-10-22,151
Bradford,J01000013,2022-10-29,105
Bradford,J01000013,2022-11-05,56
Bradford,J01000013,2022-11-12,52
Brighton & Hove,J01000014,2020-03-28,21
Brighton & Hove,J01000014,2020-04-04,38
Brighton & Hove,J01000014,2020-04-11,53
Brighton & Hove,J01000014,2020-04-18,54
Brighton & Hove,J01000014,2020-04-25,45
Brighton & Hove,J01000014,2020-05-02,39
Brighton & Hove,J01000014,2020-05-09,29
Brighton & Hove,J01000014,2020-05-16,13
Brighton & Hove,J01000014,2020-05-23,6
Brighton & Hove,J01000014,2020-05-30,29
Brighton & Hove,J01000014,2020-06-06,25
Brighton & Hove,J01000014,2020-06-13,3
Brighton & Hove,J01000014,2020-06-20,3
Brighton & Hove,J01000014,2020-07-04,3
Brighton & Hove,J01000014,2020-07-25,3
Brighton & Hove,J01000014,2020-08-08,3
Brighton & Hove,J01000014,2020-08-29,11
Brighton & Hove,J01000014,2020-09-05,9
Brighton & Hove,J01000014,2020-09-12,51
Brighton & Hove,J01000014,2020-09-19,6
Brighton & Hove,J01000014,2020-10-03,145
Brighton & Hove,J01000014,2020-10-10,266
Brighton & Hove,J01000014,2020-10-17,281
Brighton & Hove,J01000014,2020-10-24,507
Brighton & Hove,J01000014,2020-10-31,394
Brighton & Hove,J01000014,2020-11-07,380
Brighton & Hove,J01000014,2020-11-14,462
Brighton & Hove,J01000014,2020-11-21,208
Brighton & Hove,J01000014,2020-11-28,146
Brighton & Hove,J01000014,2020-12-05,152
Brighton & Hove,J01000014,2020-12-12,264
Brighton & Hove,J01000014,2020-12-19,591
Brighton & Hove,J01000014,2020-12-26,913
Brighton & Hove,J01000014,2021-01-02,1793
Brighton & Hove,J01000014,2021-01-09,1880
Brighton & Hove,J01000014,2021-01-16,1209
Brighton & Hove,J01000014,2021-01-23,726
Brighton & Hove,J01000014,2021-01-30,456
Brighton & Hove,J01000014,2021-02-06,280
Brighton & Hove,J01000014,2021-02-13,173
Brighton & Hove,J01000014,2021-02-20,141
Brighton & Hove,J01000014,2021-02-27,107
Brighton & Hove,J01000014,2021-03-06,71
Brighton & Hove,J01000014,2021-03-13,53
Brighton & Hove,J01000014,2021-03-20,73
Brighton & Hove,J01000014,2021-03-27,62
Brighton & Hove,J01000014,2021-04-03,30
Brighton & Hove,J01000014,2021-04-10,25
Brighton & Hove,J01000014,2021-04-17,17
Brighton & Hove,J01000014,2021-04-24,23
Brighton & Hove,J01000014,2021-05-01,20
Brighton & Hove,J01000014,2021-05-08,11
Brighton & Hove,J01000014,2021-05-15,24
Brighton & Hove,J01000014,2021-05-22,15
Brighton & Hove,J01000014,2021-05-29,46
Brighton & Hove,J01000014,2021-06-05,75
Brighton & Hove,J01000014,2021-06-12,228
Brighton & Hove,J01000014,2021-06-19,342
Brighton & Hove,J01000014,2021-06-26,558
Brighton & Hove,J01000014,2021-07-03,1127
Brighton & Hove,J01000014,2021-07-10,1146
Brighton & Hove,J01000014,2021-07-17,1507
Brighton & Hove,J01000014,2021-07-24,1001
Brighton & Hove,J01000014,2021-07-31,1142
Brighton & Hove,J01000014,2021-08-07,1280
Brighton & Hove,J01000014,2021-08-14,1194
Brighton & Hove,J01000014,2021-08-21,1157
Brighton & Hove,J01000014,2021-08-28,810
Brighton & Hove,J01000014,2021-09-04,799
Brighton & Hove,J01000014,2021-09-11,591
Brighton & Hove,J01000014,2021-09-18,482
Brighton & Hove,J01000014,2021-09-25,633
Brighton & Hove,J01000014,2021-10-02,621
Brighton & Hove,J01000014,2021-10-09,662
Brighton & Hove,J01000014,2021-10-16,893
Brighton & Hove,J01000014,2021-10-23,1126
Brighton & Hove,J01000014,2021-10-30,1074
Brighton & Hove,J01000014,2021-11-06,764
Brighton & Hove,J01000014,2021-11-13,1006
Brighton & Hove,J01000014,2021-11-20,1191
Brighton & Hove,J01000014,2021-11-27,1385
Brighton & Hove,J01000014,2021-12-04,1679
Brighton & Hove,J01000014,2021-12-11,1786
Brighton & Hove,J01000014,2021-12-18,3163
Brighton & Hove,J01000014,2021-12-25,4419
Brighton & Hove,J01000014,2022-01-01,4273
Brighton & Hove,J01000014,2022-01-08,4147
Brighton & Hove,J01000014,2022-01-15,2403
Brighton & Hove,J01000014,2022-01-22,2636
Brighton & Hove,J01000014,2022-01-29,3191
Brighton & Hove,J01000014,2022-02-05,2975
Brighton & Hove,J01000014,2022-02-12,2268
Brighton & Hove,J01000014,2022-02-19,1660
Brighton & Hove,J01000014,2022-02-26,1201
Brighton & Hove,J01000014,2022-03-05,1323
Brighton & Hove,J01000014,2022-03-12,2127
Brighton & Hove,J01000014,2022-03-19,2483
Brighton & Hove,J01000014,2022-03-26,2283
Brighton & Hove,J01000014,2022-04-02,1678
Brighton & Hove,J01000014,2022-04-09,1019
Brighton & Hove,J01000014,2022-04-16,708
Brighton & Hove,J01000014,2022-04-23,497
Brighton & Hove,J01000014,2022-04-30,264
Brighton & Hove,J01000014,2022-05-07,280
Brighton & Hove,J01000014,2022-05-14,224
Brighton & Hove,J01000014,2022-05-21,209
Brighton & Hove,J01000014,2022-05-28,158
Brighton & Hove,J01000014,2022-06-04,207
Brighton & Hove,J01000014,2022-06-11,337
Brighton & Hove,J01000014,2022-06-18,447
Brighton & Hove,J01000014,2022-06-25,496
Brighton & Hove,J01000014,2022-07-02,667
Brighton & Hove,J01000014,2022-07-09,652
Brighton & Hove,J01000014,2022-07-16,584
Brighton & Hove,J01000014,2022-07-23,401
Brighton & Hove,J01000014,2022-07-30,258
Brighton & Hove,J01000014,2022-08-06,171
Brighton & Hove,J01000014,2022-08-13,149
Brighton & Hove,J01000014,2022-08-20,101
Brighton & Hove,J01000014,2022-08-27,68
Brighton & Hove,J01000014,2022-09-03,83
Brighton & Hove,J01000014,2022-09-10,71
Brighton & Hove,J01000014,2022-09-17,80
Brighton & Hove,J01000014,2022-09-24,133
Brighton & Hove,J01000014,2022-10-01,170
Brighton & Hove,J01000014,2022-10-08,201
Brighton & Hove,J01000014,2022-10-15,198
Brighton & Hove,J01000014,2022-10-22,157
Brighton & Hove,J01000014,2022-10-29,92
Brighton & Hove,J01000014,2022-11-05,101
Brighton & Hove,J01000014,2022-11-12,101
Bristol,J01000015,2020-03-28,25
Bristol,J01000015,2020-04-04,104
Bristol,J01000015,2020-04-11,119
Bristol,J01000015,2020-04-18,104
Bristol,J01000015,2020-04-25,199
Bristol,J01000015,2020-05-02,202
Bristol,J01000015,2020-05-09,106
Bristol,J01000015,2020-05-16,65
Bristol,J01000015,2020-05-23,66
Bristol,J01000015,2020-05-30,58
Bristol,J01000015,2020-06-06,37
Bristol,J01000015,2020-06-13,9
Bristol,J01000015,2020-06-20,3
Bristol,J01000015,2020-07-25,6
Bristol,J01000015,2020-08-01,6
Bristol,J01000015,2020-08-08,3
Bristol,J01000015,2020-08-15,18
Bristol,J01000015,2020-08-22,33
Bristol,J01000015,2020-08-29,27
Bristol,J01000015,2020-09-05,64
Bristol,J01000015,2020-09-12,38
Bristol,J01000015,2020-09-19,53
Bristol,J01000015,2020-09-26,101
Bristol,J01000015,2020-10-03,348
Bristol,J01000015,2020-10-10,1247
Bristol,J01000015,2020-10-17,1513
Bristol,J01000015,2020-10-24,2169
Bristol,J01000015,2020-10-31,2336
Bristol,J01000015,2020-11-07,2629
Bristol,J01000015,2020-11-14,2713
Bristol,J01000015,2020-11-21,1828
Bristol,J01000015,2020-11-28,1033
Bristol,J01000015,2020-12-05,742
Bristol,J01000015,2020-12-12,714
Bristol,J01000015,2020-12-19,971
Bristol,J01000015,2020-12-26,1087
Bristol,J01000015,2021-01-02,2438
Bristol,J01000015,2021-01-09,2962
Bristol,J01000015,2021-01-16,2564
Bristol,J01000015,2021-01-23,1888
Bristol,J01000015,2021-01-30,1487
Bristol,J01000015,2021-02-06,1098
Bristol,J01000015,2021-02-13,937
Bristol,J01000015,2021-02-20,656
Bristol,J01000015,2021-02-27,416
Bristol,J01000015,2021-03-06,239
Bristol,J01000015,2021-03-13,237
Bristol,J01000015,2021-03-20,271
Bristol,J01000015,2021-03-27,270
Bristol,J01000015,2021-04-03,120
Bristol,J01000015,2021-04-10,76
Bristol,J01000015,2021-04-17,88
Bristol,J01000015,2021-04-24,83
Bristol,J01000015,2021-05-01,19
Bristol,J01000015,2021-05-08,29
Bristol,J01000015,2021-05-15,37
Bristol,J01000015,2021-05-22,52
Bristol,J01000015,2021-05-29,102
Bristol,J01000015,2021-06-05,194
Bristol,J01000015,2021-06-12,505
Bristol,J01000015,2021-06-19,961
Bristol,J01000015,2021-06-26,1420
Bristol,J01000015,2021-07-03,2453
Bristol,J01000015,2021-07-10,3184
Bristol,J01000015,2021-07-17,5163
Bristol,J01000015,2021-07-24,3269
Bristol,J01000015,2021-07-31,2358
Bristol,J01000015,2021-08-07,2390
Bristol,J01000015,2021-08-14,2309
Bristol,J01000015,2021-08-21,2482
Bristol,J01000015,2021-08-28,2329
Bristol,J01000015,2021-09-04,2259
Bristol,J01000015,2021-09-11,1363
Bristol,J01000015,2021-09-18,875
Bristol,J01000015,2021-09-25,1335
Bristol,J01000015,2021-10-02,917
Bristol,J01000015,2021-10-09,944
Bristol,J01000015,2021-10-16,3575
Bristol,J01000015,2021-10-23,4315
Bristol,J01000015,2021-10-30,3095
Bristol,J01000015,2021-11-06,2306
Bristol,J01000015,2021-11-13,2547
Bristol,J01000015,2021-11-20,2471
Bristol,J01000015,2021-11-27,2358
Bristol,J01000015,2021-12-04,2749
Bristol,J01000015,2021-12-11,2997
Bristol,J01000015,2021-12-18,5907
Bristol,J01000015,2021-12-25,8519
Bristol,J01000015,2022-01-01,10266
Bristol,J01000015,2022-01-08,10486
Bristol,J01000015,2022-01-15,5756
Bristol,J01000015,2022-01-22,6325
Bristol,J01000015,2022-01-29,6789
Bristol,J01000015,2022-02-05,5972
Bristol,J01000015,2022-02-12,4485
Bristol,J01000015,2022-02-19,3683
Bristol,J01000015,2022-02-26,2386
Bristol,J01000015,2022-03-05,3061
Bristol,J01000015,2022-03-12,5119
Bristol,J01000015,2022-03-19,6476
Bristol,J01000015,2022-03-26,6311
