CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Brighton & Hove,J01000014,Brighton and Hove 007,E02003497,2.0,7601.0,0.0002631232732535193
Brighton & Hove,J01000014,Brighton and Hove 008,E02003498,3.0,9100.0,0.00032967032967032967
Brighton & Hove,J01000014,Brighton and Hove 009,E02003499,6.0,7959.0,0.0007538635506973238
Brighton & Hove,J01000014,Brighton and Hove 010,E02003500,5.0,8227.0,0.0006077549532028686
Brighton & Hove,J01000014,Brighton and Hove 011,E02003501,5.0,8797.0,0.0005683755825849721
Brighton & Hove,J01000014,Brighton and Hove 013,E02003503,4.0,8870.0,0.00045095828635851183
Brighton & Hove,J01000014,Brighton and Hove 014,E02003504,5.0,8730.0,0.000572737686139748
Brighton & Hove,J01000014,Brighton and Hove 015,E02003505,12.0,10460.0,0.001147227533460803
Brighton & Hove,J01000014,Brighton and Hove 016,E02003506,4.0,7283.0,0.0005492242207881368
Brighton & Hove,J01000014,Brighton and Hove 018,E02003508,3.0,9826.0,0.0003053124363932424
Brighton & Hove,J01000014,Brighton and Hove 019,E02003509,8.0,9451.0,0.0008464712728811766
Brighton & Hove,J01000014,Brighton and Hove 020,E02003510,1.0,8955.0,0.00011166945840312674
Brighton & Hove,J01000014,Brighton and Hove 021,E02003511,13.0,8593.0,0.0015128593040847202
Brighton & Hove,J01000014,Brighton and Hove 022,E02003512,6.0,9911.0,0.0006053879527797396
Brighton & Hove,J01000014,Brighton and Hove 023,E02003513,9.0,6511.0,0.001382276148057134
Brighton & Hove,J01000014,Brighton and Hove 024,E02003514,7.0,9536.0,0.0007340604026845638
Brighton & Hove,J01000014,Brighton and Hove 025,E02003515,3.0,9157.0,0.00032761821557278587
Brighton & Hove,J01000014,Brighton and Hove 026,E02003516,12.0,9132.0,0.001314060446780552
Brighton & Hove,J01000014,Brighton and Hove 027,E02003517,28.0,13184.0,0.00212378640776699
Brighton & Hove,J01000014,Brighton and Hove 028,E02003518,4.0,8063.0,0.0004960932655339203
Brighton & Hove,J01000014,Brighton and Hove 029,E02003519,12.0,10019.0,0.001197724323784809
Brighton & Hove,J01000014,Brighton and Hove 030,E02003520,10.0,9690.0,0.0010319917440660474
Brighton & Hove,J01000014,Brighton and Hove 031,E02003521,11.0,8549.0,0.001286700198853667
Brighton & Hove,J01000014,Brighton and Hove 032,E02003522,9.0,7790.0,0.0011553273427471118
Bristol,J01000015,Bristol 001,E02003012,5.0,11655.0,0.000429000429000429
Bristol,J01000015,Bristol 002,E02003013,12.0,12022.0,0.000998170021627017
Bristol,J01000015,Bristol 003,E02003014,9.0,8292.0,0.001085383502170767
Bristol,J01000015,Bristol 004,E02003015,8.0,6692.0,0.001195457262402869
Bristol,J01000015,Bristol 005,E02003016,2.0,8169.0,0.0002448280083241523
Bristol,J01000015,Bristol 006,E02003017,9.0,6118.0,0.0014710689767898006
Bristol,J01000015,Bristol 007,E02003018,2.0,5870.0,0.00034071550255536625
Bristol,J01000015,Bristol 008,E02003019,12.0,9839.0,0.001219636141884338
Bristol,J01000015,Bristol 009,E02003020,2.0,6416.0,0.0003117206982543641
Bristol,J01000015,Bristol 010,E02003021,6.0,7468.0,0.0008034279592929834
Bristol,J01000015,Bristol 011,E02003022,4.0,5934.0,0.0006740815638692282
Bristol,J01000015,Bristol 012,E02003023,6.0,6607.0,0.0009081277433025579
Bristol,J01000015,Bristol 013,E02003024,12.0,9795.0,0.001225114854517611
Bristol,J01000015,Bristol 014,E02003025,9.0,7645.0,0.0011772400261608894
Bristol,J01000015,Bristol 015,E02003026,4.0,9308.0,0.0004297378599054577
Bristol,J01000015,Bristol 016,E02003027,11.0,12695.0,0.0008664828672705789
Bristol,J01000015,Bristol 017,E02003028,2.0,8435.0,0.00023710729104919976
Bristol,J01000015,Bristol 018,E02003029,1.0,6408.0,0.00015605493133583021
Bristol,J01000015,Bristol 019,E02003030,7.0,7957.0,0.0008797285409073771
Bristol,J01000015,Bristol 020,E02003031,9.0,10538.0,0.000854052002277472
Bristol,J01000015,Bristol 021,E02003032,4.0,8258.0,0.0004843787842092516
Bristol,J01000015,Bristol 022,E02003033,7.0,8901.0,0.0007864284911807662
Bristol,J01000015,Bristol 025,E02003036,10.0,10742.0,0.000930925339787749
Bristol,J01000015,Bristol 026,E02003037,7.0,8907.0,0.0007858987313349051
Bristol,J01000015,Bristol 027,E02003038,5.0,6562.0,0.0007619628162145687
Bristol,J01000015,Bristol 028,E02003039,4.0,8693.0,0.0004601403428045554
Bristol,J01000015,Bristol 029,E02003040,12.0,10092.0,0.0011890606420927466
Bristol,J01000015,Bristol 030,E02003041,3.0,6257.0,0.000479463001438389
Bristol,J01000015,Bristol 033,E02003044,2.0,5740.0,0.0003484320557491289
Bristol,J01000015,Bristol 034,E02003045,2.0,7515.0,0.0002661343978709248
Bristol,J01000015,Bristol 035,E02003046,11.0,9879.0,0.0011134730235853832
Bristol,J01000015,Bristol 036,E02003047,12.0,11149.0,0.0010763297156695668
Bristol,J01000015,Bristol 037,E02003048,7.0,7058.0,0.0009917823746103712
Bristol,J01000015,Bristol 038,E02003049,5.0,7567.0,0.0006607638430025109
Bristol,J01000015,Bristol 039,E02003050,17.0,10074.0,0.001687512408179472
Bristol,J01000015,Bristol 040,E02003051,1.0,7460.0,0.00013404825737265417
Bristol,J01000015,Bristol 041,E02003052,2.0,6815.0,0.000293470286133529
Bristol,J01000015,Bristol 042,E02003053,6.0,8184.0,0.0007331378299120235
Bristol,J01000015,Bristol 043,E02003054,2.0,6647.0,0.00030088761847449976
Bristol,J01000015,Bristol 044,E02003055,4.0,8447.0,0.0004735409020954185
Bristol,J01000015,Bristol 045,E02003056,7.0,7456.0,0.0009388412017167382
Bristol,J01000015,Bristol 046,E02003057,1.0,5887.0,0.00016986580601324953
