CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Bristol,J01000015,Bristol 030,E02003041,28.0,6257.0,0.004474988013424964
Bristol,J01000015,Bristol 033,E02003044,6.0,5740.0,0.0010452961672473868
Bristol,J01000015,Bristol 034,E02003045,14.0,7515.0,0.0018629407850964737
Bristol,J01000015,Bristol 035,E02003046,19.0,9879.0,0.0019232715861929345
Bristol,J01000015,Bristol 036,E02003047,22.0,11149.0,0.0019732711453942058
Bristol,J01000015,Bristol 037,E02003048,16.0,7058.0,0.002266931141966563
Bristol,J01000015,Bristol 038,E02003049,10.0,7567.0,0.0013215276860050217
Bristol,J01000015,Bristol 039,E02003050,43.0,10074.0,0.004268413738336311
Bristol,J01000015,Bristol 040,E02003051,6.0,7460.0,0.0008042895442359249
Bristol,J01000015,Bristol 041,E02003052,6.0,6815.0,0.0008804108584005869
Bristol,J01000015,Bristol 042,E02003053,8.0,8184.0,0.0009775171065493646
Bristol,J01000015,Bristol 043,E02003054,4.0,6647.0,0.0006017752369489995
Bristol,J01000015,Bristol 044,E02003055,5.0,8447.0,0.0005919261276192731
Bristol,J01000015,Bristol 045,E02003056,7.0,7456.0,0.0009388412017167382
Bristol,J01000015,Bristol 046,E02003057,3.0,5887.0,0.0005095974180397486
Bristol,J01000015,Bristol 047,E02003058,9.0,9102.0,0.000988793671720501
Bristol,J01000015,Bristol 048,E02003059,8.0,6214.0,0.001287415513356936
Bristol,J01000015,Bristol 049,E02003060,12.0,10604.0,0.001131648434552999
Bristol,J01000015,Bristol 050,E02003061,8.0,6083.0,0.0013151405556468849
Bristol,J01000015,Bristol 051,E02003062,7.0,5878.0,0.0011908812521265737
Bristol,J01000015,Bristol 052,E02003063,5.0,6729.0,0.000743052459503641
Bristol,J01000015,Bristol 053,E02003064,6.0,7041.0,0.0008521516829995739
Bristol,J01000015,Bristol 054,E02006887,47.0,10204.0,0.004606036848294786
Bristol,J01000015,Bristol 055,E02006888,14.0,7267.0,0.0019265171322416404
Bristol,J01000015,Bristol 056,E02006889,17.0,8377.0,0.0020293661215232185
Bristol,J01000015,Bristol 057,E02006890,20.0,8816.0,0.002268602540834846
Cambridge,J01000019,Cambridge 001,E02003719,9.0,8145.0,0.0011049723756906078
Cambridge,J01000019,Cambridge 002,E02003720,15.0,8477.0,0.001769493924737525
Cambridge,J01000019,Cambridge 003,E02003721,8.0,8815.0,0.0009075439591605219
Cambridge,J01000019,Cambridge 004,E02003722,22.0,7711.0,0.0028530670470756064
Cambridge,J01000019,Cambridge 005,E02003723,11.0,10113.0,0.0010877088895481063
Cambridge,J01000019,Cambridge 006,E02003724,12.0,8984.0,0.0013357079252003562
Cambridge,J01000019,Cambridge 007,E02003725,75.0,15146.0,0.004951802456094018
Cambridge,J01000019,Cambridge 008,E02003726,37.0,8450.0,0.004378698224852071
Cambridge,J01000019,Cambridge 009,E02003727,15.0,8402.0,0.0017852892168531303
Cambridge,J01000019,Cambridge 010,E02003728,11.0,8893.0,0.001236927920836613
Cambridge,J01000019,Cambridge 011,E02003729,14.0,7941.0,0.0017630021407883138
Cambridge,J01000019,Cambridge 013,E02003731,8.0,9210.0,0.0008686210640608035
Carlisle,J01000021,Carlisle 003,E02003989,13.0,7031.0,0.0018489546294979378
Carlisle,J01000021,Carlisle 004,E02003990,13.0,10428.0,0.001246643651706943
Carlisle,J01000021,Carlisle 005,E02003991,6.0,7455.0,0.0008048289738430583
Carlisle,J01000021,Carlisle 006,E02003992,42.0,8092.0,0.005190311418685121
Carlisle,J01000021,Carlisle 008,E02003994,7.0,7196.0,0.0009727626459143969
Carlisle,J01000021,Carlisle 009,E02003995,18.0,9948.0,0.0018094089264173703
Carlisle,J01000021,Carlisle 010,E02003996,29.0,9398.0,0.0030857629282826132
Carlisle,J01000021,Carlisle 011,E02003997,11.0,9376.0,0.00117320819112628
Carlisle,J01000021,Carlisle 012,E02003998,4.0,6707.0,0.0005963918294319368
Carlisle,J01000021,Carlisle 013,E02003999,7.0,11509.0,0.0006082196541836824
Coventry,J01000028,Coventry 001,E02001958,10.0,8350.0,0.0011976047904191617
Coventry,J01000028,Coventry 002,E02001959,12.0,6990.0,0.0017167381974248926
Coventry,J01000028,Coventry 004,E02001961,9.0,8606.0,0.0010457820125493841
Coventry,J01000028,Coventry 005,E02001962,10.0,7652.0,0.0013068478829064297
Coventry,J01000028,Coventry 006,E02001963,7.0,6302.0,0.0011107584893684545
Coventry,J01000028,Coventry 007,E02001964,5.0,10715.0,0.0004666355576294914
Coventry,J01000028,Coventry 008,E02001965,11.0,8606.0,0.0012781780153381362
Coventry,J01000028,Coventry 009,E02001966,12.0,7894.0,0.0015201418799087915
Coventry,J01000028,Coventry 010,E02001967,7.0,6881.0,0.001017293997965412
Coventry,J01000028,Coventry 011,E02001968,14.0,8570.0,0.001633605600933489
Coventry,J01000028,Coventry 012,E02001969,8.0,7282.0,0.0010985992859104642
Coventry,J01000028,Coventry 013,E02001970,6.0,6319.0,0.0009495173286912486
Coventry,J01000028,Coventry 014,E02001971,8.0,6117.0,0.0013078306359326467
Coventry,J01000028,Coventry 015,E02001972,18.0,12536.0,0.0014358647096362476
Coventry,J01000028,Coventry 016,E02001973,7.0,9512.0,0.0007359125315391085
Coventry,J01000028,Coventry 017,E02001974,9.0,9858.0,0.0009129640900791236
Coventry,J01000028,Coventry 018,E02001975,5.0,8450.0,0.000591715976331361
Coventry,J01000028,Coventry 019,E02001976,8.0,7941.0,0.0010074297947361792
Coventry,J01000028,Coventry 020,E02001977,9.0,11843.0,0.0007599425821160179
Coventry,J01000028,Coventry 021,E02001978,7.0,7209.0,0.0009710084616451658
Coventry,J01000028,Coventry 022,E02001979,7.0,5926.0,0.001181235234559568
