CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Birmingham,J01000007,Birmingham 092,E02001918,3.0,8898.0,0.00033715441672285906
Birmingham,J01000007,Birmingham 093,E02001919,0.0,6750.0,0.0
Birmingham,J01000007,Birmingham 094,E02001920,2.0,7591.0,0.00026346989856408903
Birmingham,J01000007,Birmingham 095,E02001921,0.0,8021.0,0.0
Birmingham,J01000007,Birmingham 096,E02001922,0.0,17846.0,0.0
Birmingham,J01000007,Birmingham 097,E02001923,1.0,11133.0,8.982304859426928e-05
Birmingham,J01000007,Birmingham 098,E02001924,0.0,6621.0,0.0
Birmingham,J01000007,Birmingham 099,E02001925,1.0,6836.0,0.0001462843768285547
Birmingham,J01000007,Birmingham 100,E02001926,1.0,7880.0,0.0001269035532994924
Birmingham,J01000007,Birmingham 101,E02001927,1.0,7838.0,0.00012758356723653993
Birmingham,J01000007,Birmingham 102,E02001928,0.0,6781.0,0.0
Birmingham,J01000007,Birmingham 103,E02001929,0.0,10025.0,0.0
Birmingham,J01000007,Birmingham 104,E02001930,0.0,7687.0,0.0
Birmingham,J01000007,Birmingham 105,E02001931,2.0,8103.0,0.0002468221646303838
Birmingham,J01000007,Birmingham 106,E02001932,0.0,7579.0,0.0
Birmingham,J01000007,Birmingham 107,E02001933,1.0,7199.0,0.00013890818169190166
Birmingham,J01000007,Birmingham 108,E02001934,0.0,7009.0,0.0
Birmingham,J01000007,Birmingham 109,E02001935,0.0,7942.0,0.0
Birmingham,J01000007,Birmingham 110,E02001936,0.0,6417.0,0.0
Birmingham,J01000007,Birmingham 111,E02001937,2.0,8102.0,0.00024685262898049864
Birmingham,J01000007,Birmingham 112,E02001938,1.0,8009.0,0.0001248595330253465
Birmingham,J01000007,Birmingham 113,E02001939,0.0,6202.0,0.0
Birmingham,J01000007,Birmingham 115,E02001941,0.0,6204.0,0.0
Birmingham,J01000007,Birmingham 116,E02001942,0.0,6788.0,0.0
Birmingham,J01000007,Birmingham 117,E02001943,1.0,6329.0,0.00015800284405119292
Birmingham,J01000007,Birmingham 118,E02001944,1.0,8075.0,0.0001238390092879257
Birmingham,J01000007,Birmingham 119,E02001945,1.0,7495.0,0.000133422281521014
