CityName,CityCode,TemperatureMax,Time
Birmingham,J01000007,17.800546321815233,2019-04-17
Birmingham,J01000007,19.863844758685378,2019-04-18
Birmingham,J01000007,22.101068476646603,2019-04-19
Birmingham,J01000007,22.308448046971456,2019-04-20
Birmingham,J01000007,22.737639978530783,2019-04-21
Birmingham,J01000007,22.779151419862675,2019-04-22
Birmingham,J01000007,19.12539685332492,2019-04-23
Birmingham,J01000007,17.22678024734756,2019-04-24
Birmingham,J01000007,14.172387654914942,2019-04-25
Birmingham,J01000007,13.641523878163364,2019-04-26
Birmingham,J01000007,10.245039821624921,2019-04-27
Birmingham,J01000007,14.27697506445498,2019-04-28
Birmingham,J01000007,14.709172395096282,2019-04-29
Birmingham,J01000007,16.578163098831276,2019-04-30
Birmingham,J01000007,15.960987513870911,2019-05-01
Birmingham,J01000007,13.519388080412332,2019-05-02
Birmingham,J01000007,12.410539000346791,2019-05-03
Birmingham,J01000007,11.350048447254505,2019-05-04
Birmingham,J01000007,11.240975692388032,2019-05-05
Birmingham,J01000007,11.385038819437776,2019-05-06
Birmingham,J01000007,14.077000717101892,2019-05-07
Birmingham,J01000007,11.995335626189652,2019-05-08
Birmingham,J01000007,9.698661986207291,2019-05-09
Birmingham,J01000007,13.961669276206985,2019-05-10
Birmingham,J01000007,14.86517750980064,2019-05-11
Birmingham,J01000007,16.735189000136344,2019-05-12
Birmingham,J01000007,17.676167334268243,2019-05-13
Birmingham,J01000007,18.65713740412266,2019-05-14
Birmingham,J01000007,19.236707385584452,2019-05-15
Birmingham,J01000007,17.323457628498726,2019-05-16
Birmingham,J01000007,16.313553210898945,2019-05-17
Birmingham,J01000007,15.757422441167877,2019-05-18
Birmingham,J01000007,16.880807347295427,2019-05-19
Birmingham,J01000007,18.198035881949153,2019-05-20
Birmingham,J01000007,18.0752176742994,2019-05-21
Birmingham,J01000007,19.530631099931817,2019-05-22
Birmingham,J01000007,20.90918518110446,2019-05-23
Birmingham,J01000007,20.102161338998787,2019-05-24
Birmingham,J01000007,20.731511943259044,2019-05-25
Birmingham,J01000007,19.236928510890255,2019-05-26
Birmingham,J01000007,16.890413804657808,2019-05-27
Birmingham,J01000007,16.65603281735831,2019-05-28
Birmingham,J01000007,18.089246141460134,2019-05-29
Birmingham,J01000007,21.936253842508926,2019-05-30
Birmingham,J01000007,20.27865617531397,2019-05-31
Birmingham,J01000007,23.83928519788587,2019-06-01
Birmingham,J01000007,20.398807464082758,2019-06-02
Birmingham,J01000007,18.690162744296728,2019-06-03
Birmingham,J01000007,17.44578749804889,2019-06-04
Birmingham,J01000007,17.144150490886418,2019-06-05
Birmingham,J01000007,17.892258879300986,2019-06-06
Birmingham,J01000007,14.274184315638351,2019-06-07
Birmingham,J01000007,15.367794289686461,2019-06-08
Birmingham,J01000007,18.29042449065716,2019-06-09
Birmingham,J01000007,13.790187844693943,2019-06-10
Birmingham,J01000007,10.085776408207318,2019-06-11
Birmingham,J01000007,13.246843019157714,2019-06-12
Birmingham,J01000007,13.936052310112304,2019-06-13
Birmingham,J01000007,16.13067309211642,2019-06-14
Birmingham,J01000007,16.698104433774695,2019-06-15
Birmingham,J01000007,19.50926480961381,2019-06-16
