CityName,CityCode,SunshineHours,Time
Bristol,J01000015,148.28513809051688,2019-06
Bristol,J01000015,223.73549987818492,2019-07
Bristol,J01000015,200.08152540819563,2019-08
Bristol,J01000015,185.22472060931105,2019-09
Bristol,J01000015,73.27261274995116,2019-10
Bristol,J01000015,51.560461378003595,2019-11
Bristol,J01000015,41.387948425909265,2019-12
Bristol,J01000015,50.47541501871002,2020-01
Bristol,J01000015,68.79574891304605,2020-02
Bristol,J01000015,167.22762942516482,2020-03
Bristol,J01000015,245.49396406417253,2020-04
Bristol,J01000015,336.3274924846843,2020-05
Bristol,J01000015,213.13660354658577,2020-06
Bristol,J01000015,189.72747460137157,2020-07
Bristol,J01000015,168.3444849581518,2020-08
Bristol,J01000015,185.19410991503662,2020-09
Bristol,J01000015,79.12975544301321,2020-10
Bristol,J01000015,67.51400729345727,2020-11
Bristol,J01000015,56.966851432570685,2020-12
Bristol,J01000015,32.69233101152348,2021-01
Bristol,J01000015,73.70542393209153,2021-02
Bristol,J01000015,122.99003083886501,2021-03
Bristol,J01000015,231.44486127728447,2021-04
Bristol,J01000015,183.01430600730714,2021-05
Bristol,J01000015,207.9341050306071,2021-06
Bristol,J01000015,227.19701370108012,2021-07
Bristol,J01000015,127.68708308747053,2021-08
Bristol,J01000015,161.46904760311858,2021-09
Bristol,J01000015,103.91972210036796,2021-10
Bristol,J01000015,74.7465960819016,2021-11
Bristol,J01000015,28.258499940236877,2021-12
Cambridge,J01000019,56.649067945745095,2019-01
Cambridge,J01000019,132.70504231752932,2019-02
Cambridge,J01000019,132.33873229329794,2019-03
Cambridge,J01000019,184.89212250356871,2019-04
Cambridge,J01000019,203.3588250553078,2019-05
Cambridge,J01000019,168.14602261106302,2019-06
Cambridge,J01000019,194.17904294828514,2019-07
Cambridge,J01000019,230.06798484163622,2019-08
Cambridge,J01000019,174.34327611037398,2019-09
Cambridge,J01000019,82.41974526082083,2019-10
Cambridge,J01000019,52.83111623912396,2019-11
Cambridge,J01000019,65.5095706717338,2019-12
Cambridge,J01000019,59.26934129706693,2020-01
Cambridge,J01000019,89.35693609611974,2020-02
Cambridge,J01000019,162.63734700748464,2020-03
Cambridge,J01000019,241.99862881896433,2020-04
Cambridge,J01000019,306.4432749396225,2020-05
Cambridge,J01000019,208.25528350054978,2020-06
Cambridge,J01000019,172.0509490582497,2020-07
Cambridge,J01000019,179.21222105737834,2020-08
Cambridge,J01000019,175.41830074772264,2020-09
Cambridge,J01000019,63.75253944468664,2020-10
Cambridge,J01000019,68.47435060764816,2020-11
Cambridge,J01000019,39.93944018640832,2020-12
Cambridge,J01000019,40.2561411554611,2021-01
Cambridge,J01000019,71.23415442578,2021-02
Cambridge,J01000019,105.86751781677056,2021-03
Cambridge,J01000019,212.05008504215792,2021-04
Cambridge,J01000019,161.17579850920782,2021-05
Cambridge,J01000019,199.07212684958145,2021-06
Cambridge,J01000019,182.91292005004792,2021-07
Cambridge,J01000019,126.03587670106675,2021-08
Cambridge,J01000019,152.59451368591408,2021-09
Cambridge,J01000019,100.8216173661764,2021-10
Cambridge,J01000019,78.14551728830007,2021-11
Cambridge,J01000019,24.142741678665782,2021-12
Carlisle,J01000021,55.306062336047624,2019-01
Carlisle,J01000021,88.1613430913563,2019-02
Carlisle,J01000021,82.28337956974457,2019-03
Carlisle,J01000021,196.51814469746802,2019-04
Carlisle,J01000021,184.49357228119933,2019-05
Carlisle,J01000021,191.66942994030842,2019-06
Carlisle,J01000021,174.5719183777889,2019-07
Carlisle,J01000021,157.85437760505104,2019-08
Carlisle,J01000021,115.42806874877972,2019-09
Carlisle,J01000021,95.4331022364799,2019-10
Carlisle,J01000021,47.08987203752375,2019-11
Carlisle,J01000021,29.58706668401336,2019-12
Carlisle,J01000021,32.266528053197796,2020-01
Carlisle,J01000021,59.84387842662093,2020-02
Carlisle,J01000021,117.78377653124393,2020-03
Carlisle,J01000021,231.41657576542553,2020-04
Carlisle,J01000021,254.03111684869236,2020-05
Carlisle,J01000021,162.8499772361242,2020-06
Carlisle,J01000021,114.32949219474469,2020-07
Carlisle,J01000021,155.58744066783257,2020-08
Carlisle,J01000021,118.48761296722643,2020-09
Carlisle,J01000021,80.66902962281287,2020-10
Carlisle,J01000021,49.15533527342418,2020-11
Carlisle,J01000021,19.608720084120765,2020-12
Carlisle,J01000021,32.049195215279696,2021-01
Carlisle,J01000021,74.87983307403188,2021-02
Carlisle,J01000021,109.42929486585501,2021-03
Carlisle,J01000021,245.88509689936575,2021-04
Carlisle,J01000021,162.67636303965304,2021-05
Carlisle,J01000021,205.41607781559006,2021-06
Carlisle,J01000021,222.30278068434197,2021-07
Carlisle,J01000021,149.86194647409644,2021-08
Carlisle,J01000021,102.03442432611739,2021-09
Carlisle,J01000021,60.156816703607795,2021-10
Carlisle,J01000021,60.14684614028264,2021-11
Carlisle,J01000021,26.32873311320995,2021-12
Coventry,J01000028,54.34410986411407,2019-01
Coventry,J01000028,125.32208835891353,2019-02
Coventry,J01000028,138.5958852548391,2019-03
Coventry,J01000028,161.84444250828017,2019-04
Coventry,J01000028,197.3712972817582,2019-05
Coventry,J01000028,144.93587637330543,2019-06
Coventry,J01000028,181.41370500291924,2019-07
Coventry,J01000028,208.99488829470613,2019-08
Coventry,J01000028,178.31451113367675,2019-09
Coventry,J01000028,87.56558909642145,2019-10
Coventry,J01000028,53.56215457440521,2019-11
Coventry,J01000028,52.96762269177998,2019-12
Coventry,J01000028,52.6007523371591,2020-01
Coventry,J01000028,85.90017986867007,2020-02
Coventry,J01000028,153.26208937162397,2020-03
Coventry,J01000028,245.4815649314217,2020-04
Coventry,J01000028,296.64090236983344,2020-05
Coventry,J01000028,179.80526432673167,2020-06
Coventry,J01000028,159.32115684002355,2020-07
Coventry,J01000028,143.62484195827238,2020-08
Coventry,J01000028,179.3112321943179,2020-09
Coventry,J01000028,59.722430771797946,2020-10
Coventry,J01000028,60.7958807398886,2020-11
Coventry,J01000028,47.1869414447279,2020-12
Coventry,J01000028,33.039516266024805,2021-01
Coventry,J01000028,74.85485788252423,2021-02
Coventry,J01000028,94.15189619478201,2021-03
Coventry,J01000028,211.06221507032924,2021-04
Coventry,J01000028,145.26752144453548,2021-05
Coventry,J01000028,192.77836831009407,2021-06
Coventry,J01000028,203.2385268334297,2021-07
Coventry,J01000028,97.85459759652029,2021-08
Coventry,J01000028,152.1607925013211,2021-09
Coventry,J01000028,97.57936177409334,2021-10
Coventry,J01000028,48.91233465127251,2021-11
Coventry,J01000028,21.391540379885758,2021-12
Derby,J01000031,47.563123505499085,2019-01
Derby,J01000031,119.74189743856552,2019-02
Derby,J01000031,140.00153705538227,2019-03
Derby,J01000031,167.0420391292715,2019-04
Derby,J01000031,202.5982036322718,2019-05
Derby,J01000031,140.36512074210685,2019-06
Derby,J01000031,179.40021853575388,2019-07
Derby,J01000031,210.13911946430568,2019-08
Derby,J01000031,171.27015513712172,2019-09
Derby,J01000031,93.88312377639109,2019-10
Derby,J01000031,42.154412313625116,2019-11
Derby,J01000031,62.44118326434053,2019-12
Derby,J01000031,55.523330092431785,2020-01
Derby,J01000031,84.20957605931659,2020-02
Derby,J01000031,139.64213068007535,2020-03
Derby,J01000031,220.39563463759131,2020-04
Derby,J01000031,276.52745122813724,2020-05
Derby,J01000031,153.8419305272282,2020-06
Derby,J01000031,138.6100175689374,2020-07
Derby,J01000031,161.9308891036453,2020-08
Derby,J01000031,176.00499794265582,2020-09
Derby,J01000031,63.83611521582677,2020-10
Derby,J01000031,56.24294828438559,2020-11
Derby,J01000031,53.766336377312925,2020-12
Derby,J01000031,41.21978458888148,2021-01
Derby,J01000031,81.31349291273827,2021-02
Derby,J01000031,109.21895452055742,2021-03
Derby,J01000031,220.05206229454512,2021-04
Derby,J01000031,153.47153322189874,2021-05
Derby,J01000031,180.00548923528322,2021-06
Derby,J01000031,193.1557059470548,2021-07
Derby,J01000031,124.44879465964921,2021-08
Derby,J01000031,136.58405622121737,2021-09
Derby,J01000031,99.96407525720207,2021-10
Derby,J01000031,52.313125727623856,2021-11
Derby,J01000031,27.743853624711125,2021-12
Doncaster,J01000032,61.05142207070801,2019-01
Doncaster,J01000032,137.02852827203805,2019-02
Doncaster,J01000032,147.79120548981533,2019-03
Doncaster,J01000032,184.50093286869313,2019-04
Doncaster,J01000032,205.2085253039971,2019-05
Doncaster,J01000032,143.18938885414798,2019-06
Doncaster,J01000032,184.6590094901522,2019-07
Doncaster,J01000032,211.65644833567652,2019-08
Doncaster,J01000032,170.59823243485198,2019-09
Doncaster,J01000032,94.35202481607082,2019-10
Doncaster,J01000032,42.1358220441506,2019-11
Doncaster,J01000032,66.70694868020249,2019-12
Doncaster,J01000032,71.3982611049078,2020-01
Doncaster,J01000032,91.00957491381965,2020-02
Doncaster,J01000032,154.89165839902347,2020-03
Doncaster,J01000032,228.2911983071176,2020-04
Doncaster,J01000032,289.4499004565874,2020-05
Doncaster,J01000032,156.2703051847586,2020-06
Doncaster,J01000032,143.00898696630261,2020-07
Doncaster,J01000032,153.03555393678087,2020-08
Doncaster,J01000032,162.63664526037607,2020-09
Doncaster,J01000032,68.20695740901942,2020-10
Doncaster,J01000032,57.6638326067643,2020-11
Doncaster,J01000032,48.36438907274404,2020-12
Doncaster,J01000032,52.68904585301668,2021-01
Doncaster,J01000032,83.32357892544769,2021-02
Doncaster,J01000032,111.08405787648023,2021-03
Doncaster,J01000032,229.94144029426934,2021-04
Doncaster,J01000032,154.63926784949032,2021-05
Doncaster,J01000032,187.7419981563587,2021-06
Doncaster,J01000032,190.7153275763185,2021-07
Doncaster,J01000032,120.44432999912911,2021-08
Doncaster,J01000032,148.5478634848878,2021-09
Doncaster,J01000032,108.78767209557542,2021-10
Doncaster,J01000032,69.62562997274296,2021-11
Doncaster,J01000032,36.67447568289479,2021-12
Exeter,J01000035,48.78910277964201,2019-01
Exeter,J01000035,114.00115752898365,2019-02
Exeter,J01000035,132.4170607598919,2019-03
Exeter,J01000035,190.81351416813698,2019-04
Exeter,J01000035,220.34413753151358,2019-05
Exeter,J01000035,176.60042239150403,2019-06
Exeter,J01000035,238.953642994616,2019-07
Exeter,J01000035,198.73785462214315,2019-08
Exeter,J01000035,174.14071274566626,2019-09
Exeter,J01000035,83.56643037812194,2019-10
Exeter,J01000035,50.55863122289002,2019-11
Exeter,J01000035,58.18691235012332,2019-12
Exeter,J01000035,63.7057879102166,2020-01
Exeter,J01000035,69.01677997894332,2020-02
Exeter,J01000035,180.31042149758554,2020-03
Exeter,J01000035,240.65917244261283,2020-04
Exeter,J01000035,340.18963267285034,2020-05
Exeter,J01000035,218.38358513201783,2020-06
Exeter,J01000035,211.48847710552602,2020-07
Exeter,J01000035,172.96993596339811,2020-08
Exeter,J01000035,188.38904548370152,2020-09
Exeter,J01000035,78.86076328523566,2020-10
Exeter,J01000035,76.41430322738007,2020-11
Exeter,J01000035,57.23638529548824,2020-12
Exeter,J01000035,40.33958918644629,2021-01
Exeter,J01000035,69.20378648758758,2021-02
Exeter,J01000035,121.50601353250929,2021-03
Exeter,J01000035,228.00797644763045,2021-04
Exeter,J01000035,170.71275970288414,2021-05
Exeter,J01000035,196.06399520203303,2021-06
Exeter,J01000035,230.77572555727636,2021-07
Exeter,J01000035,148.31489651646856,2021-08
Exeter,J01000035,148.39531939880544,2021-09
Exeter,J01000035,113.00657641288075,2021-10
Exeter,J01000035,84.13806565534422,2021-11
Exeter,J01000035,34.68652816451845,2021-12
Leeds,J01000051,53.51061332963667,2019-01
Leeds,J01000051,103.75144392645899,2019-02
Leeds,J01000051,128.5990300809769,2019-03
Leeds,J01000051,169.05600661122867,2019-04
Leeds,J01000051,184.6004659237071,2019-05
Leeds,J01000051,146.39200511478228,2019-06
Leeds,J01000051,171.64433025064582,2019-07
Leeds,J01000051,192.5505645086657,2019-08
Leeds,J01000051,152.93856900590288,2019-09
Leeds,J01000051,86.18320756662273,2019-10
Leeds,J01000051,38.59537325833756,2019-11
Leeds,J01000051,50.038003124402856,2019-12
Leeds,J01000051,54.65400923767429,2020-01
Leeds,J01000051,72.11315130078212,2020-02
Leeds,J01000051,141.66904393693304,2020-03
Leeds,J01000051,209.88676889178143,2020-04
Leeds,J01000051,266.9668999954574,2020-05
Leeds,J01000051,130.8342861338526,2020-06
Leeds,J01000051,132.4650645713689,2020-07
Leeds,J01000051,144.97977755755807,2020-08
Leeds,J01000051,147.39801999533952,2020-09
Leeds,J01000051,67.0963352700144,2020-10
Leeds,J01000051,47.44803118962934,2020-11
Leeds,J01000051,37.177289922990134,2020-12
Leeds,J01000051,43.60327137853046,2021-01
Leeds,J01000051,69.24602904988613,2021-02
Leeds,J01000051,111.1289694017401,2021-03
Leeds,J01000051,218.58307227440986,2021-04
Leeds,J01000051,146.2281567681548,2021-05
Leeds,J01000051,163.64686582125753,2021-06
Leeds,J01000051,186.45281050384827,2021-07
Leeds,J01000051,125.28903931727096,2021-08
Leeds,J01000051,137.47911157315477,2021-09
Leeds,J01000051,90.53351199322677,2021-10
Leeds,J01000051,63.09885048488093,2021-11
Leeds,J01000051,30.775619909928103,2021-12
Leicester,J01000052,52.989718520742684,2019-01
Leicester,J01000052,123.8241046237157,2019-02
Leicester,J01000052,139.423996319153,2019-03
Leicester,J01000052,168.22148530917212,2019-04
Leicester,J01000052,198.56777512732896,2019-05
Leicester,J01000052,145.1181055212988,2019-06
Leicester,J01000052,183.34987341459413,2019-07
Leicester,J01000052,212.49156418051632,2019-08
Leicester,J01000052,173.14216237940397,2019-09
Leicester,J01000052,90.36006597568186,2019-10
Leicester,J01000052,43.87211420871172,2019-11
Leicester,J01000052,60.43695713007291,2019-12
Leicester,J01000052,55.03151499570497,2020-01
Leicester,J01000052,82.87364740797102,2020-02
Leicester,J01000052,148.27519528473655,2020-03
Leicester,J01000052,231.5834290355757,2020-04
Leicester,J01000052,284.6205878729038,2020-05
Leicester,J01000052,172.79706157093662,2020-06
Leicester,J01000052,151.476680526151,2020-07
Leicester,J01000052,156.29482178458395,2020-08
Leicester,J01000052,173.22233284717183,2020-09
Leicester,J01000052,59.67623394511281,2020-10
Leicester,J01000052,58.993192006819584,2020-11
Leicester,J01000052,51.60326146229642,2020-12
Leicester,J01000052,38.94691316483858,2021-01
Leicester,J01000052,76.95927873748332,2021-02
Leicester,J01000052,97.04991182327933,2021-03
Leicester,J01000052,210.83639064894044,2021-04
Leicester,J01000052,148.0790998657455,2021-05
Leicester,J01000052,181.54287670016012,2021-06
Leicester,J01000052,186.95171403116038,2021-07
Leicester,J01000052,108.54714984552498,2021-08
Leicester,J01000052,142.29139220925424,2021-09
Leicester,J01000052,97.44756010646394,2021-10
Leicester,J01000052,57.207854856281664,2021-11
Leicester,J01000052,25.82096125762942,2021-12
Lincoln,J01000053,61.513802900422974,2019-01
Lincoln,J01000053,138.55667581748602,2019-02
Lincoln,J01000053,150.4422857763085,2019-03
Lincoln,J01000053,196.75730082182994,2019-04
Lincoln,J01000053,215.12640716372817,2019-05
Lincoln,J01000053,161.9685157958438,2019-06
Lincoln,J01000053,198.97065107635842,2019-07
Lincoln,J01000053,224.0490022710734,2019-08
Lincoln,J01000053,177.4805209631371,2019-09
Lincoln,J01000053,97.79074411463702,2019-10
Lincoln,J01000053,56.15216753660355,2019-11
Lincoln,J01000053,74.34501612655461,2019-12
Lincoln,J01000053,65.53840807439963,2020-01
Lincoln,J01000053,92.43250642539105,2020-02
Lincoln,J01000053,168.14062406901238,2020-03
Lincoln,J01000053,246.3878577496399,2020-04
Lincoln,J01000053,307.1096697678176,2020-05
Lincoln,J01000053,195.9597016233538,2020-06
Lincoln,J01000053,154.6988796173384,2020-07
Lincoln,J01000053,163.09996474129503,2020-08
Lincoln,J01000053,180.319071695691,2020-09
Lincoln,J01000053,71.833948350794,2020-10
Lincoln,J01000053,62.747596474430296,2020-11
Lincoln,J01000053,62.79466771076971,2020-12
Lincoln,J01000053,56.09031657661555,2021-01
Lincoln,J01000053,90.54416538281177,2021-02
Lincoln,J01000053,117.05260303778601,2021-03
Lincoln,J01000053,239.66394375820775,2021-04
Lincoln,J01000053,176.7917279842579,2021-05
Lincoln,J01000053,200.4641175223316,2021-06
Lincoln,J01000053,191.9272351933693,2021-07
Lincoln,J01000053,118.94771800020419,2021-08
Lincoln,J01000053,142.4660153249413,2021-09
Lincoln,J01000053,107.08434396537344,2021-10
Lincoln,J01000053,84.20505685944777,2021-11
Lincoln,J01000053,37.556144951874,2021-12
Liverpool,J01000054,44.06057707425542,2019-01
Liverpool,J01000054,113.40046095641802,2019-02
Liverpool,J01000054,119.64350459189323,2019-03
Liverpool,J01000054,193.69561990719112,2019-04
Liverpool,J01000054,198.76949924262166,2019-05
Liverpool,J01000054,153.28114826980323,2019-06
Liverpool,J01000054,191.16398192193216,2019-07
Liverpool,J01000054,184.69026941575274,2019-08
Liverpool,J01000054,149.85106076990823,2019-09
Liverpool,J01000054,86.03253476104803,2019-10
Liverpool,J01000054,45.9726415122953,2019-11
Liverpool,J01000054,55.74354876442163,2019-12
Liverpool,J01000054,51.13004957776103,2020-01
Liverpool,J01000054,74.84108148640547,2020-02
Liverpool,J01000054,155.62505177625033,2020-03
Liverpool,J01000054,241.96757914237762,2020-04
Liverpool,J01000054,279.60375969414747,2020-05
Liverpool,J01000054,157.10763907350653,2020-06
Liverpool,J01000054,128.06518182086597,2020-07
Liverpool,J01000054,142.06051655828568,2020-08
Liverpool,J01000054,163.24411060470874,2020-09
Liverpool,J01000054,64.85271899579475,2020-10
Liverpool,J01000054,51.039644015515606,2020-11
Liverpool,J01000054,35.00369141567268,2020-12
Liverpool,J01000054,39.59221647877487,2021-01
Liverpool,J01000054,82.12991784211245,2021-02
Liverpool,J01000054,117.47872936938036,2021-03
Liverpool,J01000054,248.86696358384174,2021-04
Liverpool,J01000054,181.16794084463513,2021-05
Liverpool,J01000054,199.5611224116019,2021-06
Liverpool,J01000054,206.4675177678026,2021-07
Liverpool,J01000054,142.2244311657576,2021-08
Liverpool,J01000054,126.40974397905704,2021-09
Liverpool,J01000054,82.46728163830339,2021-10
Liverpool,J01000054,65.14606902633874,2021-11
Liverpool,J01000054,28.73633183495513,2021-12
Manchester,J01000058,28.524446132676935,2019-01
Manchester,J01000058,97.25162241794732,2019-02
Manchester,J01000058,96.39422941633968,2019-03
Manchester,J01000058,183.3857154678188,2019-04
Manchester,J01000058,184.14183322361987,2019-05
Manchester,J01000058,132.11180084193262,2019-06
Manchester,J01000058,170.46307845284522,2019-07
Manchester,J01000058,165.2129799632236,2019-08
Manchester,J01000058,131.80843745053596,2019-09
Manchester,J01000058,78.7680175609277,2019-10
Manchester,J01000058,34.76629342172774,2019-11
Manchester,J01000058,43.0888102557485,2019-12
Manchester,J01000058,31.198091994904676,2020-01
Manchester,J01000058,58.59300031764249,2020-02
Manchester,J01000058,136.0847196007965,2020-03
Manchester,J01000058,229.71022635779144,2020-04
Manchester,J01000058,265.20266374452103,2020-05
Manchester,J01000058,144.59416126458325,2020-06
Manchester,J01000058,109.59590577413479,2020-07
Manchester,J01000058,136.5444071178324,2020-08
Manchester,J01000058,148.46077752223135,2020-09
Manchester,J01000058,55.314144866972235,2020-10
Manchester,J01000058,41.908128689813154,2020-11
Manchester,J01000058,27.852196753196267,2020-12
Manchester,J01000058,27.999039300448295,2021-01
Manchester,J01000058,73.39941658613529,2021-02
Manchester,J01000058,97.25345425716941,2021-03
Manchester,J01000058,224.5562519007015,2021-04
Manchester,J01000058,150.15668956817774,2021-05
Manchester,J01000058,180.79492406112152,2021-06
Manchester,J01000058,192.09356978786215,2021-07
Manchester,J01000058,125.21686563027902,2021-08
Manchester,J01000058,118.9422051073577,2021-09
Manchester,J01000058,76.74557617912568,2021-10
Manchester,J01000058,48.67103332379777,2021-11
Manchester,J01000058,24.70127153377983,2021-12
Newcastle-upon-Tyne,J01000062,83.59739266548499,2019-01
Newcastle-upon-Tyne,J01000062,122.62401200065229,2019-02
Newcastle-upon-Tyne,J01000062,133.4463575216037,2019-03
Newcastle-upon-Tyne,J01000062,187.5155240412379,2019-04
Newcastle-upon-Tyne,J01000062,199.97494024121502,2019-05
Newcastle-upon-Tyne,J01000062,190.72982946904898,2019-06
Newcastle-upon-Tyne,J01000062,188.24822398030472,2019-07
Newcastle-upon-Tyne,J01000062,188.15663157714508,2019-08
Newcastle-upon-Tyne,J01000062,155.08699505047156,2019-09
Newcastle-upon-Tyne,J01000062,94.30299219708546,2019-10
Newcastle-upon-Tyne,J01000062,42.87217667890024,2019-11
Newcastle-upon-Tyne,J01000062,62.28161930657474,2019-12
Newcastle-upon-Tyne,J01000062,66.14572190679736,2020-01
Newcastle-upon-Tyne,J01000062,98.87275251816132,2020-02
Newcastle-upon-Tyne,J01000062,149.77143763681295,2020-03
Newcastle-upon-Tyne,J01000062,220.21704518009975,2020-04
Newcastle-upon-Tyne,J01000062,274.70414331257086,2020-05
Newcastle-upon-Tyne,J01000062,145.16672625738514,2020-06
Newcastle-upon-Tyne,J01000062,162.0939536046237,2020-07
Newcastle-upon-Tyne,J01000062,136.994642393488,2020-08
Newcastle-upon-Tyne,J01000062,150.90184319002972,2020-09
Newcastle-upon-Tyne,J01000062,74.21820696915825,2020-10
Newcastle-upon-Tyne,J01000062,64.45254960488515,2020-11
Newcastle-upon-Tyne,J01000062,44.04473866934847,2020-12
Newcastle-upon-Tyne,J01000062,60.3316499165922,2021-01
Newcastle-upon-Tyne,J01000062,80.01547396738792,2021-02
Newcastle-upon-Tyne,J01000062,119.87441823055026,2021-03
Newcastle-upon-Tyne,J01000062,239.95991489668106,2021-04
Newcastle-upon-Tyne,J01000062,180.5332512244844,2021-05
Newcastle-upon-Tyne,J01000062,225.34423026432611,2021-06
Newcastle-upon-Tyne,J01000062,192.0951152523382,2021-07
Newcastle-upon-Tyne,J01000062,148.73909194272014,2021-08
Newcastle-upon-Tyne,J01000062,131.35713499687614,2021-09
Newcastle-upon-Tyne,J01000062,83.6389701969458,2021-10
Newcastle-upon-Tyne,J01000062,76.02154338775651,2021-11
Newcastle-upon-Tyne,J01000062,36.66223927979778,2021-12
Norwich,J01000066,64.61460914226952,2019-01
Norwich,J01000066,134.55361821086237,2019-02
Norwich,J01000066,129.70318958996424,2019-03
