CityName,CityCode,MSOAName,MSOACode,SunshineHours,Time
Birmingham,J01000007,Birmingham 110,E02001936,187.4599640787603,2021-06
Birmingham,J01000007,Birmingham 110,E02001936,203.6472773832654,2021-07
Birmingham,J01000007,Birmingham 110,E02001936,103.98193241610623,2021-08
Birmingham,J01000007,Birmingham 110,E02001936,148.22356519663637,2021-09
Birmingham,J01000007,Birmingham 110,E02001936,95.547647672374,2021-10
Birmingham,J01000007,Birmingham 110,E02001936,50.026737295339146,2021-11
Birmingham,J01000007,Birmingham 110,E02001936,23.858155106884265,2021-12
Birmingham,J01000007,Birmingham 111,E02001937,50.24265499539195,2019-01
Birmingham,J01000007,Birmingham 111,E02001937,114.96312089274785,2019-02
Birmingham,J01000007,Birmingham 111,E02001937,131.92383072424974,2019-03
Birmingham,J01000007,Birmingham 111,E02001937,155.25129908170925,2019-04
Birmingham,J01000007,Birmingham 111,E02001937,190.88223180253047,2019-05
Birmingham,J01000007,Birmingham 111,E02001937,141.3951449016617,2019-06
Birmingham,J01000007,Birmingham 111,E02001937,179.9630234256831,2019-07
Birmingham,J01000007,Birmingham 111,E02001937,200.6897341834726,2019-08
Birmingham,J01000007,Birmingham 111,E02001937,173.55437261632773,2019-09
Birmingham,J01000007,Birmingham 111,E02001937,86.46126352107926,2019-10
Birmingham,J01000007,Birmingham 111,E02001937,51.03583981761031,2019-11
Birmingham,J01000007,Birmingham 111,E02001937,55.346157147725165,2019-12
Birmingham,J01000007,Birmingham 111,E02001937,49.94843482275022,2020-01
Birmingham,J01000007,Birmingham 111,E02001937,78.92147054300924,2020-02
Birmingham,J01000007,Birmingham 111,E02001937,151.2215568037316,2020-03
Birmingham,J01000007,Birmingham 111,E02001937,235.24930585062563,2020-04
Birmingham,J01000007,Birmingham 111,E02001937,289.9003140602684,2020-05
Birmingham,J01000007,Birmingham 111,E02001937,176.66276853479835,2020-06
Birmingham,J01000007,Birmingham 111,E02001937,156.09758854974584,2020-07
Birmingham,J01000007,Birmingham 111,E02001937,141.51035459800553,2020-08
Birmingham,J01000007,Birmingham 111,E02001937,180.3393120131211,2020-09
Birmingham,J01000007,Birmingham 111,E02001937,61.42677010179957,2020-10
Birmingham,J01000007,Birmingham 111,E02001937,61.85387723920343,2020-11
Birmingham,J01000007,Birmingham 111,E02001937,49.85661378953068,2020-12
Birmingham,J01000007,Birmingham 111,E02001937,34.880257967469326,2021-01
Birmingham,J01000007,Birmingham 111,E02001937,71.54501598019307,2021-02
Birmingham,J01000007,Birmingham 111,E02001937,97.59518592915687,2021-03
Birmingham,J01000007,Birmingham 111,E02001937,206.49106803755222,2021-04
Birmingham,J01000007,Birmingham 111,E02001937,143.74201963969128,2021-05
Birmingham,J01000007,Birmingham 111,E02001937,187.59162618745975,2021-06
Birmingham,J01000007,Birmingham 111,E02001937,204.00349957807867,2021-07
Birmingham,J01000007,Birmingham 111,E02001937,102.98460179269044,2021-08
Birmingham,J01000007,Birmingham 111,E02001937,148.92535548130934,2021-09
Birmingham,J01000007,Birmingham 111,E02001937,95.9270641130225,2021-10
Birmingham,J01000007,Birmingham 111,E02001937,49.41713455930211,2021-11
Birmingham,J01000007,Birmingham 111,E02001937,23.51795364762789,2021-12
Birmingham,J01000007,Birmingham 112,E02001938,48.99362040003265,2019-01
Birmingham,J01000007,Birmingham 112,E02001938,113.76631135587337,2019-02
Birmingham,J01000007,Birmingham 112,E02001938,130.3110156408767,2019-03
Birmingham,J01000007,Birmingham 112,E02001938,155.97240585402227,2019-04
Birmingham,J01000007,Birmingham 112,E02001938,191.71972121079702,2019-05
Birmingham,J01000007,Birmingham 112,E02001938,139.9958194657728,2019-06
Birmingham,J01000007,Birmingham 112,E02001938,179.6615144954512,2019-07
Birmingham,J01000007,Birmingham 112,E02001938,199.22237362645623,2019-08
Birmingham,J01000007,Birmingham 112,E02001938,171.6602083236747,2019-09
Birmingham,J01000007,Birmingham 112,E02001938,85.83306390296671,2019-10
Birmingham,J01000007,Birmingham 112,E02001938,49.98210987821632,2019-11
Birmingham,J01000007,Birmingham 112,E02001938,56.06177111903225,2019-12
Birmingham,J01000007,Birmingham 112,E02001938,49.704390180434494,2020-01
Birmingham,J01000007,Birmingham 112,E02001938,78.26747170031071,2020-02
Birmingham,J01000007,Birmingham 112,E02001938,149.7842030412877,2020-03
Birmingham,J01000007,Birmingham 112,E02001938,235.19735732134663,2020-04
Birmingham,J01000007,Birmingham 112,E02001938,290.8455352919134,2020-05
Birmingham,J01000007,Birmingham 112,E02001938,176.17807057107817,2020-06
Birmingham,J01000007,Birmingham 112,E02001938,154.87628527249686,2020-07
Birmingham,J01000007,Birmingham 112,E02001938,141.26158060686816,2020-08
Birmingham,J01000007,Birmingham 112,E02001938,179.34947747038657,2020-09
Birmingham,J01000007,Birmingham 112,E02001938,61.57583567580558,2020-10
Birmingham,J01000007,Birmingham 112,E02001938,61.650401362482896,2020-11
Birmingham,J01000007,Birmingham 112,E02001938,50.25589786871897,2020-12
Birmingham,J01000007,Birmingham 112,E02001938,35.00655853742511,2021-01
Birmingham,J01000007,Birmingham 112,E02001938,71.3104870561556,2021-02
Birmingham,J01000007,Birmingham 112,E02001938,98.00394310686048,2021-03
Birmingham,J01000007,Birmingham 112,E02001938,208.10148256353446,2021-04
Birmingham,J01000007,Birmingham 112,E02001938,145.43021573317665,2021-05
Birmingham,J01000007,Birmingham 112,E02001938,187.21840552922524,2021-06
Birmingham,J01000007,Birmingham 112,E02001938,203.4004173363912,2021-07
Birmingham,J01000007,Birmingham 112,E02001938,104.34103180295968,2021-08
Birmingham,J01000007,Birmingham 112,E02001938,147.37375495602527,2021-09
Birmingham,J01000007,Birmingham 112,E02001938,95.27349657229978,2021-10
Birmingham,J01000007,Birmingham 112,E02001938,49.933509386983545,2021-11
Birmingham,J01000007,Birmingham 112,E02001938,24.063412097190316,2021-12
Birmingham,J01000007,Birmingham 113,E02001939,48.53154333283398,2019-01
Birmingham,J01000007,Birmingham 113,E02001939,113.23643376827529,2019-02
Birmingham,J01000007,Birmingham 113,E02001939,129.70096560807258,2019-03
Birmingham,J01000007,Birmingham 113,E02001939,156.0489810443152,2019-04
Birmingham,J01000007,Birmingham 113,E02001939,191.86050549783556,2019-05
Birmingham,J01000007,Birmingham 113,E02001939,139.63491064089536,2019-06
Birmingham,J01000007,Birmingham 113,E02001939,179.51857348613737,2019-07
Birmingham,J01000007,Birmingham 113,E02001939,198.81478682789162,2019-08
Birmingham,J01000007,Birmingham 113,E02001939,170.93088116145353,2019-09
Birmingham,J01000007,Birmingham 113,E02001939,85.70878518777413,2019-10
Birmingham,J01000007,Birmingham 113,E02001939,49.566886017738625,2019-11
Birmingham,J01000007,Birmingham 113,E02001939,56.006233364024396,2019-12
Birmingham,J01000007,Birmingham 113,E02001939,49.491267687740944,2020-01
Birmingham,J01000007,Birmingham 113,E02001939,77.96864977983525,2020-02
Birmingham,J01000007,Birmingham 113,E02001939,149.25176555510694,2020-03
Birmingham,J01000007,Birmingham 113,E02001939,235.17858910008889,2020-04
Birmingham,J01000007,Birmingham 113,E02001939,291.16712588861805,2020-05
Birmingham,J01000007,Birmingham 113,E02001939,175.96484119970194,2020-06
Birmingham,J01000007,Birmingham 113,E02001939,154.43872571374305,2020-07
Birmingham,J01000007,Birmingham 113,E02001939,141.23612907776416,2020-08
Birmingham,J01000007,Birmingham 113,E02001939,178.90935025066116,2020-09
Birmingham,J01000007,Birmingham 113,E02001939,61.63979680565312,2020-10
Birmingham,J01000007,Birmingham 113,E02001939,61.386719995006004,2020-11
Birmingham,J01000007,Birmingham 113,E02001939,50.15888663272632,2020-12
Birmingham,J01000007,Birmingham 113,E02001939,34.921941788706455,2021-01
Birmingham,J01000007,Birmingham 113,E02001939,71.13330218745446,2021-02
Birmingham,J01000007,Birmingham 113,E02001939,97.96571288726497,2021-03
Birmingham,J01000007,Birmingham 113,E02001939,208.49359970684472,2021-04
Birmingham,J01000007,Birmingham 113,E02001939,145.93041069256512,2021-05
Birmingham,J01000007,Birmingham 113,E02001939,187.02756207481852,2021-06
Birmingham,J01000007,Birmingham 113,E02001939,203.14919843278622,2021-07
Birmingham,J01000007,Birmingham 113,E02001939,104.71720607835611,2021-08
Birmingham,J01000007,Birmingham 113,E02001939,146.8623008722775,2021-09
Birmingham,J01000007,Birmingham 113,E02001939,95.1185333194217,2021-10
Birmingham,J01000007,Birmingham 113,E02001939,49.94273923827861,2021-11
Birmingham,J01000007,Birmingham 113,E02001939,24.1079298348125,2021-12
Birmingham,J01000007,Birmingham 115,E02001941,50.98128683022526,2019-01
Birmingham,J01000007,Birmingham 115,E02001941,116.20678214949058,2019-02
Birmingham,J01000007,Birmingham 115,E02001941,132.56642591369595,2019-03
Birmingham,J01000007,Birmingham 115,E02001941,155.83866214421752,2019-04
Birmingham,J01000007,Birmingham 115,E02001941,191.5580339309844,2019-05
Birmingham,J01000007,Birmingham 115,E02001941,141.8179346873566,2019-06
Birmingham,J01000007,Birmingham 115,E02001941,179.75979000995116,2019-07
Birmingham,J01000007,Birmingham 115,E02001941,201.197125585076,2019-08
Birmingham,J01000007,Birmingham 115,E02001941,173.96348411919425,2019-09
Birmingham,J01000007,Birmingham 115,E02001941,86.34277486933553,2019-10
Birmingham,J01000007,Birmingham 115,E02001941,51.815899061805744,2019-11
Birmingham,J01000007,Birmingham 115,E02001941,55.72217086385406,2019-12
Birmingham,J01000007,Birmingham 115,E02001941,50.311275668633265,2020-01
Birmingham,J01000007,Birmingham 115,E02001941,79.62760809252731,2020-02
Birmingham,J01000007,Birmingham 115,E02001941,151.98828186753843,2020-03
Birmingham,J01000007,Birmingham 115,E02001941,236.33806490974032,2020-04
Birmingham,J01000007,Birmingham 115,E02001941,291.1477331159873,2020-05
Birmingham,J01000007,Birmingham 115,E02001941,177.19296565495165,2020-06
Birmingham,J01000007,Birmingham 115,E02001941,156.58045211768257,2020-07
Birmingham,J01000007,Birmingham 115,E02001941,141.53684108099336,2020-08
Birmingham,J01000007,Birmingham 115,E02001941,180.37630505817827,2020-09
Birmingham,J01000007,Birmingham 115,E02001941,61.27430209822118,2020-10
Birmingham,J01000007,Birmingham 115,E02001941,62.39564892211025,2020-11
Birmingham,J01000007,Birmingham 115,E02001941,50.20815673620342,2020-12
Birmingham,J01000007,Birmingham 115,E02001941,35.04184988398875,2021-01
Birmingham,J01000007,Birmingham 115,E02001941,72.06082328821003,2021-02
Birmingham,J01000007,Birmingham 115,E02001941,97.71662064962932,2021-03
Birmingham,J01000007,Birmingham 115,E02001941,206.88475026998216,2021-04
Birmingham,J01000007,Birmingham 115,E02001941,143.879976184817,2021-05
Birmingham,J01000007,Birmingham 115,E02001941,187.75957868702605,2021-06
Birmingham,J01000007,Birmingham 115,E02001941,204.0458092183013,2021-07
Birmingham,J01000007,Birmingham 115,E02001941,102.59085107456914,2021-08
Birmingham,J01000007,Birmingham 115,E02001941,149.09611529732794,2021-09
Birmingham,J01000007,Birmingham 115,E02001941,95.95815683675174,2021-10
Birmingham,J01000007,Birmingham 115,E02001941,49.55882541983263,2021-11
Birmingham,J01000007,Birmingham 115,E02001941,23.55471196014284,2021-12
Birmingham,J01000007,Birmingham 116,E02001942,48.83000880201843,2019-01
Birmingham,J01000007,Birmingham 116,E02001942,113.59428704590795,2019-02
Birmingham,J01000007,Birmingham 116,E02001942,129.87201902777258,2019-03
Birmingham,J01000007,Birmingham 116,E02001942,156.31419300863993,2019-04
Birmingham,J01000007,Birmingham 116,E02001942,192.0249374393433,2019-05
Birmingham,J01000007,Birmingham 116,E02001942,139.75196517244504,2019-06
Birmingham,J01000007,Birmingham 116,E02001942,179.36772172229269,2019-07
Birmingham,J01000007,Birmingham 116,E02001942,198.86059846077316,2019-08
Birmingham,J01000007,Birmingham 116,E02001942,170.7778736144473,2019-09
Birmingham,J01000007,Birmingham 116,E02001942,85.39011543565883,2019-10
Birmingham,J01000007,Birmingham 116,E02001942,49.95623554774288,2019-11
Birmingham,J01000007,Birmingham 116,E02001942,56.40235707298884,2019-12
Birmingham,J01000007,Birmingham 116,E02001942,49.63297850669748,2020-01
Birmingham,J01000007,Birmingham 116,E02001942,78.13631130035068,2020-02
Birmingham,J01000007,Birmingham 116,E02001942,149.69270055737172,2020-03
Birmingham,J01000007,Birmingham 116,E02001942,235.6099860236607,2020-04
Birmingham,J01000007,Birmingham 116,E02001942,291.7683812591193,2020-05
Birmingham,J01000007,Birmingham 116,E02001942,176.2156785952684,2020-06
Birmingham,J01000007,Birmingham 116,E02001942,154.6346178354188,2020-07
Birmingham,J01000007,Birmingham 116,E02001942,141.18168589999303,2020-08
Birmingham,J01000007,Birmingham 116,E02001942,178.66191905965286,2020-09
Birmingham,J01000007,Birmingham 116,E02001942,61.46598798129604,2020-10
Birmingham,J01000007,Birmingham 116,E02001942,61.776195282119396,2020-11
Birmingham,J01000007,Birmingham 116,E02001942,50.524396452267275,2020-12
Birmingham,J01000007,Birmingham 116,E02001942,35.02952481666807,2021-01
Birmingham,J01000007,Birmingham 116,E02001942,71.26687713506388,2021-02
Birmingham,J01000007,Birmingham 116,E02001942,98.12735278300585,2021-03
Birmingham,J01000007,Birmingham 116,E02001942,208.6130191982693,2021-04
Birmingham,J01000007,Birmingham 116,E02001942,145.9609172846732,2021-05
Birmingham,J01000007,Birmingham 116,E02001942,186.83447012756244,2021-06
Birmingham,J01000007,Birmingham 116,E02001942,203.01343905552088,2021-07
Birmingham,J01000007,Birmingham 116,E02001942,104.61080018233629,2021-08
Birmingham,J01000007,Birmingham 116,E02001942,146.6514662933327,2021-09
Birmingham,J01000007,Birmingham 116,E02001942,94.88562143356096,2021-10
Birmingham,J01000007,Birmingham 116,E02001942,50.106163877850044,2021-11
Birmingham,J01000007,Birmingham 116,E02001942,24.22013869624881,2021-12
Birmingham,J01000007,Birmingham 117,E02001943,50.61850584901619,2019-01
Birmingham,J01000007,Birmingham 117,E02001943,115.82657985345351,2019-02
Birmingham,J01000007,Birmingham 117,E02001943,132.2806467632381,2019-03
Birmingham,J01000007,Birmingham 117,E02001943,156.09464486445788,2019-04
Birmingham,J01000007,Birmingham 117,E02001943,191.48334746636553,2019-05
Birmingham,J01000007,Birmingham 117,E02001943,141.5993872637291,2019-06
Birmingham,J01000007,Birmingham 117,E02001943,180.05786327892181,2019-07
Birmingham,J01000007,Birmingham 117,E02001943,200.66630713120236,2019-08
Birmingham,J01000007,Birmingham 117,E02001943,173.2633662261703,2019-09
Birmingham,J01000007,Birmingham 117,E02001943,86.33151476863863,2019-10
Birmingham,J01000007,Birmingham 117,E02001943,51.39510242348032,2019-11
Birmingham,J01000007,Birmingham 117,E02001943,56.257942840171,2019-12
Birmingham,J01000007,Birmingham 117,E02001943,50.38821967254635,2020-01
Birmingham,J01000007,Birmingham 117,E02001943,79.48591791318552,2020-02
Birmingham,J01000007,Birmingham 117,E02001943,152.14419438165083,2020-03
Birmingham,J01000007,Birmingham 117,E02001943,236.3989063537811,2020-04
Birmingham,J01000007,Birmingham 117,E02001943,291.31288062656387,2020-05
Birmingham,J01000007,Birmingham 117,E02001943,177.209356752002,2020-06
Birmingham,J01000007,Birmingham 117,E02001943,156.2511987464064,2020-07
Birmingham,J01000007,Birmingham 117,E02001943,141.67440476148008,2020-08
Birmingham,J01000007,Birmingham 117,E02001943,180.31422226260204,2020-09
Birmingham,J01000007,Birmingham 117,E02001943,61.5320527082326,2020-10
Birmingham,J01000007,Birmingham 117,E02001943,62.49980780548558,2020-11
Birmingham,J01000007,Birmingham 117,E02001943,50.62926517845447,2020-12
Birmingham,J01000007,Birmingham 117,E02001943,35.3271094288214,2021-01
Birmingham,J01000007,Birmingham 117,E02001943,72.18281274760002,2021-02
Birmingham,J01000007,Birmingham 117,E02001943,98.36247808917796,2021-03
Birmingham,J01000007,Birmingham 117,E02001943,207.5788875948102,2021-04
Birmingham,J01000007,Birmingham 117,E02001943,144.4093328396716,2021-05
Birmingham,J01000007,Birmingham 117,E02001943,187.61595197803092,2021-06
Birmingham,J01000007,Birmingham 117,E02001943,204.05686213402768,2021-07
Birmingham,J01000007,Birmingham 117,E02001943,103.43117495136829,2021-08
Birmingham,J01000007,Birmingham 117,E02001943,148.6851104940811,2021-09
Birmingham,J01000007,Birmingham 117,E02001943,95.88111914195905,2021-10
Birmingham,J01000007,Birmingham 117,E02001943,49.92271159736978,2021-11
Birmingham,J01000007,Birmingham 117,E02001943,23.885568793020926,2021-12
Birmingham,J01000007,Birmingham 118,E02001944,50.33737014714939,2019-01
Birmingham,J01000007,Birmingham 118,E02001944,115.15073749135986,2019-02
Birmingham,J01000007,Birmingham 118,E02001944,131.5753732648824,2019-03
Birmingham,J01000007,Birmingham 118,E02001944,156.01281084064826,2019-04
Birmingham,J01000007,Birmingham 118,E02001944,191.433193251477,2019-05
Birmingham,J01000007,Birmingham 118,E02001944,141.343905895107,2019-06
Birmingham,J01000007,Birmingham 118,E02001944,180.22119891205358,2019-07
Birmingham,J01000007,Birmingham 118,E02001944,200.01447824454434,2019-08
Birmingham,J01000007,Birmingham 118,E02001944,172.6988678255777,2019-09
Birmingham,J01000007,Birmingham 118,E02001944,86.03783128852115,2019-10
Birmingham,J01000007,Birmingham 118,E02001944,51.0333744554779,2019-11
Birmingham,J01000007,Birmingham 118,E02001944,56.30242773185952,2019-12
Birmingham,J01000007,Birmingham 118,E02001944,50.24075042864567,2020-01
Birmingham,J01000007,Birmingham 118,E02001944,79.12156422613093,2020-02
Birmingham,J01000007,Birmingham 118,E02001944,151.66542309775406,2020-03
Birmingham,J01000007,Birmingham 118,E02001944,236.0256862968972,2020-04
Birmingham,J01000007,Birmingham 118,E02001944,291.17365962181407,2020-05
Birmingham,J01000007,Birmingham 118,E02001944,176.9297466593774,2020-06
Birmingham,J01000007,Birmingham 118,E02001944,155.79711692521127,2020-07
Birmingham,J01000007,Birmingham 118,E02001944,141.6279129777181,2020-08
Birmingham,J01000007,Birmingham 118,E02001944,179.89846099154875,2020-09
Birmingham,J01000007,Birmingham 118,E02001944,61.653535345208724,2020-10
Birmingham,J01000007,Birmingham 118,E02001944,62.39435659562114,2020-11
Birmingham,J01000007,Birmingham 118,E02001944,50.714457797345695,2020-12
Birmingham,J01000007,Birmingham 118,E02001944,35.30443418111528,2021-01
Birmingham,J01000007,Birmingham 118,E02001944,71.99090758664589,2021-02
Birmingham,J01000007,Birmingham 118,E02001944,98.45922751017679,2021-03
Birmingham,J01000007,Birmingham 118,E02001944,207.6709894013456,2021-04
Birmingham,J01000007,Birmingham 118,E02001944,144.80179238176834,2021-05
Birmingham,J01000007,Birmingham 118,E02001944,187.42515992962808,2021-06
Birmingham,J01000007,Birmingham 118,E02001944,203.7140739074737,2021-07
Birmingham,J01000007,Birmingham 118,E02001944,103.84887050740453,2021-08
Birmingham,J01000007,Birmingham 118,E02001944,148.26111961177023,2021-09
Birmingham,J01000007,Birmingham 118,E02001944,95.66728328180398,2021-10
Birmingham,J01000007,Birmingham 118,E02001944,50.18204683249488,2021-11
Birmingham,J01000007,Birmingham 118,E02001944,23.999165345941467,2021-12
Birmingham,J01000007,Birmingham 119,E02001945,47.95434936555998,2019-01
Birmingham,J01000007,Birmingham 119,E02001945,112.79603664731873,2019-02
Birmingham,J01000007,Birmingham 119,E02001945,127.79647432899331,2019-03
Birmingham,J01000007,Birmingham 119,E02001945,157.29682175502234,2019-04
Birmingham,J01000007,Birmingham 119,E02001945,193.4629818144322,2019-05
Birmingham,J01000007,Birmingham 119,E02001945,138.82429620444617,2019-06
Birmingham,J01000007,Birmingham 119,E02001945,179.4805393319958,2019-07
Birmingham,J01000007,Birmingham 119,E02001945,197.73783812342256,2019-08
Birmingham,J01000007,Birmingham 119,E02001945,168.46312895244972,2019-09
Birmingham,J01000007,Birmingham 119,E02001945,84.76955350528786,2019-10
Birmingham,J01000007,Birmingham 119,E02001945,49.18371373940802,2019-11
Birmingham,J01000007,Birmingham 119,E02001945,56.58145133768104,2019-12
Birmingham,J01000007,Birmingham 119,E02001945,49.52261396712848,2020-01
Birmingham,J01000007,Birmingham 119,E02001945,77.62383238853964,2020-02
Birmingham,J01000007,Birmingham 119,E02001945,148.2253350339271,2020-03
Birmingham,J01000007,Birmingham 119,E02001945,236.78005287303947,2020-04
Birmingham,J01000007,Birmingham 119,E02001945,294.4186656383484,2020-05
Birmingham,J01000007,Birmingham 119,E02001945,176.13684898784922,2020-06
Birmingham,J01000007,Birmingham 119,E02001945,153.67514215965073,2020-07
Birmingham,J01000007,Birmingham 119,E02001945,141.06707325115156,2020-08
Birmingham,J01000007,Birmingham 119,E02001945,177.1879887287292,2020-09
Birmingham,J01000007,Birmingham 119,E02001945,61.89253115603639,2020-10
Birmingham,J01000007,Birmingham 119,E02001945,61.41235718816237,2020-11
Birmingham,J01000007,Birmingham 119,E02001945,50.71611429162211,2020-12
Birmingham,J01000007,Birmingham 119,E02001945,35.04774071660175,2021-01
Birmingham,J01000007,Birmingham 119,E02001945,71.29653006840321,2021-02
Birmingham,J01000007,Birmingham 119,E02001945,98.28426844774722,2021-03
Birmingham,J01000007,Birmingham 119,E02001945,211.10083184385059,2021-04
Birmingham,J01000007,Birmingham 119,E02001945,148.5787600869581,2021-05
Birmingham,J01000007,Birmingham 119,E02001945,187.2372889852586,2021-06
Birmingham,J01000007,Birmingham 119,E02001945,202.8153937976285,2021-07
Birmingham,J01000007,Birmingham 119,E02001945,105.92497963761473,2021-08
Birmingham,J01000007,Birmingham 119,E02001945,145.17598952512802,2021-09
Birmingham,J01000007,Birmingham 119,E02001945,94.47161211738174,2021-10
Birmingham,J01000007,Birmingham 119,E02001945,50.73058965479235,2021-11
Birmingham,J01000007,Birmingham 119,E02001945,24.59107523804441,2021-12
Birmingham,J01000007,Birmingham 120,E02001946,48.38748720548444,2019-01
Birmingham,J01000007,Birmingham 120,E02001946,112.9673529704266,2019-02
Birmingham,J01000007,Birmingham 120,E02001946,129.09865224230418,2019-03
Birmingham,J01000007,Birmingham 120,E02001946,156.36124225505017,2019-04
Birmingham,J01000007,Birmingham 120,E02001946,192.1598929636726,2019-05
Birmingham,J01000007,Birmingham 120,E02001946,139.33245857618533,2019-06
Birmingham,J01000007,Birmingham 120,E02001946,179.18600768722035,2019-07
Birmingham,J01000007,Birmingham 120,E02001946,198.32097357155268,2019-08
Birmingham,J01000007,Birmingham 120,E02001946,169.9175432727199,2019-09
Birmingham,J01000007,Birmingham 120,E02001946,85.15711925460536,2019-10
Birmingham,J01000007,Birmingham 120,E02001946,49.58808248975599,2019-11
Birmingham,J01000007,Birmingham 120,E02001946,56.44193912389947,2019-12
Birmingham,J01000007,Birmingham 120,E02001946,49.4446780101462,2020-01
Birmingham,J01000007,Birmingham 120,E02001946,77.62097086966698,2020-02
Birmingham,J01000007,Birmingham 120,E02001946,148.951325712157,2020-03
Birmingham,J01000007,Birmingham 120,E02001946,235.5550855448363,2020-04
Birmingham,J01000007,Birmingham 120,E02001946,292.07539187497866,2020-05
Birmingham,J01000007,Birmingham 120,E02001946,175.95242965102707,2020-06
Birmingham,J01000007,Birmingham 120,E02001946,154.14913200088048,2020-07
Birmingham,J01000007,Birmingham 120,E02001946,141.0618878670523,2020-08
Birmingham,J01000007,Birmingham 120,E02001946,178.07088766710476,2020-09
Birmingham,J01000007,Birmingham 120,E02001946,61.455383920156564,2020-10
Birmingham,J01000007,Birmingham 120,E02001946,61.55687108144244,2020-11
Birmingham,J01000007,Birmingham 120,E02001946,50.515974020764766,2020-12
Birmingham,J01000007,Birmingham 120,E02001946,34.94791307113816,2021-01
Birmingham,J01000007,Birmingham 120,E02001946,71.0209558220055,2021-02
Birmingham,J01000007,Birmingham 120,E02001946,97.95169109778764,2021-03
Birmingham,J01000007,Birmingham 120,E02001946,208.9877100987464,2021-04
Birmingham,J01000007,Birmingham 120,E02001946,146.47837794715133,2021-05
Birmingham,J01000007,Birmingham 120,E02001946,186.61791126965252,2021-06
Birmingham,J01000007,Birmingham 120,E02001946,202.88756904339854,2021-07
Birmingham,J01000007,Birmingham 120,E02001946,104.91378100318573,2021-08
Birmingham,J01000007,Birmingham 120,E02001946,146.03283400984904,2021-09
Birmingham,J01000007,Birmingham 120,E02001946,94.61253985094399,2021-10
Birmingham,J01000007,Birmingham 120,E02001946,50.17297442497426,2021-11
Birmingham,J01000007,Birmingham 120,E02001946,24.313197661691415,2021-12
Birmingham,J01000007,Birmingham 121,E02001947,50.84405145472656,2019-01
Birmingham,J01000007,Birmingham 121,E02001947,116.18204110647947,2019-02
Birmingham,J01000007,Birmingham 121,E02001947,132.09205660422086,2019-03
Birmingham,J01000007,Birmingham 121,E02001947,156.73358809992024,2019-04
Birmingham,J01000007,Birmingham 121,E02001947,192.05039623786402,2019-05
Birmingham,J01000007,Birmingham 121,E02001947,141.6515217189368,2019-06
Birmingham,J01000007,Birmingham 121,E02001947,180.24041784057644,2019-07
Birmingham,J01000007,Birmingham 121,E02001947,200.32095930569292,2019-08
Birmingham,J01000007,Birmingham 121,E02001947,172.78404837327247,2019-09
Birmingham,J01000007,Birmingham 121,E02001947,85.94504735830819,2019-10
Birmingham,J01000007,Birmingham 121,E02001947,51.53911419739451,2019-11
Birmingham,J01000007,Birmingham 121,E02001947,56.85301530728199,2019-12
Birmingham,J01000007,Birmingham 121,E02001947,50.602210962156626,2020-01
Birmingham,J01000007,Birmingham 121,E02001947,79.75001743632211,2020-02
Birmingham,J01000007,Birmingham 121,E02001947,152.54037373020154,2020-03
Birmingham,J01000007,Birmingham 121,E02001947,237.12044565302705,2020-04
Birmingham,J01000007,Birmingham 121,E02001947,292.47960481463474,2020-05
Birmingham,J01000007,Birmingham 121,E02001947,177.46636852764487,2020-06
Birmingham,J01000007,Birmingham 121,E02001947,156.16623407887843,2020-07
Birmingham,J01000007,Birmingham 121,E02001947,141.7620908486451,2020-08
Birmingham,J01000007,Birmingham 121,E02001947,179.9394897477842,2020-09
Birmingham,J01000007,Birmingham 121,E02001947,61.64696923619049,2020-10
Birmingham,J01000007,Birmingham 121,E02001947,62.949318180937105,2020-11
Birmingham,J01000007,Birmingham 121,E02001947,51.19690238793914,2020-12
Birmingham,J01000007,Birmingham 121,E02001947,35.586821284239555,2021-01
Birmingham,J01000007,Birmingham 121,E02001947,72.56252524157276,2021-02
Birmingham,J01000007,Birmingham 121,E02001947,98.92354074050472,2021-03
Birmingham,J01000007,Birmingham 121,E02001947,208.3841231734935,2021-04
Birmingham,J01000007,Birmingham 121,E02001947,145.17797060798992,2021-05
Birmingham,J01000007,Birmingham 121,E02001947,187.4988746313437,2021-06
Birmingham,J01000007,Birmingham 121,E02001947,203.80927355943214,2021-07
Birmingham,J01000007,Birmingham 121,E02001947,103.90387388228831,2021-08
Birmingham,J01000007,Birmingham 121,E02001947,148.25271239935267,2021-09
Birmingham,J01000007,Birmingham 121,E02001947,95.68374429359082,2021-10
Birmingham,J01000007,Birmingham 121,E02001947,50.4677097127076,2021-11
Birmingham,J01000007,Birmingham 121,E02001947,24.161391451625697,2021-12
Birmingham,J01000007,Birmingham 122,E02001948,51.365057095204484,2019-01
Birmingham,J01000007,Birmingham 122,E02001948,116.98354650733914,2019-02
Birmingham,J01000007,Birmingham 122,E02001948,132.784743749932,2019-03
Birmingham,J01000007,Birmingham 122,E02001948,156.6112876623028,2019-04
Birmingham,J01000007,Birmingham 122,E02001948,192.06739472597937,2019-05
Birmingham,J01000007,Birmingham 122,E02001948,141.94874957418008,2019-06
Birmingham,J01000007,Birmingham 122,E02001948,179.76861646631542,2019-07
Birmingham,J01000007,Birmingham 122,E02001948,201.04041800752628,2019-08
Birmingham,J01000007,Birmingham 122,E02001948,173.56210824498058,2019-09
Birmingham,J01000007,Birmingham 122,E02001948,86.12166693160889,2019-10
