CityName,CityCode,MSOAName,MSOACode,SnowLyingDays,Time
Birmingham,J01000007,Birmingham 008,E02001834,2.1804224781807284,2019-01
Birmingham,J01000007,Birmingham 008,E02001834,1.3487064494690124,2019-02
Birmingham,J01000007,Birmingham 008,E02001834,0.213709933484849,2019-03
Birmingham,J01000007,Birmingham 008,E02001834,0.014516623391916908,2019-04
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-05
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-06
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-07
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-08
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-09
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-10
Birmingham,J01000007,Birmingham 008,E02001834,0.05653533363370079,2019-11
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2019-12
Birmingham,J01000007,Birmingham 008,E02001834,0.07376948980856975,2020-01
Birmingham,J01000007,Birmingham 008,E02001834,1.1986640841595577,2020-02
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-03
Birmingham,J01000007,Birmingham 008,E02001834,0.018323491304067293,2020-04
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-05
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-06
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-07
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-08
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-09
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2020-10
Birmingham,J01000007,Birmingham 008,E02001834,0.0004635670441964397,2020-11
Birmingham,J01000007,Birmingham 008,E02001834,1.6920556563121616,2020-12
Birmingham,J01000007,Birmingham 008,E02001834,5.802383332495027,2021-01
Birmingham,J01000007,Birmingham 008,E02001834,2.718887398927757,2021-02
Birmingham,J01000007,Birmingham 008,E02001834,0.0340399429961342,2021-03
Birmingham,J01000007,Birmingham 008,E02001834,0.20967856142076668,2021-04
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-05
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-06
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-07
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-08
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-09
Birmingham,J01000007,Birmingham 008,E02001834,0.0,2021-10
Birmingham,J01000007,Birmingham 008,E02001834,1.7153159563356266,2021-11
Birmingham,J01000007,Birmingham 008,E02001834,0.6731589698803047,2021-12
Birmingham,J01000007,Birmingham 011,E02001837,1.7158099917573146,2019-01
Birmingham,J01000007,Birmingham 011,E02001837,1.161644690290697,2019-02
Birmingham,J01000007,Birmingham 011,E02001837,0.13308157701665443,2019-03
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-04
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-05
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-06
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-07
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-08
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-09
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-10
Birmingham,J01000007,Birmingham 011,E02001837,0.06653071980794145,2019-11
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2019-12
Birmingham,J01000007,Birmingham 011,E02001837,0.057037120804235515,2020-01
Birmingham,J01000007,Birmingham 011,E02001837,0.927746275398991,2020-02
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-03
Birmingham,J01000007,Birmingham 011,E02001837,0.01030829231723365,2020-04
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-05
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-06
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-07
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-08
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-09
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-10
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2020-11
Birmingham,J01000007,Birmingham 011,E02001837,1.371056238119386,2020-12
Birmingham,J01000007,Birmingham 011,E02001837,4.549589975677995,2021-01
Birmingham,J01000007,Birmingham 011,E02001837,2.311692430475985,2021-02
Birmingham,J01000007,Birmingham 011,E02001837,0.01820589832373949,2021-03
Birmingham,J01000007,Birmingham 011,E02001837,0.12117753281082472,2021-04
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-05
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-06
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-07
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-08
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-09
Birmingham,J01000007,Birmingham 011,E02001837,0.0,2021-10
Birmingham,J01000007,Birmingham 011,E02001837,1.415343862958468,2021-11
Birmingham,J01000007,Birmingham 011,E02001837,0.6048743524882818,2021-12
Birmingham,J01000007,Birmingham 013,E02001839,1.9303660949649872,2019-01
Birmingham,J01000007,Birmingham 013,E02001839,1.2754180567351125,2019-02
Birmingham,J01000007,Birmingham 013,E02001839,0.16881153241369354,2019-03
Birmingham,J01000007,Birmingham 013,E02001839,0.010171956234120344,2019-04
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-05
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-06
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-07
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-08
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-09
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-10
Birmingham,J01000007,Birmingham 013,E02001839,0.07532029337691502,2019-11
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2019-12
Birmingham,J01000007,Birmingham 013,E02001839,0.07747202833342202,2020-01
Birmingham,J01000007,Birmingham 013,E02001839,1.0338685873376747,2020-02
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-03
Birmingham,J01000007,Birmingham 013,E02001839,0.010186540565004018,2020-04
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-05
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-06
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-07
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-08
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-09
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-10
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2020-11
Birmingham,J01000007,Birmingham 013,E02001839,1.5275788437759428,2020-12
Birmingham,J01000007,Birmingham 013,E02001839,5.073651946496305,2021-01
Birmingham,J01000007,Birmingham 013,E02001839,2.4176813677869347,2021-02
Birmingham,J01000007,Birmingham 013,E02001839,0.02014834538294244,2021-03
Birmingham,J01000007,Birmingham 013,E02001839,0.16501384154567475,2021-04
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-05
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-06
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-07
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-08
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-09
Birmingham,J01000007,Birmingham 013,E02001839,0.0,2021-10
Birmingham,J01000007,Birmingham 013,E02001839,1.4485415029986806,2021-11
Birmingham,J01000007,Birmingham 013,E02001839,0.6179401315122566,2021-12
Birmingham,J01000007,Birmingham 014,E02001840,1.3833200945291688,2019-01
Birmingham,J01000007,Birmingham 014,E02001840,1.0370280885899443,2019-02
Birmingham,J01000007,Birmingham 014,E02001840,0.07348964503928374,2019-03
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-04
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-05
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-06
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-07
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-08
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-09
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-10
Birmingham,J01000007,Birmingham 014,E02001840,0.07622639141350844,2019-11
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2019-12
Birmingham,J01000007,Birmingham 014,E02001840,0.04806292067574262,2020-01
Birmingham,J01000007,Birmingham 014,E02001840,0.7248670843464087,2020-02
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-03
Birmingham,J01000007,Birmingham 014,E02001840,0.003218900852611842,2020-04
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-05
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-06
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-07
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-08
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-09
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-10
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2020-11
Birmingham,J01000007,Birmingham 014,E02001840,1.1342106314720313,2020-12
Birmingham,J01000007,Birmingham 014,E02001840,3.6081072179995157,2021-01
Birmingham,J01000007,Birmingham 014,E02001840,1.97211883316947,2021-02
Birmingham,J01000007,Birmingham 014,E02001840,0.0049879959759845105,2021-03
Birmingham,J01000007,Birmingham 014,E02001840,0.06152524276561869,2021-04
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-05
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-06
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-07
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-08
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-09
Birmingham,J01000007,Birmingham 014,E02001840,0.0,2021-10
Birmingham,J01000007,Birmingham 014,E02001840,1.1684307411149146,2021-11
Birmingham,J01000007,Birmingham 014,E02001840,0.5570701411932193,2021-12
Birmingham,J01000007,Birmingham 016,E02001842,1.8206495526723456,2019-01
Birmingham,J01000007,Birmingham 016,E02001842,1.2633926540650775,2019-02
Birmingham,J01000007,Birmingham 016,E02001842,0.14804991153062497,2019-03
Birmingham,J01000007,Birmingham 016,E02001842,0.013429077876082413,2019-04
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-05
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-06
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-07
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-08
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-09
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-10
Birmingham,J01000007,Birmingham 016,E02001842,0.09117240350166504,2019-11
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2019-12
Birmingham,J01000007,Birmingham 016,E02001842,0.08340292134527114,2020-01
Birmingham,J01000007,Birmingham 016,E02001842,0.9497658481400554,2020-02
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-03
Birmingham,J01000007,Birmingham 016,E02001842,0.0060674132188825,2020-04
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-05
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-06
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-07
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-08
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-09
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-10
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2020-11
Birmingham,J01000007,Birmingham 016,E02001842,1.4627148179969491,2020-12
Birmingham,J01000007,Birmingham 016,E02001842,4.762331167993297,2021-01
Birmingham,J01000007,Birmingham 016,E02001842,2.254074630453912,2021-02
Birmingham,J01000007,Birmingham 016,E02001842,0.012418589808344115,2021-03
Birmingham,J01000007,Birmingham 016,E02001842,0.1511105725255449,2021-04
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-05
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-06
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-07
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-08
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-09
Birmingham,J01000007,Birmingham 016,E02001842,0.0,2021-10
Birmingham,J01000007,Birmingham 016,E02001842,1.2955689802819048,2021-11
Birmingham,J01000007,Birmingham 016,E02001842,0.5814246620224588,2021-12
Birmingham,J01000007,Birmingham 017,E02001843,1.616395854501801,2019-01
Birmingham,J01000007,Birmingham 017,E02001843,1.1489797004907014,2019-02
Birmingham,J01000007,Birmingham 017,E02001843,0.11297630633615463,2019-03
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-04
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-05
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-06
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-07
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-08
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-09
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-10
Birmingham,J01000007,Birmingham 017,E02001843,0.08315950011566892,2019-11
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2019-12
Birmingham,J01000007,Birmingham 017,E02001843,0.06443925061067554,2020-01
Birmingham,J01000007,Birmingham 017,E02001843,0.8560790075279019,2020-02
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-03
Birmingham,J01000007,Birmingham 017,E02001843,0.005504425306449777,2020-04
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-05
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-06
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-07
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-08
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-09
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-10
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2020-11
Birmingham,J01000007,Birmingham 017,E02001843,1.3033137336591958,2020-12
Birmingham,J01000007,Birmingham 017,E02001843,4.211149843868478,2021-01
Birmingham,J01000007,Birmingham 017,E02001843,2.1455327802651563,2021-02
Birmingham,J01000007,Birmingham 017,E02001843,0.010675373398728198,2021-03
Birmingham,J01000007,Birmingham 017,E02001843,0.10624165468382546,2021-04
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-05
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-06
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-07
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-08
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-09
Birmingham,J01000007,Birmingham 017,E02001843,0.0,2021-10
Birmingham,J01000007,Birmingham 017,E02001843,1.2487214578020822,2021-11
Birmingham,J01000007,Birmingham 017,E02001843,0.5746307204710237,2021-12
Birmingham,J01000007,Birmingham 019,E02001845,1.49792586932438,2019-01
Birmingham,J01000007,Birmingham 019,E02001845,1.109949232817458,2019-02
Birmingham,J01000007,Birmingham 019,E02001845,0.09373878383626352,2019-03
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-04
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-05
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-06
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-07
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-08
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-09
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-10
Birmingham,J01000007,Birmingham 019,E02001845,0.09106389789919982,2019-11
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2019-12
Birmingham,J01000007,Birmingham 019,E02001845,0.06951035979943346,2020-01
Birmingham,J01000007,Birmingham 019,E02001845,0.778606706197437,2020-02
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-03
Birmingham,J01000007,Birmingham 019,E02001845,0.0002843217154789154,2020-04
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-05
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-06
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-07
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-08
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-09
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-10
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2020-11
Birmingham,J01000007,Birmingham 019,E02001845,1.234640453690413,2020-12
Birmingham,J01000007,Birmingham 019,E02001845,3.8645854330320875,2021-01
Birmingham,J01000007,Birmingham 019,E02001845,1.9699061798684565,2021-02
Birmingham,J01000007,Birmingham 019,E02001845,0.0029595198201028128,2021-03
Birmingham,J01000007,Birmingham 019,E02001845,0.0803737664344798,2021-04
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-05
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-06
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-07
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-08
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-09
Birmingham,J01000007,Birmingham 019,E02001845,0.0,2021-10
Birmingham,J01000007,Birmingham 019,E02001845,1.1090594458836707,2021-11
Birmingham,J01000007,Birmingham 019,E02001845,0.548004709959647,2021-12
Birmingham,J01000007,Birmingham 020,E02001846,1.356910845168317,2019-01
Birmingham,J01000007,Birmingham 020,E02001846,1.0479368421463597,2019-02
Birmingham,J01000007,Birmingham 020,E02001846,0.06446453416175263,2019-03
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-04
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-05
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-06
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-07
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-08
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-09
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-10
Birmingham,J01000007,Birmingham 020,E02001846,0.0855178822529198,2019-11
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2019-12
Birmingham,J01000007,Birmingham 020,E02001846,0.05024827800087743,2020-01
Birmingham,J01000007,Birmingham 020,E02001846,0.6929297718817206,2020-02
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-03
Birmingham,J01000007,Birmingham 020,E02001846,0.0013465255809280686,2020-04
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-05
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-06
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-07
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-08
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-09
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-10
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2020-11
Birmingham,J01000007,Birmingham 020,E02001846,1.1000773941760258,2020-12
Birmingham,J01000007,Birmingham 020,E02001846,3.471228717605257,2021-01
Birmingham,J01000007,Birmingham 020,E02001846,1.8892115297856527,2021-02
Birmingham,J01000007,Birmingham 020,E02001846,0.0014881969531900033,2021-03
Birmingham,J01000007,Birmingham 020,E02001846,0.06493678871471878,2021-04
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-05
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-06
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-07
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-08
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-09
Birmingham,J01000007,Birmingham 020,E02001846,0.0,2021-10
Birmingham,J01000007,Birmingham 020,E02001846,1.0925578815544572,2021-11
Birmingham,J01000007,Birmingham 020,E02001846,0.5464509569332453,2021-12
Birmingham,J01000007,Birmingham 022,E02001848,1.4003495532129824,2019-01
Birmingham,J01000007,Birmingham 022,E02001848,1.0700420493967469,2019-02
Birmingham,J01000007,Birmingham 022,E02001848,0.07172831282869133,2019-03
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-04
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-05
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-06
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-07
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-08
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-09
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-10
Birmingham,J01000007,Birmingham 022,E02001848,0.08981610847412186,2019-11
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2019-12
Birmingham,J01000007,Birmingham 022,E02001848,0.05508093981611141,2020-01
Birmingham,J01000007,Birmingham 022,E02001848,0.7161834567961776,2020-02
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-03
Birmingham,J01000007,Birmingham 022,E02001848,0.00115050070115006,2020-04
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-05
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-06
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-07
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-08
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-09
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-10
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2020-11
Birmingham,J01000007,Birmingham 022,E02001848,1.1334492018198414,2020-12
Birmingham,J01000007,Birmingham 022,E02001848,3.5804626968861575,2021-01
Birmingham,J01000007,Birmingham 022,E02001848,1.9117975846354929,2021-02
Birmingham,J01000007,Birmingham 022,E02001848,0.0017491431805377947,2021-03
Birmingham,J01000007,Birmingham 022,E02001848,0.072846417482238,2021-04
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-05
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-06
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-07
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-08
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-09
Birmingham,J01000007,Birmingham 022,E02001848,0.0,2021-10
Birmingham,J01000007,Birmingham 022,E02001848,1.0876126232887833,2021-11
Birmingham,J01000007,Birmingham 022,E02001848,0.5457429640344904,2021-12
Birmingham,J01000007,Birmingham 023,E02001849,1.5306599863545987,2019-01
Birmingham,J01000007,Birmingham 023,E02001849,1.1295839270689871,2019-02
Birmingham,J01000007,Birmingham 023,E02001849,0.09740697503951035,2019-03
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-04
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-05
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-06
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-07
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-08
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-09
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-10
Birmingham,J01000007,Birmingham 023,E02001849,0.07712126065603614,2019-11
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2019-12
Birmingham,J01000007,Birmingham 023,E02001849,0.056465027483057796,2020-01
Birmingham,J01000007,Birmingham 023,E02001849,0.8050807761507756,2020-02
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-03
Birmingham,J01000007,Birmingham 023,E02001849,0.006519914303759483,2020-04
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-05
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-06
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-07
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-08
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-09
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-10
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2020-11
Birmingham,J01000007,Birmingham 023,E02001849,1.2128160913326897,2020-12
Birmingham,J01000007,Birmingham 023,E02001849,3.9996210103961065,2021-01
Birmingham,J01000007,Birmingham 023,E02001849,2.0909202319759244,2021-02
Birmingham,J01000007,Birmingham 023,E02001849,0.010863257284328555,2021-03
Birmingham,J01000007,Birmingham 023,E02001849,0.09541023391514034,2021-04
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-05
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-06
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-07
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-08
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-09
Birmingham,J01000007,Birmingham 023,E02001849,0.0,2021-10
Birmingham,J01000007,Birmingham 023,E02001849,1.2565393825123041,2021-11
Birmingham,J01000007,Birmingham 023,E02001849,0.5716768619483645,2021-12
Birmingham,J01000007,Birmingham 024,E02001850,1.5997208130947214,2019-01
Birmingham,J01000007,Birmingham 024,E02001850,1.1830032803388257,2019-02
Birmingham,J01000007,Birmingham 024,E02001850,0.10605861417193438,2019-03
Birmingham,J01000007,Birmingham 024,E02001850,0.000360568250578272,2019-04
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-05
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-06
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-07
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-08
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-09
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-10
Birmingham,J01000007,Birmingham 024,E02001850,0.10163918002131252,2019-11
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2019-12
Birmingham,J01000007,Birmingham 024,E02001850,0.07524438367737026,2020-01
Birmingham,J01000007,Birmingham 024,E02001850,0.8023490678403045,2020-02
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-03
Birmingham,J01000007,Birmingham 024,E02001850,0.0009378732952312167,2020-04
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-05
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-06
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-07
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-08
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-09
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-10
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2020-11
Birmingham,J01000007,Birmingham 024,E02001850,1.292995953712559,2020-12
Birmingham,J01000007,Birmingham 024,E02001850,4.1217783907091725,2021-01
Birmingham,J01000007,Birmingham 024,E02001850,1.9961401753458676,2021-02
Birmingham,J01000007,Birmingham 024,E02001850,0.0022523987678788396,2021-03
Birmingham,J01000007,Birmingham 024,E02001850,0.11627089480927871,2021-04
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-05
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-06
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-07
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-08
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-09
Birmingham,J01000007,Birmingham 024,E02001850,0.0,2021-10
Birmingham,J01000007,Birmingham 024,E02001850,1.1086031568870935,2021-11
Birmingham,J01000007,Birmingham 024,E02001850,0.5443734321182472,2021-12
Birmingham,J01000007,Birmingham 025,E02001851,1.1873344399942338,2019-01
Birmingham,J01000007,Birmingham 025,E02001851,1.0515536243432217,2019-02
Birmingham,J01000007,Birmingham 025,E02001851,0.04745895498665581,2019-03
