CityName,CityCode,TemperatureMin,Time
Birmingham,J01000007,10.515945670415826,2019-06-18
Birmingham,J01000007,13.084785968974087,2019-06-19
Birmingham,J01000007,8.71507136432671,2019-06-20
Birmingham,J01000007,6.9956102548204795,2019-06-21
Birmingham,J01000007,6.971253171356415,2019-06-22
Birmingham,J01000007,11.323295637983033,2019-06-23
Birmingham,J01000007,13.818794264389423,2019-06-24
Birmingham,J01000007,15.808307276751178,2019-06-25
Birmingham,J01000007,12.644745493044413,2019-06-26
Birmingham,J01000007,10.249412798652745,2019-06-27
Birmingham,J01000007,11.228896535452181,2019-06-28
Birmingham,J01000007,12.839133460792304,2019-06-29
Birmingham,J01000007,12.986583351916899,2019-06-30
Birmingham,J01000007,12.28621648417083,2019-07-01
Birmingham,J01000007,8.848019197030075,2019-07-02
Birmingham,J01000007,7.7762788047483395,2019-07-03
Birmingham,J01000007,9.33543722227611,2019-07-04
Birmingham,J01000007,12.725990822233896,2019-07-05
Birmingham,J01000007,12.257526422931187,2019-07-06
Birmingham,J01000007,9.659187652159522,2019-07-07
Birmingham,J01000007,10.25031028703153,2019-07-08
Birmingham,J01000007,13.549064409732479,2019-07-09
Birmingham,J01000007,15.470061175978879,2019-07-10
Birmingham,J01000007,14.798202483577056,2019-07-11
Birmingham,J01000007,13.829618252099372,2019-07-12
Birmingham,J01000007,13.077595967345303,2019-07-13
Birmingham,J01000007,11.744015610248818,2019-07-14
Birmingham,J01000007,8.245026047532182,2019-07-15
Birmingham,J01000007,11.591207810426614,2019-07-16
Birmingham,J01000007,12.744991672149396,2019-07-17
Birmingham,J01000007,13.720041052134002,2019-07-18
Birmingham,J01000007,11.043641538219902,2019-07-19
Birmingham,J01000007,13.678775498032193,2019-07-20
Birmingham,J01000007,12.537803300870372,2019-07-21
Birmingham,J01000007,17.07292278062577,2019-07-22
Birmingham,J01000007,13.480979905974829,2019-07-23
Birmingham,J01000007,18.039759586014117,2019-07-24
Birmingham,J01000007,15.204977248784493,2019-07-25
Birmingham,J01000007,17.757167276907676,2019-07-26
Birmingham,J01000007,15.186801479382217,2019-07-27
Birmingham,J01000007,13.145807702690679,2019-07-28
Birmingham,J01000007,12.124840683968262,2019-07-29
Birmingham,J01000007,13.905430869715635,2019-07-30
Birmingham,J01000007,14.360769759686066,2019-07-31
Birmingham,J01000007,14.561626163821433,2019-08-01
Birmingham,J01000007,12.668163869961782,2019-08-02
Birmingham,J01000007,13.02973829968226,2019-08-03
Birmingham,J01000007,14.102155022646864,2019-08-04
Birmingham,J01000007,15.255647773729534,2019-08-05
Birmingham,J01000007,13.510289799442381,2019-08-06
Birmingham,J01000007,13.487079833679468,2019-08-07
Birmingham,J01000007,12.220809156524599,2019-08-08
Birmingham,J01000007,16.485406805881233,2019-08-09
Birmingham,J01000007,14.991082141059263,2019-08-10
Birmingham,J01000007,13.138663810440931,2019-08-11
Birmingham,J01000007,11.064829795946878,2019-08-12
Birmingham,J01000007,9.333473392439426,2019-08-13
Birmingham,J01000007,12.53275759832597,2019-08-14
Birmingham,J01000007,13.387729710199853,2019-08-15
Birmingham,J01000007,11.201279273064916,2019-08-16
Birmingham,J01000007,12.378633543672493,2019-08-17
Birmingham,J01000007,11.891197796336204,2019-08-18
Birmingham,J01000007,11.799882983764606,2019-08-19
Birmingham,J01000007,9.471510365835774,2019-08-20
Birmingham,J01000007,10.762101135361506,2019-08-21
Birmingham,J01000007,12.989549362931296,2019-08-22
Birmingham,J01000007,13.16228149488649,2019-08-23
Birmingham,J01000007,9.978968539444029,2019-08-24
Birmingham,J01000007,13.805698842466722,2019-08-25
Birmingham,J01000007,13.62729577703915,2019-08-26
Birmingham,J01000007,13.498758265115764,2019-08-27
Birmingham,J01000007,14.083186251862728,2019-08-28
Birmingham,J01000007,8.511045508208774,2019-08-29
Birmingham,J01000007,13.99307178021384,2019-08-30
Birmingham,J01000007,13.191799528036187,2019-08-31
Birmingham,J01000007,8.473899847995089,2019-09-01
Birmingham,J01000007,8.17693425511378,2019-09-02
Birmingham,J01000007,12.62773795238283,2019-09-03
Birmingham,J01000007,13.047004186945077,2019-09-04
Birmingham,J01000007,9.26109201186324,2019-09-05
Birmingham,J01000007,9.898482188847215,2019-09-06
Birmingham,J01000007,9.50823995205,2019-09-07
Birmingham,J01000007,3.2612210982198633,2019-09-08
Birmingham,J01000007,10.376591675727747,2019-09-09
Birmingham,J01000007,8.456091864045854,2019-09-10
Birmingham,J01000007,12.229083734490613,2019-09-11
Birmingham,J01000007,9.770844683286073,2019-09-12
Birmingham,J01000007,7.513454729738521,2019-09-13
Birmingham,J01000007,4.70115227276054,2019-09-14
Birmingham,J01000007,10.03024986779865,2019-09-15
Birmingham,J01000007,13.30065747528219,2019-09-16
Birmingham,J01000007,6.3238612434252435,2019-09-17
Birmingham,J01000007,3.7650335341673196,2019-09-18
Birmingham,J01000007,6.6944177270919605,2019-09-19
Birmingham,J01000007,6.4611817601580634,2019-09-20
Birmingham,J01000007,8.119297409356227,2019-09-21
Birmingham,J01000007,13.749004677890621,2019-09-22
Birmingham,J01000007,11.72551052707981,2019-09-23
Birmingham,J01000007,13.584386361623217,2019-09-24
Birmingham,J01000007,13.159724672804016,2019-09-25
Birmingham,J01000007,13.901412704037,2019-09-26
Birmingham,J01000007,11.898378401678174,2019-09-27
Birmingham,J01000007,9.851398094202866,2019-09-28
Birmingham,J01000007,11.613545250077035,2019-09-29
Birmingham,J01000007,8.115911469870362,2019-09-30
Birmingham,J01000007,11.650276370693978,2019-10-01
Birmingham,J01000007,3.030816405985853,2019-10-02
Birmingham,J01000007,1.700009961493978,2019-10-03
Birmingham,J01000007,6.815708819310643,2019-10-04
Birmingham,J01000007,9.234253113290979,2019-10-05
Birmingham,J01000007,10.733094608483112,2019-10-06
Birmingham,J01000007,8.755790236192096,2019-10-07
Birmingham,J01000007,9.663004849901293,2019-10-08
Birmingham,J01000007,8.633235388943229,2019-10-09
Birmingham,J01000007,7.051198485304912,2019-10-10
Birmingham,J01000007,11.163595856556485,2019-10-11
Birmingham,J01000007,9.62479100128673,2019-10-12
Birmingham,J01000007,9.915265225304104,2019-10-13
Birmingham,J01000007,6.6010499736997446,2019-10-14
Birmingham,J01000007,8.943797792721394,2019-10-15
Birmingham,J01000007,8.17793538257165,2019-10-16
Birmingham,J01000007,3.7796930591501625,2019-10-17
Birmingham,J01000007,6.94050489172927,2019-10-18
Birmingham,J01000007,7.142192760738451,2019-10-19
Birmingham,J01000007,5.668943030537761,2019-10-20
Birmingham,J01000007,7.717015943867078,2019-10-21
Birmingham,J01000007,5.138726073669075,2019-10-22
Birmingham,J01000007,2.913204550263521,2019-10-23
Birmingham,J01000007,6.181587914633643,2019-10-24
Birmingham,J01000007,7.382720562697328,2019-10-25
Birmingham,J01000007,7.065264397057306,2019-10-26
Birmingham,J01000007,2.164826511900188,2019-10-27
Birmingham,J01000007,-0.4005846734187578,2019-10-28
Birmingham,J01000007,1.3945056034634289,2019-10-29
Birmingham,J01000007,2.976157280743022,2019-10-30
Birmingham,J01000007,2.845707605040503,2019-10-31
