CityName,CityCode,Date,ActualCost,PerCitizenCost
Birmingham,J01000007,2019-01,747180.49806,0.6721733464976714
Birmingham,J01000007,2021-01,725750.86652,0.6528949697415142
Birmingham,J01000007,2021-02,709110.0224,0.6379246487685647
Birmingham,J01000007,2021-03,772859.32675,0.6952743565742374
Birmingham,J01000007,2021-04,759635.92991,0.6833784158623376
Birmingham,J01000007,2021-05,730082.43266,0.6567917032824183
Birmingham,J01000007,2021-06,777043.9479500001,0.6990388965256044
Birmingham,J01000007,2021-07,719872.15277,0.6476064019795087
Birmingham,J01000007,2021-08,694574.1996,0.6248480325012212
Birmingham,J01000007,2021-10,678391.1229900001,0.610289525166226
Birmingham,J01000007,2021-11,693073.3433599999,0.6234978426018969
Birmingham,J01000007,2021-12,772293.26307,0.6947651182856254
Birmingham,J01000007,2022-01,705411.08306,0.6345970345694316
Birmingham,J01000007,2022-02,662522.63886,0.5960140293399808
Birmingham,J01000007,2022-03,750370.0012899999,0.6750426653106498
Birmingham,J01000007,2022-04,668919.56522,0.601768787942306
Birmingham,J01000007,2022-05,711996.91972,0.6405217393479065
Birmingham,J01000007,2022-06,685790.16358,0.6169457988339215
Birmingham,J01000007,2022-07,699073.1879499999,0.6288953812515237
Birmingham,J01000007,2022-08,741685.99005,0.6672304152434039
Birmingham,J01000007,2020-12,796312.9265899999,0.7163735216793257
Birmingham,J01000007,2020-11,724519.2243400001,0.651786968330921
Birmingham,J01000007,2021-09,721827.48417,0.6493654436756751
Birmingham,J01000007,2020-09,769475.75742,0.6922304533600099
Birmingham,J01000007,2020-10,756147.5846,0.6802402548064077
Birmingham,J01000007,2019-03,671757.47117,0.6043218052445644
Birmingham,J01000007,2019-04,673062.4526,0.6054957836034721
Birmingham,J01000007,2019-05,714856.30602,0.6430940806539107
Birmingham,J01000007,2019-06,658944.07166,0.5927947034920281
Birmingham,J01000007,2019-07,702066.45351,0.6315881620904849
Birmingham,J01000007,2019-08,854662.57079,0.7688656246058571
Birmingham,J01000007,2019-09,757745.84873,0.6816780741173221
Birmingham,J01000007,2019-10,744604.26418,0.6698557328113179
Birmingham,J01000007,2019-11,710553.9081,0.6392235872251345
Birmingham,J01000007,2019-02,651161.81738,0.585793685777747
Birmingham,J01000007,2020-01,704206.0519,0.6335129727804071
Birmingham,J01000007,2020-02,652918.59724,0.587374107912187
Birmingham,J01000007,2020-03,779778.21725,0.7014986809423267
Birmingham,J01000007,2020-04,721169.38069,0.6487734051794324
Birmingham,J01000007,2020-05,696961.322,0.6269955190272664
Birmingham,J01000007,2020-06,771991.43036,0.6944935856328194
Birmingham,J01000007,2020-07,773832.34211,0.6961496939156468
Birmingham,J01000007,2020-08,701224.85596,0.6308310499294253
Birmingham,J01000007,2019-12,723308.41989,0.6506977128147184
Bradford,J01000013,2020-12,418828.15067,0.8176276933633708
Bradford,J01000013,2021-07,392870.47969,0.7669536624642751
Bradford,J01000013,2021-06,415006.01158,0.8101661921178804
Bradford,J01000013,2021-05,389188.94909,0.7597666542182693
Bradford,J01000013,2021-01,383673.17547,0.748998874510003
Bradford,J01000013,2021-03,428437.12353,0.8363861323616685
Bradford,J01000013,2021-02,374440.43011,0.7309748990918462
Bradford,J01000013,2021-08,387904.75675,0.7572596803696647
Bradford,J01000013,2021-04,407120.20981,0.7947716922467242
Bradford,J01000013,2021-10,365992.03926,0.7144821244006809
Bradford,J01000013,2022-03,422546.84795,0.8248872576369259
Bradford,J01000013,2021-12,444754.21933,0.8682400308639565
Bradford,J01000013,2022-01,408089.37633,0.7966636791749309
Bradford,J01000013,2022-02,381381.09843,0.7445243288992832
Bradford,J01000013,2022-04,391451.47057,0.7641835020732145
Bradford,J01000013,2022-05,429669.28226,0.8387915272680421
Bradford,J01000013,2022-06,400116.79687,0.7810997736838406
Bradford,J01000013,2022-07,411874.64768,0.804053207977386
Bradford,J01000013,2022-08,431682.41889,0.8427215311528791
Bradford,J01000013,2021-11,394373.41193,0.7698876558424825
Bradford,J01000013,2020-11,377831.80279,0.737595467019881
Bradford,J01000013,2021-09,383004.37737999996,0.7476932606471864
Bradford,J01000013,2020-09,403801.35274,0.7882926877996596
Bradford,J01000013,2019-02,339307.16447,0.6623884611945776
Bradford,J01000013,2019-03,340496.00953,0.6647093000460714
Bradford,J01000013,2019-04,339334.37864999997,0.6624415881565179
Bradford,J01000013,2019-05,359847.23405,0.7024863621722292
Bradford,J01000013,2019-06,331968.6074,0.6480622811606878
Bradford,J01000013,2019-07,365314.56885,0.7131595806132967
Bradford,J01000013,2019-08,423041.31909,0.8258525540168044
Bradford,J01000013,2019-09,389289.32302,0.7599626021380269
Bradford,J01000013,2019-10,388019.12712,0.757482951851447
Bradford,J01000013,2019-11,375602.98805,0.7332444207688463
Bradford,J01000013,2019-01,379615.26812,0.7410771113210789
Bradford,J01000013,2019-12,382041.27847,0.7458131187823086
Bradford,J01000013,2020-08,373822.1964,0.7297679959707017
Bradford,J01000013,2020-07,410922.5813,0.8021946035904484
Bradford,J01000013,2020-06,394163.22696,0.7694773370711062
Bradford,J01000013,2020-05,359650.3672,0.7021020427605378
Bradford,J01000013,2020-10,404721.69182,0.790089354804704
Bradford,J01000013,2020-03,400424.66043,0.7817007785877153
Bradford,J01000013,2020-02,341557.86469,0.666782231829114
Bradford,J01000013,2020-01,376702.13922,0.7353901610548016
Bradford,J01000013,2020-04,373032.48665,0.7282263408544298
Brighton & Hove,J01000014,2020-12,153191.94378,0.5251010968060383
Brighton & Hove,J01000014,2021-01,152277.9365,0.5219681237960088
