CityName,CityCode,Date,ActualCost,PerCitizenCost
Birmingham,J01000007,2019-01,978562.60619,0.8803277166200817
Birmingham,J01000007,2021-01,985819.07359,0.886855729581707
Birmingham,J01000007,2021-02,916380.07877,0.8243875018284635
Birmingham,J01000007,2021-03,991070.00872,0.8915795394880662
Birmingham,J01000007,2021-04,967228.7632,0.8701316432602338
Birmingham,J01000007,2021-05,926988.82334,0.833931267167991
Birmingham,J01000007,2021-06,1001376.8397,0.900851699414082
Birmingham,J01000007,2021-07,995026.63432,0.8951389716163077
Birmingham,J01000007,2021-08,943400.85819,0.8486957483296435
Birmingham,J01000007,2021-10,986850.27322,0.88778341025325
Birmingham,J01000007,2021-11,1013936.52674,0.9121505581109565
Birmingham,J01000007,2021-12,1066486.05888,0.9594248043836345
Birmingham,J01000007,2022-01,1009373.61787,0.9080457056250106
Birmingham,J01000007,2022-02,932496.25246,0.8388858224217763
Birmingham,J01000007,2022-03,1050585.74545,0.9451206745028964
Birmingham,J01000007,2022-04,954684.93199,0.8588470486753647
Birmingham,J01000007,2022-05,1015308.12177,0.9133844629354915
Birmingham,J01000007,2022-06,990090.70146,0.8906985418711413
Birmingham,J01000007,2022-07,1004471.62835,0.9036358117523653
Birmingham,J01000007,2022-08,1020006.52455,0.917611207514648
Birmingham,J01000007,2020-12,1058072.27869,0.9518556577026221
Birmingham,J01000007,2020-11,970777.94294,0.8733245317648879
Birmingham,J01000007,2021-09,1008555.46176,0.9073096816899051
Birmingham,J01000007,2020-09,1026412.5446799999,0.923374146991379
Birmingham,J01000007,2020-10,1021991.26982,0.9193967103128945
Birmingham,J01000007,2019-03,922201.66847,0.8296246800481113
Birmingham,J01000007,2019-04,888517.17846,0.7993216723627168
Birmingham,J01000007,2019-05,992801.87782,0.8931375515770668
Birmingham,J01000007,2019-06,942566.1466,0.8479448308682436
Birmingham,J01000007,2019-07,935706.99325,0.8417742468214422
Birmingham,J01000007,2019-08,1024364.48531,0.921531686000851
Birmingham,J01000007,2019-09,940706.08227,0.8462714926740009
Birmingham,J01000007,2019-10,1002536.85996,0.9018952688088854
Birmingham,J01000007,2019-11,962675.98028,0.8660359002113192
Birmingham,J01000007,2019-02,874537.19183,0.7867450935822503
Birmingham,J01000007,2020-01,1005105.39043,0.9042059524068699
Birmingham,J01000007,2020-02,920714.8142799999,0.8282870865760635
Birmingham,J01000007,2020-03,1270425.10692,1.1428910387922153
Birmingham,J01000007,2020-04,1022522.47114,0.9198745859665758
Birmingham,J01000007,2020-05,968949.33354,0.871679490836991
Birmingham,J01000007,2020-06,998032.69427,0.8978432624558177
Birmingham,J01000007,2020-07,987037.68946,0.8879520123534868
Birmingham,J01000007,2020-08,902519.95196,0.8119187505094059
Birmingham,J01000007,2019-12,991800.6333100001,0.8922368189231812
Bradford,J01000013,2020-12,569121.71909,1.1110277035537475
Bradford,J01000013,2021-07,533008.8297700001,1.0405288644758008
Bradford,J01000013,2021-06,528954.2537100001,1.032613604562634
Bradford,J01000013,2021-05,491619.72431,0.9597299048702972
Bradford,J01000013,2021-01,527966.8788000001,1.0306860715903237
Bradford,J01000013,2021-03,560321.0658399999,1.093847249457294
Bradford,J01000013,2021-02,503461.6095,0.9828473893504709
Bradford,J01000013,2021-08,526451.11193,1.0277270227116553
Bradford,J01000013,2021-04,530981.86793,1.03657187130062
Bradford,J01000013,2021-10,528778.57984,1.0322706576502008
Bradford,J01000013,2022-03,585122.87381,1.1422648283839079
Bradford,J01000013,2021-12,607785.13035,1.1865056190556136
Bradford,J01000013,2022-01,563267.76103,1.0995997271438835
Bradford,J01000013,2022-02,529997.72459,1.0346506469327357
Bradford,J01000013,2022-04,545409.44312,1.0647370865674437
Bradford,J01000013,2022-05,593480.46686,1.1585803494791587
Bradford,J01000013,2022-06,559944.6699,1.093112457052053
Bradford,J01000013,2022-07,577648.10727,1.1276727430268152
Bradford,J01000013,2022-08,579273.71941,1.1308462295802033
Bradford,J01000013,2021-11,575859.59766,1.1241812513860474
Bradford,J01000013,2020-11,533313.83914,1.0411242974887165
Bradford,J01000013,2021-09,540660.82217,1.055466926508254
Bradford,J01000013,2020-09,543938.52763,1.0618655956294607
Bradford,J01000013,2019-02,470347.34947,0.9182024126399713
Bradford,J01000013,2019-03,482248.61446,0.9414358171432587
Bradford,J01000013,2019-04,468070.42628,0.9137574500632506
Bradford,J01000013,2019-05,511365.50438,0.9982772102184879
Bradford,J01000013,2019-06,483614.72976,0.9441027193078353
Bradford,J01000013,2019-07,497340.25525,0.9708974076033483
Bradford,J01000013,2019-08,518634.46827,1.0124675318790899
Bradford,J01000013,2019-09,492052.95305,0.9605756450976871
Bradford,J01000013,2019-10,549059.88878,1.0718634114335244
Bradford,J01000013,2019-11,511304.80105999997,0.9981587064468772
Bradford,J01000013,2019-01,518111.30806,1.0114462292873765
Bradford,J01000013,2019-12,533018.68811,1.040548109724196
Bradford,J01000013,2020-08,494915.01959,0.9661629124759882
Bradford,J01000013,2020-07,552374.63066,1.0783343822913902
Bradford,J01000013,2020-06,516406.12022,1.0081173966906654
Bradford,J01000013,2020-05,506300.61512,0.9883896376755009
Bradford,J01000013,2020-10,564169.60075,1.1013602800791804
Bradford,J01000013,2020-03,695600.57847,1.357937129027346
Bradford,J01000013,2020-02,492021.38118,0.9605140111430401
Bradford,J01000013,2020-01,546975.83994,1.0677949741921882
Bradford,J01000013,2020-04,545963.73542,1.065819164584342
Brighton & Hove,J01000014,2020-12,207241.30203,0.710367871274911
Brighton & Hove,J01000014,2021-01,202873.57022,0.6953964523647931
