CityName,CityCode,MSOAName,MSOACode,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
Portsmouth,J01000074,Portsmouth 006,E02003529,0.08670254017625709,0.04771254536029027,0.21876553913945046,0.023337389839294946,0.0218974468636599,0.004099455676516303,4.419388284084915e-06,0.0004719025401762487,0.11276421721099013,0.014767664593053374,0.4208914593053395,0.0003397356143079267,0.0001100959046137891,0.04527963970969411,0.0025072187662001,6.069206842923748e-05,9.07205806117154e-06,0.0001783437013996882,0.00010062208398133671
Portsmouth,J01000074,Portsmouth 007,E02003530,0.0898212146892655,0.04171258474576268,0.22415162429378527,0.025963898305084724,0.025032217514124266,0.00419079096045195,1.320621468926452e-05,0.00042247175141242176,0.14282908192090393,0.021617697740112976,0.375639731638418,0.0007403954802259841,6.285310734463221e-06,0.04650837570621466,0.0008600988700564934,0.0002591666666666656,1.1694915254237005e-05,0.00014005649717514028,7.940677966101502e-05
Portsmouth,J01000074,Portsmouth 008,E02003531,0.1078039583333333,0.039003541666666634,0.18731308908045974,0.015192349137931018,0.027803160919540205,0.003959777298850547,0.00010286637931034403,0.0005004885057471177,0.1332497341954023,0.029881127873563198,0.4060625502873563,0.00038073994252873047,2.1372126436781266e-05,0.041359734195402266,0.006936077586206892,0.00018371408045976927,0.00013104885057471213,6.150862068965471e-05,5.3160919540228594e-05
Portsmouth,J01000074,Portsmouth 009,E02003532,0.06764731249999996,0.034923104166666635,0.32322956249999996,0.03025247916666664,0.01411339583333331,0.004668812499999972,3.808333333333258e-05,0.0005453333333333231,0.0728273333333333,0.006482687499999989,0.38448566666666667,0.0005272499999999935,1.3124999999998333e-06,0.0580329583333333,0.0017227291666666647,0.00016816666666666597,2.48125e-05,0.00023087499999999793,7.812499999999817e-05
Portsmouth,J01000074,Portsmouth 010,E02003533,0.11944974747474744,0.04482814253647584,0.2659808641975308,0.03186161616161614,0.026658894500561147,0.00536719977553308,5.283389450056004e-05,0.0006401795735128937,0.07966865881032545,0.01913619528619527,0.35501113916947247,0.0014986531986531943,1.343995510662166e-05,0.04826776094276092,0.001247446689113353,0.0,4.4051627384956235e-06,0.0002327160493827145,8.010662177328552e-05
Portsmouth,J01000074,Portsmouth 011,E02003534,0.06724015672782871,0.03297031727828743,0.3341085244648318,0.029423929663608534,0.01739266055045869,0.004292909021406702,2.4426605504586086e-05,0.0003613340978593202,0.06982868883792047,0.004795986238532102,0.37754279434250765,0.000871425840978585,0.00016762232415902103,0.059775535168195684,0.0005781918960244622,0.00022635703363914312,5.6001529051987765e-06,0.00018069571865443303,0.00021284403669724397
Portsmouth,J01000074,Portsmouth 012,E02003535,0.059773049132947946,0.029123145472061625,0.39815450385356455,0.027084441233140633,0.011807683044315972,0.004345688824662785,0.0001244942196531787,0.0004220375722543284,0.025360260115606915,0.0005626926782273551,0.38267601156069364,0.0006254576107899752,2.866088631984297e-06,0.05830380539499033,0.0012779865125240807,1.9629094412331216e-05,4.5736994219653176e-05,0.00012056840077071078,0.00016994219653178796
Portsmouth,J01000074,Portsmouth 013,E02003536,0.094969391025641,0.050220299145299116,0.2035335826210826,0.02918005698005696,0.03638190883190881,0.005653632478632449,0.00018698361823361547,0.0009817841880341753,0.17515496794871793,0.0231872863247863,0.3421296118233618,0.0005811787749287672,3.160612535612479e-05,0.03626282051282048,0.0012971688034187985,7.735042735042657e-05,4.442663817663768e-05,5.8885327635327203e-05,6.705840455840263e-05
Portsmouth,J01000074,Portsmouth 014,E02003537,0.08807566725978644,0.04371668149466189,0.28727305753262156,0.03223314056939499,0.017079492882562254,0.0038479982206405423,3.503855278766228e-05,0.00029129596678528443,0.07643681791221824,0.014738404507710544,0.37827224199288256,0.0004579478054566962,4.589264531435261e-05,0.05693800415183864,0.0003461892052194528,8.28884934756815e-06,7.369513641755338e-06,0.00010649466192170687,8.99762752075901e-05
Portsmouth,J01000074,Portsmouth 015,E02003538,0.053253249601275886,0.027559210526315756,0.3871409888357256,0.020021212121212106,0.018223046251993606,0.004288337320574134,0.00011232057416267854,0.0006396132376395425,0.08800428628389154,0.006174521531100471,0.3436248803827751,0.0005176634768739982,1.6626794258373125e-05,0.04778732057416265,0.002216985645933012,1.331738437001555e-05,2.583732057416252e-05,0.00025438596491227897,0.00012619617224880126
