CityName,CityCode,Date,ActualCost,PerCitizenCost
Birmingham,J01000007,2019-01,499807.2856,0.44963316981366314
Birmingham,J01000007,2021-01,693167.20588,0.6235822825522743
Birmingham,J01000007,2021-02,655867.33852,0.5900268341266421
Birmingham,J01000007,2021-03,717719.4798300001,0.6456698292534382
Birmingham,J01000007,2021-04,608242.5729,0.547182972213651
Birmingham,J01000007,2021-05,578423.24391,0.5203571139243012
Birmingham,J01000007,2021-06,622966.33296,0.5604286592976361
Birmingham,J01000007,2021-07,551036.47176,0.4957196155773402
Birmingham,J01000007,2021-08,542336.33694,0.4878928605266874
Birmingham,J01000007,2021-10,507291.52262,0.45636608730385064
Birmingham,J01000007,2021-11,535492.65528,0.4817361950145242
Birmingham,J01000007,2021-12,564351.72568,0.5076981921195693
Birmingham,J01000007,2022-01,465987.11475,0.41920810187038554
Birmingham,J01000007,2022-02,439620.46395,0.39548831802941553
Birmingham,J01000007,2022-03,517411.60522,0.46547024594521896
Birmingham,J01000007,2022-04,443361.80018,0.3988540730251919
Birmingham,J01000007,2022-05,498644.73496,0.4485873240559235
Birmingham,J01000007,2022-06,471179.16381,0.4238789370981541
Birmingham,J01000007,2022-07,558070.92453,0.5020479012746617
Birmingham,J01000007,2022-08,643741.63648,0.579118394010736
Birmingham,J01000007,2020-12,682761.98878,0.6142216131861686
Birmingham,J01000007,2020-11,622280.31781,0.5598115110980767
Birmingham,J01000007,2021-09,570847.95549,0.5135422854040477
Birmingham,J01000007,2020-09,682798.92856,0.6142548446952966
Birmingham,J01000007,2020-10,671014.50568,0.6036534237744345
Birmingham,J01000007,2019-03,467943.13639,0.4209677645154819
Birmingham,J01000007,2019-04,478619.93732,0.4305727542463986
Birmingham,J01000007,2019-05,510314.52183,0.45908561692316135
Birmingham,J01000007,2019-06,468599.10841,0.4215578855224368
Birmingham,J01000007,2019-07,466105.55041,0.4193146481388355
Birmingham,J01000007,2019-08,555696.4034600001,0.4999117510698649
Birmingham,J01000007,2019-09,495892.64973,0.4461115121956047
Birmingham,J01000007,2019-10,537028.23301,0.48311762082028514
Birmingham,J01000007,2019-11,520539.10899,0.46828378923325076
Birmingham,J01000007,2019-02,448270.67236,0.4032701586287738
Birmingham,J01000007,2020-01,521620.88911,0.46925697277500944
Birmingham,J01000007,2020-02,480737.91666,0.4324781161562412
Birmingham,J01000007,2020-03,711803.3851,0.6403476330730152
Birmingham,J01000007,2020-04,802899.96509,0.7222993076487803
Birmingham,J01000007,2020-05,793486.36148,0.7138307067450289
Birmingham,J01000007,2020-06,773635.11829,0.6959722687881942
Birmingham,J01000007,2020-07,760668.90473,0.6843076935180179
Birmingham,J01000007,2020-08,661274.94723,0.5948915896342983
Birmingham,J01000007,2019-12,543158.47454,0.4886324662622606
Bradford,J01000013,2020-12,389077.34169000003,0.75954877654964
Bradford,J01000013,2021-07,320025.65347,0.6247474923669786
Bradford,J01000013,2021-06,353608.4756,0.6903071863628555
Bradford,J01000013,2021-05,328272.97028,0.6408477344567475
Bradford,J01000013,2021-01,390744.57341,0.762803511990286
Bradford,J01000013,2021-03,419559.20803,0.8190548484913557
Bradford,J01000013,2021-02,369402.90778,0.7211407517062048
Bradford,J01000013,2021-08,314089.72699,0.6131594988950665
Bradford,J01000013,2021-04,350198.83273,0.6836509517460293
Bradford,J01000013,2021-10,294861.73694,0.5756230125642267
Bradford,J01000013,2022-03,308986.36458,0.6031968198606925
Bradford,J01000013,2021-12,341473.14833,0.6666168502951695
Bradford,J01000013,2022-01,293237.04575,0.5724513238704689
Bradford,J01000013,2022-02,284763.39589,0.5559092390599866
Bradford,J01000013,2022-04,283819.09125,0.5540657869820867
Bradford,J01000013,2022-05,311813.03874,0.6087149949633771
Bradford,J01000013,2022-06,300221.66521,0.5860865541885961
Bradford,J01000013,2022-07,350444.79577,0.6841311157291
Bradford,J01000013,2022-08,390223.41651999997,0.7617861202386343
Bradford,J01000013,2021-11,339243.10137,0.6622633985296185
Bradford,J01000013,2020-11,345203.26717,0.6738987115030219
Bradford,J01000013,2021-09,330134.14088,0.6444810733863285
Bradford,J01000013,2020-09,377067.58418999997,0.7361035752018553
Bradford,J01000013,2019-02,239082.80872,0.46673253720853963
Bradford,J01000013,2019-03,235282.43697,0.45931352971607503
Bradford,J01000013,2019-04,247560.12016,0.4832817700801174
Bradford,J01000013,2019-05,254857.65359,0.497527864608549
Bradford,J01000013,2019-06,249543.35537,0.48715340102840815
Bradford,J01000013,2019-07,249952.75542,0.4879526233777389
Bradford,J01000013,2019-08,282846.64485,0.5521673971396667
Bradford,J01000013,2019-09,266052.77963,0.5193827591908606
Bradford,J01000013,2019-10,285801.03884,0.5579349042651216
Bradford,J01000013,2019-11,279344.99242,0.5453315433540005
Bradford,J01000013,2019-01,252644.75276,0.4932078851649982
Bradford,J01000013,2019-12,296576.84208000003,0.5789712055098313
Bradford,J01000013,2020-08,372883.36253,0.7279352238173696
Bradford,J01000013,2020-07,427534.62076,0.8346242850338118
Bradford,J01000013,2020-06,412630.70032,0.8055291583764115
Bradford,J01000013,2020-05,418132.28761,0.8162692438233043
Bradford,J01000013,2020-10,383085.8896,0.7478523871249864
Bradford,J01000013,2020-03,385778.90302,0.7531096324827038
Bradford,J01000013,2020-02,263292.08039,0.5139933789687808
Bradford,J01000013,2020-01,291418.21975,0.5689006491972638
Bradford,J01000013,2020-04,437959.61094,0.8549757362449438
Brighton & Hove,J01000014,2020-12,219461.32311,0.7522548420500587
Brighton & Hove,J01000014,2021-01,237168.4428,0.8129501223700717
