CityName,CityCode,MSOAName,MSOACode,DailyLivingScoreZ,RoadIntersectionDensityZ,PopulationDensityZ,Walkability
Plymouth,J01000072,Plymouth 001,E02003122,-0.19056698394986302,-0.5078357524374721,-0.9874012500030142,-0.5619346621301164
Plymouth,J01000072,Plymouth 002,E02003123,-0.19056698394986302,0.9731581543770084,-0.6066818448172059,0.058636441869979815
Plymouth,J01000072,Plymouth 003,E02003124,-0.19056698394986302,0.5801609978256363,-0.6926636163448686,-0.10102320082303178
Plymouth,J01000072,Plymouth 004,E02003125,-0.19056698394986302,-0.43524022742148405,-1.0286715856626978,-0.5514929323446817
Plymouth,J01000072,Plymouth 005,E02003126,-0.19056698394986302,0.20100736387063678,-1.1153408748730738,-0.3683001649841
Plymouth,J01000072,Plymouth 006,E02003127,-0.19056698394986302,-0.11861344931501197,-0.38713635220941367,-0.23210559515809623
Plymouth,J01000072,Plymouth 007,E02003128,-0.19056698394986302,1.3931685134146021,-0.2540162404026297,0.3161950963540365
Plymouth,J01000072,Plymouth 008,E02003129,-0.19056698394986302,0.6886080049730118,-0.7298133676323592,-0.0772574488697368
Plymouth,J01000072,Plymouth 009,E02003130,-0.19056698394986302,-0.21614559970017802,0.1359486776517563,-0.09025463533276157
Plymouth,J01000072,Plymouth 010,E02003131,-0.19056698394986302,0.5201820490467426,-0.7677301039028017,-0.14603834626864073
Plymouth,J01000072,Plymouth 011,E02003132,-0.19056698394986302,0.19428604636528293,-0.09314011674484338,-0.02980701810980782
Plymouth,J01000072,Plymouth 012,E02003133,-0.19056698394986302,-0.28838220060529457,-0.3514944742813572,-0.2768145529455049
Plymouth,J01000072,Plymouth 013,E02003134,-0.19056698394986302,0.3118296376852457,-0.5007815960754564,-0.1265063141133579
Plymouth,J01000072,Plymouth 014,E02003135,-0.19056698394986302,0.003584022342482548,-0.6972258307372684,-0.29473626411488296
Plymouth,J01000072,Plymouth 015,E02003136,-0.19056698394986302,-0.9971517648925132,-1.0372201895829258,-0.741646312808434
Plymouth,J01000072,Plymouth 016,E02003137,-0.19056698394986302,-0.2666279200223882,-0.35197309732318666,-0.2697226670984793
Plymouth,J01000072,Plymouth 017,E02003138,-0.19056698394986302,0.3721261090066093,0.11745370930651831,0.09967094478775486
Plymouth,J01000072,Plymouth 019,E02003140,-0.19056698394986302,-0.7914708614575874,-0.9538852109172111,-0.6453076854415539
Plymouth,J01000072,Plymouth 020,E02003141,-0.19056698394986302,1.1767058686451477,1.4031643600221433,0.7964344149058094
Plymouth,J01000072,Plymouth 021,E02003142,-0.19056698394986302,-0.33036065126336644,-0.406944731525691,-0.3092907889129735
Plymouth,J01000072,Plymouth 022,E02003143,-0.19056698394986302,-0.2681872617222973,-0.4021419630316455,-0.2869654029012686
Plymouth,J01000072,Plymouth 023,E02003144,-0.19056698394986302,1.714188684908176,1.5360508638850041,1.0198908549477723
Plymouth,J01000072,Plymouth 024,E02003145,-0.19056698394986302,0.13668414529315054,0.14759488622240793,0.03123734918856515
Plymouth,J01000072,Plymouth 025,E02003146,-0.19056698394986302,1.2022473801527458,1.672576306983286,0.8947522343953896
Plymouth,J01000072,Plymouth 026,E02003147,-0.19056698394986302,0.6661795553365797,-0.20785367307345587,0.08925296610442025
Plymouth,J01000072,Plymouth 027,E02003148,-0.19056698394986302,3.7285193372328775,0.6211536624953706,1.3863686719261283
Plymouth,J01000072,Plymouth 028,E02003149,-0.19056698394986302,0.9673982377766343,-0.12963706004589914,0.21573139792695736
Plymouth,J01000072,Plymouth 030,E02003151,-0.19056698394986302,-0.9682787587439642,-1.0795100452325965,-0.7461185959754747
Plymouth,J01000072,Plymouth 031,E02003152,-0.19056698394986302,-0.8557369528857112,-1.185959550869438,-0.744087829235004
Plymouth,J01000072,Plymouth 032,E02003153,-0.19056698394986302,-0.5972971671222241,-0.641589742772687,-0.4764846312815914
Portsmouth,J01000074,Portsmouth 001,E02003524,-0.19056698394986302,-0.679696410242369,-0.29337904141828336,-0.3878808118701718
Portsmouth,J01000074,Portsmouth 002,E02003525,-0.19056698394986302,-0.06715437677739479,-0.5907827631313813,-0.28283470795287974
Portsmouth,J01000074,Portsmouth 003,E02003526,-0.19056698394986302,-0.9200821357156618,-0.6727509171856955,-0.5944666789504067
Portsmouth,J01000074,Portsmouth 004,E02003527,-0.19056698394986302,-0.6801742707950161,-1.091907685613956,-0.6542163134529451
Portsmouth,J01000074,Portsmouth 006,E02003529,-0.19056698394986302,-0.694763859198297,0.10449130147695271,-0.26027984722373576
Portsmouth,J01000074,Portsmouth 007,E02003530,-0.19056698394986302,-0.1406406730250168,-0.1951794595237469,-0.17546237216620889
Portsmouth,J01000074,Portsmouth 008,E02003531,-0.19056698394986302,-0.46640038158262037,-0.9747910189587724,-0.5439194614970853
Portsmouth,J01000074,Portsmouth 009,E02003532,-0.19056698394986302,0.7392497334416274,1.4450541158597905,0.6645789551171849
Portsmouth,J01000074,Portsmouth 010,E02003533,-0.19056698394986302,0.43274667887808943,-0.28025946289339276,-0.012693255988388783
Portsmouth,J01000074,Portsmouth 011,E02003534,-0.19056698394986302,-0.05824786467252435,1.756739348245572,0.5026414998743949
Portsmouth,J01000074,Portsmouth 012,E02003535,-0.19056698394986302,-0.6894294277695472,3.1797666994485434,0.7665900959097111
Portsmouth,J01000074,Portsmouth 013,E02003536,-0.19056698394986302,2.6666600231932294,0.601437068758936,1.025843369334101
Portsmouth,J01000074,Portsmouth 014,E02003537,-0.19056698394986302,-0.4232872341125841,0.5317728460633404,-0.027360457333035566
Portsmouth,J01000074,Portsmouth 015,E02003538,-0.19056698394986302,-0.023933941370716694,1.8253078937965908,0.5369356561586703
Portsmouth,J01000074,Portsmouth 017,E02003540,-0.19056698394986302,-0.27633009442845086,-0.45105765259067937,-0.30598491032299774
Portsmouth,J01000074,Portsmouth 018,E02003541,-0.19056698394986302,0.08617979729765254,4.175631671809475,1.3570814950524215
Portsmouth,J01000074,Portsmouth 019,E02003542,-0.19056698394986302,-0.49682920063204994,3.5877768824640928,0.9667935659607266
Portsmouth,J01000074,Portsmouth 020,E02003543,-0.19056698394986302,-0.32249675606276146,3.2441565332523252,0.9103642644132336
Portsmouth,J01000074,Portsmouth 021,E02003544,-0.19056698394986302,-0.18471573467321947,2.432693191727148,0.6858034910346884
Portsmouth,J01000074,Portsmouth 022,E02003545,-0.19056698394986302,0.6909120215544845,2.459261385873807,0.9865354744928094
Portsmouth,J01000074,Portsmouth 023,E02003546,-0.19056698394986302,-0.5200584664598347,-0.16506268031412966,-0.29189604357460913
Portsmouth,J01000074,Portsmouth 024,E02003547,-0.19056698394986302,1.3915319724806503,0.04384319522463955,0.414936061251809
Portsmouth,J01000074,Portsmouth 025,E02003548,-0.19056698394986302,0.16417826464395774,2.2266149235997794,0.7334087347646246
Portsmouth,J01000074,Portsmouth 026,E02006821,-0.19056698394986302,-0.916842843605883,-1.0784566795157908,-0.7286221690238456
Preston,J01000075,Preston 003,E02005255,-0.19056698394986302,-0.7873117763877122,-0.3804254059169648,-0.45276805541818005
Preston,J01000075,Preston 004,E02005256,-0.19056698394986302,-0.5649748530952028,-1.1315322646282466,-0.6290247005577708
Preston,J01000075,Preston 005,E02005257,-0.19056698394986302,-0.38632854363607627,-0.3909963507061308,-0.3226306260973567
Preston,J01000075,Preston 006,E02005258,-0.19056698394986302,-0.91622472737858,-0.7192144138377677,-0.6086687083887369
Preston,J01000075,Preston 007,E02005259,-0.19056698394986302,-0.5586783662930855,-0.4330637261086759,-0.3941030254505415
Preston,J01000075,Preston 008,E02005260,-0.19056698394986302,-0.6826680440868554,-0.4991264239977729,-0.4574538173448304
Preston,J01000075,Preston 009,E02005261,-0.19056698394986302,-0.9948670777219556,-1.1010437349589328,-0.7621592655435837
Preston,J01000075,Preston 010,E02005262,-0.19056698394986302,-0.8925336434646386,-1.3843139528819033,-0.8224715267654683
Preston,J01000075,Preston 011,E02005263,-0.19056698394986302,0.27218473381682756,0.14346473460297535,0.07502749482331329
Preston,J01000075,Preston 012,E02005264,-0.19056698394986302,0.9217010373981492,0.40545717493351524,0.3788637427939338
Preston,J01000075,Preston 013,E02005265,-0.19056698394986302,0.04647695758182833,-0.3114830030303019,-0.1518576764661122
Preston,J01000075,Preston 014,E02005266,-0.19056698394986302,0.1253797597117402,0.709924659474094,0.21491247841199038
Preston,J01000075,Preston 015,E02005267,-0.19056698394986302,0.9351505271840833,1.158033318185063,0.6342056204730945
Preston,J01000075,Preston 016,E02005268,-0.19056698394986302,-0.812978833195991,-0.7877245900992675,-0.5970901357483739
Preston,J01000075,Preston 017,E02005269,-0.19056698394986302,1.717026401257952,-0.007729920721584694,0.5062431655288347
Salford,J01000080,Salford 010,E02001166,-0.19056698394986302,-0.7377066601773684,0.19026656442407383,-0.24600235990105254
Salford,J01000080,Salford 011,E02001167,-0.19056698394986302,-0.901804785456787,-0.48504576513303493,-0.5258058448465616
Salford,J01000080,Salford 017,E02001173,-0.19056698394986302,-0.06933332348956378,-0.6922945653636622,-0.317398290934363
Salford,J01000080,Salford 018,E02001174,-0.19056698394986302,-0.37364496034517,0.09993406075471539,-0.1547592945134392
Salford,J01000080,Salford 021,E02001177,-0.19056698394986302,0.33466643834979903,-0.4221022253207756,-0.09266759030694653
Salford,J01000080,Salford 023,E02001179,-0.19056698394986302,3.5020656623028925,0.7497707044153755,1.3537564609228017
Salford,J01000080,Salford 024,E02001180,-0.19056698394986302,2.641282915231026,0.675468201596002,1.0420613776257217
Sheffield,J01000082,Sheffield 005,E02001615,-0.19056698394986302,-1.0471647171178389,-1.4001511382244367,-0.8792942797640461
Sheffield,J01000082,Sheffield 006,E02001616,-0.19056698394986302,-0.577077630490598,-0.23805276062582487,-0.33523245835542864
Sheffield,J01000082,Sheffield 007,E02001617,-0.19056698394986302,-0.7807098113962687,-0.4821711531922701,-0.48448264951280057
Sheffield,J01000082,Sheffield 009,E02001619,-0.19056698394986302,-0.2962655281025559,-0.28943896063997915,-0.2587571575641327
Sheffield,J01000082,Sheffield 010,E02001620,-0.19056698394986302,-0.5757620761477114,-0.04782082785946874,-0.27138329598568106
Sheffield,J01000082,Sheffield 011,E02001621,-0.19056698394986302,-0.6293522746381477,-0.32138423195084487,-0.38043449684628516
Sheffield,J01000082,Sheffield 012,E02001622,-0.19056698394986302,-0.3885007711308629,-0.2985266193385248,-0.29253145813975023
Sheffield,J01000082,Sheffield 013,E02001623,-0.19056698394986302,0.0501097170630203,0.11864199338241042,-0.0072717578348107615
Sheffield,J01000082,Sheffield 014,E02001624,-0.19056698394986302,-0.33072552604072747,-0.7356510480834044,-0.418981186024665
Sheffield,J01000082,Sheffield 015,E02001625,-0.19056698394986302,-0.6105653793981611,0.0465089624956143,-0.25154113361746994
Sheffield,J01000082,Sheffield 016,E02001626,-0.19056698394986302,-0.486408662280251,0.39356828512870856,-0.09446912036713513
Sheffield,J01000082,Sheffield 017,E02001627,-0.19056698394986302,0.04898576040423771,-1.0098105500911299,-0.3837972578789184
Sheffield,J01000082,Sheffield 018,E02001628,-0.19056698394986302,0.10551391026020189,-1.291741839441562,-0.45893163771040774
Sheffield,J01000082,Sheffield 019,E02001629,-0.19056698394986302,-0.007169094728570158,-0.33515502106127515,-0.17763036657990275
Sheffield,J01000082,Sheffield 020,E02001630,-0.19056698394986302,-0.03571985444655525,-0.05693797523790816,-0.09440827121144214
Sheffield,J01000082,Sheffield 021,E02001631,-0.19056698394986302,-0.4727834619368447,0.15067505358418234,-0.17089179743417512
Sheffield,J01000082,Sheffield 022,E02001632,-0.19056698394986302,0.42937666184938256,-0.7616301622325243,-0.17427349477766826
Sheffield,J01000082,Sheffield 023,E02001633,-0.19056698394986302,-1.2438595254973905,-1.475106858324725,-0.9698444559239929
Sheffield,J01000082,Sheffield 024,E02001634,-0.19056698394986302,-0.19687503969193132,0.4343632986321469,0.01564042499678418
Sheffield,J01000082,Sheffield 025,E02001635,-0.19056698394986302,-0.6523657944799188,-1.0432645852132973,-0.6287324545476931
Sheffield,J01000082,Sheffield 026,E02001636,-0.19056698394986302,1.932964784582681,0.48270942685525847,0.7417024091626921
Sheffield,J01000082,Sheffield 027,E02001637,-0.19056698394986302,-0.34492621709059096,-0.9746372078630849,-0.5033768029678463
Sheffield,J01000082,Sheffield 028,E02001638,-0.19056698394986302,-0.44464303600137167,2.472651629359048,0.612480536469271
Sheffield,J01000082,Sheffield 029,E02001639,-0.19056698394986302,0.08770035819503394,0.7392657506364976,0.21213304162722282
Sheffield,J01000082,Sheffield 030,E02001640,-0.19056698394986302,0.5426197633464569,0.15066905065233202,0.16757394334964196
Sheffield,J01000082,Sheffield 032,E02001642,-0.19056698394986302,-0.4701333664790841,-0.6649869889489064,-0.4418957797926179
Sheffield,J01000082,Sheffield 033,E02001643,-0.19056698394986302,-0.8814628654153382,-1.0100569826381698,-0.6940289440011237
Sheffield,J01000082,Sheffield 036,E02001646,-0.19056698394986302,0.7472499407043485,0.5252196333758707,0.3606341967101187
Sheffield,J01000082,Sheffield 037,E02001647,-0.19056698394986302,-0.5618088413944442,-0.6769334933842842,-0.47643643957619713
Sheffield,J01000082,Sheffield 038,E02001648,-0.19056698394986302,-0.4779793236773602,-0.12995610149544048,-0.26616746970755456
Sheffield,J01000082,Sheffield 039,E02001649,-0.19056698394986302,-0.11643915985295165,-0.5597091220376361,-0.2889050886134836
Sheffield,J01000082,Sheffield 040,E02001650,-0.19056698394986302,1.433701600952306,2.5067415610008696,1.2499587260011042
Sheffield,J01000082,Sheffield 041,E02001651,-0.19056698394986302,-1.3439972616332212,-1.5258170377577576,-1.0201270944469474
Sheffield,J01000082,Sheffield 042,E02001652,-0.19056698394986302,1.9205603103730868,1.1256212913292916,0.9518715392508384
Sheffield,J01000082,Sheffield 043,E02001653,-0.19056698394986302,0.6259741650157825,-0.41591571835865715,0.006497154235754106
Sheffield,J01000082,Sheffield 044,E02001654,-0.19056698394986302,-0.4515503093026329,-0.8296236221559623,-0.49058030513615275
Sheffield,J01000082,Sheffield 045,E02001655,-0.19056698394986302,-0.6306933505427864,-0.3976807622665307,-0.40631369891972674
Sheffield,J01000082,Sheffield 046,E02001656,-0.19056698394986302,-0.5079113909934078,0.21703177327193585,-0.16048220055711165
Sheffield,J01000082,Sheffield 047,E02001657,-0.19056698394986302,-0.5691278025722296,0.034564128479483175,-0.24171021934753648
Sheffield,J01000082,Sheffield 048,E02001658,-0.19056698394986302,0.22618723569232954,0.07621313139460081,0.03727779437902245
Sheffield,J01000082,Sheffield 049,E02001659,-0.19056698394986302,0.03747264695630212,-0.7906057111182733,-0.3145666827039447
Sheffield,J01000082,Sheffield 050,E02001660,-0.19056698394986302,-0.2580324007966078,0.6009159498311768,0.05077218836156868
Sheffield,J01000082,Sheffield 051,E02001661,-0.19056698394986302,1.4843138810728356,0.04088784090928734,0.4448782460107534
Sheffield,J01000082,Sheffield 052,E02001662,-0.19056698394986302,-0.16250588260199803,-0.16700986262840697,-0.173360909726756
Sheffield,J01000082,Sheffield 053,E02001663,-0.19056698394986302,0.09613594699900288,0.11588610803284814,0.007151690360662669
Sheffield,J01000082,Sheffield 054,E02001664,-0.19056698394986302,0.2753217640782873,-0.02583538615890311,0.019639797989840387
Sheffield,J01000082,Sheffield 055,E02001665,-0.19056698394986302,-0.8460486082088278,-1.140888019559955,-0.7258345372395486
Sheffield,J01000082,Sheffield 056,E02001666,-0.19056698394986302,-0.03765526013970638,-0.7454795384289068,-0.32456726083949206
Sheffield,J01000082,Sheffield 059,E02001669,-0.19056698394986302,-0.051929193173561664,0.10478571681861854,-0.04590348676826872
Sheffield,J01000082,Sheffield 060,E02001670,-0.19056698394986302,0.9564148476264005,-0.20703157402100164,0.18627209655184526
Sheffield,J01000082,Sheffield 061,E02001671,-0.19056698394986302,0.2831331517685013,-0.7109275532142086,-0.20612046179852347
Sheffield,J01000082,Sheffield 062,E02001672,-0.19056698394986302,-0.5262302497783621,-0.5243414191631618,-0.413712884297129
Sheffield,J01000082,Sheffield 063,E02001673,-0.19056698394986302,-0.3437550418218996,-0.8841432289950009,-0.4728217515889212
Sheffield,J01000082,Sheffield 064,E02001674,-0.19056698394986302,-0.6251786525539201,-1.0440433266576412,-0.6199296543871414
Sheffield,J01000082,Sheffield 065,E02001675,-0.19056698394986302,1.1065179918725114,-0.6564891231473325,0.08648729492510528
Sheffield,J01000082,Sheffield 066,E02001676,-0.19056698394986302,-0.9187216437077618,-1.0628200640553738,-0.7240362305709995
Sheffield,J01000082,Sheffield 068,E02001678,-0.19056698394986302,-1.1450948253750775,-1.3759682109720586,-0.903876673432333
Sheffield,J01000082,Sheffield 069,E02001679,-0.19056698394986302,0.7147371789964764,0.043393722497079956,0.18918797251456443
Sheffield,J01000082,Sheffield 070,E02001680,-0.19056698394986302,0.6463201522444216,-0.09782146150786969,0.1193105689288963
Sheffield,J01000082,Sheffield 071,E02001681,-0.19056698394986302,-0.7667078131618045,-0.7497986276942061,-0.5690244749352912
Sheffield,J01000082,Sheffield 072,E02006803,-0.19056698394986302,-0.8081857246033235,-1.1136174387103968,-0.7041233824211944
Sheffield,J01000082,Sheffield 073,E02006843,-0.19056698394986302,2.9403056702485713,4.8189203403865575,2.522886342228422
Sheffield,J01000082,Sheffield 074,E02006844,-0.19056698394986302,2.49677751796771,2.7871042574462037,1.6977715971546836
Sheffield,J01000082,Sheffield 075,E02006868,-0.19056698394986302,0.6409209329781607,-0.3005432330379182,0.04993690533012648
Sheffield,J01000082,Sheffield 076,E02006869,-0.19056698394986302,-0.10458523706826005,-0.6577528339353318,-0.31763501831781826
Southampton,J01000087,Southampton 001,E02003549,-0.19056698394986302,-0.463829531032041,-0.5292866553239463,-0.3945610567686167
Southampton,J01000087,Southampton 002,E02003550,-0.19056698394986302,1.4812240041582965,-0.20895305152199084,0.3605679895621476
Southampton,J01000087,Southampton 003,E02003551,-0.19056698394986302,0.16287626412477524,-0.4632468535002262,-0.16364585777510465
Southampton,J01000087,Southampton 004,E02003552,-0.19056698394986302,1.6408771016096835,0.09781954350272036,0.5160432203875136
Southampton,J01000087,Southampton 005,E02003553,-0.19056698394986302,-0.3667125318233031,0.6741332558182166,0.03895124668168348
Southampton,J01000087,Southampton 006,E02003554,-0.19056698394986302,-0.029402167379945478,-0.5595032843290388,-0.2598241452196158
Southampton,J01000087,Southampton 007,E02003555,-0.19056698394986302,1.489934141063219,0.03752792760542857,0.44563169490626153
Southampton,J01000087,Southampton 008,E02003556,-0.19056698394986302,0.15059993660334034,-0.46074562618750453,-0.16690422451134243
Southampton,J01000087,Southampton 010,E02003558,-0.19056698394986302,0.7809632892328916,0.2632162968953599,0.28453753405946286
Southampton,J01000087,Southampton 011,E02003559,-0.19056698394986302,-0.7503780154713354,-0.6151313990789048,-0.5186921328333677
Southampton,J01000087,Southampton 012,E02003560,-0.19056698394986302,0.8096512340661924,-0.6680618148646047,-0.01632585491609177
Southampton,J01000087,Southampton 013,E02003561,-0.19056698394986302,0.47710295344758386,1.1336932764702639,0.4734097486559949
Southampton,J01000087,Southampton 014,E02003562,-0.19056698394986302,0.7167837863610639,0.22794192395972204,0.25138624212364097
Southampton,J01000087,Southampton 015,E02003563,-0.19056698394986302,0.3687516156894779,0.6959206436368576,0.2913684251254908
Southampton,J01000087,Southampton 016,E02003564,-0.19056698394986302,2.720152545092053,0.1530120822948633,0.8941992144790177
Southampton,J01000087,Southampton 017,E02003565,-0.19056698394986302,0.5521866830413172,2.128879165343328,0.8301662881449273
Southampton,J01000087,Southampton 018,E02003566,-0.19056698394986302,1.5580666098271085,-0.07978210320534396,0.4292391742239672
Southampton,J01000087,Southampton 019,E02003567,-0.19056698394986302,0.03988781778804256,-0.7089839838424957,-0.28655438333477207
Southampton,J01000087,Southampton 020,E02003568,-0.19056698394986302,0.35162912533932983,1.3719587651063927,0.5110069688319532
Southampton,J01000087,Southampton 021,E02003569,-0.19056698394986302,0.10479843661141945,-0.36783854676851213,-0.15120236470231857
Southampton,J01000087,Southampton 022,E02003570,-0.19056698394986302,1.1238025570110652,0.8843836687458957,0.605873080602366
Southampton,J01000087,Southampton 023,E02003571,-0.19056698394986302,3.2874550490957692,0.6393241609690802,1.2454040753716622
Southampton,J01000087,Southampton 024,E02003572,-0.19056698394986302,0.6453180476680191,-0.1920421014564972,0.08756965408721963
Southampton,J01000087,Southampton 025,E02003573,-0.19056698394986302,2.0939490431204617,-0.0038413462687573786,0.6331802376339472
Southampton,J01000087,Southampton 026,E02003574,-0.19056698394986302,-0.06822924938873712,-0.16425299351138226,-0.14101640894999412
