CityName,CityCode,MSOAName,MSOACode,RoadLength,Area,RoadDensity
Birmingham,J01000007,Birmingham 081,E02001907,59.596,2.8767301186447103,20.71657664851681
Birmingham,J01000007,Birmingham 082,E02001908,13.925,0.5286219770507811,26.34207544243345
Birmingham,J01000007,Birmingham 083,E02001909,28.178,0.867233394302368,32.49182997924952
Birmingham,J01000007,Birmingham 084,E02001910,28.127,0.880423810966492,31.94711416212536
Birmingham,J01000007,Birmingham 085,E02001911,40.351,1.3862035901413,29.10899977966938
Birmingham,J01000007,Birmingham 087,E02001913,63.403,2.47397772000885,25.62795917166675
Birmingham,J01000007,Birmingham 088,E02001914,42.008,2.36335515695953,17.774730080790537
Birmingham,J01000007,Birmingham 089,E02001915,50.815,1.92453075653076,26.40383887218371
Birmingham,J01000007,Birmingham 090,E02001916,31.349,1.45827211103058,21.49735962367493
Birmingham,J01000007,Birmingham 092,E02001918,31.272,1.63812735794067,19.0900907969163
Birmingham,J01000007,Birmingham 093,E02001919,20.286,1.09610989025116,18.50726845950794
Birmingham,J01000007,Birmingham 094,E02001920,62.384,2.77735450263977,22.46166268681451
Birmingham,J01000007,Birmingham 095,E02001921,52.516,1.99955124155426,26.263893071917018
Birmingham,J01000007,Birmingham 096,E02001922,43.759,1.42482147732544,30.711917735926377
Birmingham,J01000007,Birmingham 097,E02001923,36.603,1.74462894823456,20.980392442209343
Birmingham,J01000007,Birmingham 098,E02001924,24.983,1.15629418610382,21.60609324187751
Birmingham,J01000007,Birmingham 099,E02001925,60.668,2.20766707830048,27.480592792416783
Birmingham,J01000007,Birmingham 100,E02001926,37.311,1.76323612712097,21.160523781305333
Birmingham,J01000007,Birmingham 101,E02001927,40.461,1.51612413506317,26.68712875434449
Birmingham,J01000007,Birmingham 102,E02001928,39.203,1.60379848279572,24.443844049323367
Birmingham,J01000007,Birmingham 103,E02001929,33.319,1.39618670027924,23.86428691330188
Birmingham,J01000007,Birmingham 104,E02001930,26.425,1.28565377576447,20.553745104732634
Birmingham,J01000007,Birmingham 105,E02001931,43.664,2.50326813557434,17.442797828759925
Birmingham,J01000007,Birmingham 106,E02001932,62.577,3.3370076301422102,18.75242940254626
Birmingham,J01000007,Birmingham 107,E02001933,34.527,1.66000482810974,20.799337095492763
Birmingham,J01000007,Birmingham 108,E02001934,27.184,1.20650804772186,22.531138562506143
Birmingham,J01000007,Birmingham 109,E02001935,61.819,1.96826518704987,31.407861301787936
Birmingham,J01000007,Birmingham 110,E02001936,25.607,1.23246854064178,20.777000917740047
Birmingham,J01000007,Birmingham 111,E02001937,37.282,1.83661074740601,20.299347617700867
Birmingham,J01000007,Birmingham 112,E02001938,45.266,1.84907767814636,24.48031282567733
Birmingham,J01000007,Birmingham 113,E02001939,49.588,1.7182088904953,28.860286007311664
Birmingham,J01000007,Birmingham 115,E02001941,29.898,1.40247964094543,21.317956515821763
Birmingham,J01000007,Birmingham 116,E02001942,23.857,1.16292166729736,20.51470934877658
Birmingham,J01000007,Birmingham 117,E02001943,33.375,1.67835426228333,19.88555142976473
Birmingham,J01000007,Birmingham 118,E02001944,43.793,1.86879282928467,23.43384419810885
Birmingham,J01000007,Birmingham 119,E02001945,36.44,1.60721267634583,22.672792802288143
Birmingham,J01000007,Birmingham 120,E02001946,47.976,1.7985735508270302,26.67447209925855
Birmingham,J01000007,Birmingham 121,E02001947,49.677,1.22756093317413,40.46805226323808
Birmingham,J01000007,Birmingham 122,E02001948,28.223,1.25156931157684,22.55008950678258
Birmingham,J01000007,Birmingham 123,E02001949,45.258,1.9065216418457,23.738518885201756
Birmingham,J01000007,Birmingham 124,E02001950,51.733,1.88134447467804,27.4978881838496
Birmingham,J01000007,Birmingham 125,E02001951,58.281,1.61583961035156,36.06855508840988
Birmingham,J01000007,Birmingham 126,E02001952,62.967,1.66725703669739,37.76682216002464
Birmingham,J01000007,Birmingham 127,E02001953,57.229,2.1792994107666,26.260274158413537
Birmingham,J01000007,Birmingham 128,E02001954,56.796,1.83863891524506,30.89024143298416
Birmingham,J01000007,Birmingham 129,E02001955,68.265,2.84913572087097,23.959897557681685
Birmingham,J01000007,Birmingham 130,E02001956,48.412,1.61343455205536,30.00555550166431
Birmingham,J01000007,Birmingham 131,E02001957,37.264,1.340695597229,27.79452701792908
Birmingham,J01000007,Sandwell 032,E02002074,33.845,1.36821796550751,24.73655576320835
Birmingham,J01000007,Sandwell 036,E02002078,24.676,1.16122416593933,21.24998835176604
Birmingham,J01000007,Sandwell 037,E02002079,41.939,1.92937420797729,21.737099950127277
Birmingham,J01000007,Solihull 001,E02002081,43.749,1.8558203603363,23.573941171801827
Birmingham,J01000007,Solihull 002,E02002082,34.017,0.6973328870391851,48.78157997743837
