CityName,CityCode,MSOAName,MSOACode,RoadLength,Area,RoadDensity
Birmingham,J01000007,Birmingham 136,E02006897,27.059,0.837045207397461,32.32680835021059
Birmingham,J01000007,Birmingham 137,E02006898,32.613,1.03627787529755,31.471288519631585
Birmingham,J01000007,Birmingham 138,E02006899,35.775,1.1190919793624898,31.96788169313826
Birmingham,J01000007,Birmingham 139,E02006900,55.502,2.0083518732223498,27.635595504959223
Birmingham,J01000007,Birmingham 140,E02006901,50.912,2.37910390184784,21.39965386146308
Bradford,J01000013,Bradford 017,E02002199,89.856,8.915768949798581,10.078323081940113
Bradford,J01000013,Bradford 019,E02002201,61.969,2.71978017160034,22.78456201978153
Bradford,J01000013,Bradford 024,E02002206,35.555,1.8557364120636,19.159509814468983
Bradford,J01000013,Bradford 026,E02002208,36.8,1.49684758525085,24.585001414043667
Bradford,J01000013,Bradford 027,E02002209,30.178,1.58477172216797,19.04249020718041
Bradford,J01000013,Bradford 028,E02002210,28.698,1.3949459365387,20.57284031466393
Bradford,J01000013,Bradford 029,E02002211,27.604,2.2191154395904498,12.439190637641849
Bradford,J01000013,Bradford 030,E02002212,28.543,2.5614580858612097,11.14326256500243
Bradford,J01000013,Bradford 032,E02002214,24.102,1.04415375495911,23.082807379210024
Bradford,J01000013,Bradford 033,E02002215,35.877,1.0941314237518298,32.79039356805605
Bradford,J01000013,Bradford 034,E02002216,42.483,1.75071631707764,24.26606731518569
Bradford,J01000013,Bradford 035,E02002217,36.959,1.98188456100464,18.648412085749868
Bradford,J01000013,Bradford 036,E02002218,42.469,3.23100020147705,13.14422697361186
Bradford,J01000013,Bradford 037,E02002219,22.173,0.780426870056152,28.41137440386265
Bradford,J01000013,Bradford 038,E02002220,36.835,1.33998493275452,27.489115063615444
Bradford,J01000013,Bradford 039,E02002221,103.574,3.03979274917603,34.07271763118551
Bradford,J01000013,Bradford 040,E02002222,30.587,1.7798977232208302,17.184695278249478
Bradford,J01000013,Bradford 041,E02002223,48.825,2.06790649989319,23.610835404077445
Bradford,J01000013,Bradford 042,E02002224,32.184,1.03466397380066,31.105751060199395
Bradford,J01000013,Bradford 044,E02002226,57.709,1.8209471729583704,31.69174858941354
Bradford,J01000013,Bradford 045,E02002227,68.353,2.16197879193115,31.615943808100383
Bradford,J01000013,Bradford 046,E02002228,59.039,2.52104753102112,23.41843986419684
Bradford,J01000013,Bradford 047,E02002229,41.874,3.91377042771912,10.69914568913626
Bradford,J01000013,Bradford 048,E02002230,47.914,1.43135265161133,33.474629712014945
Bradford,J01000013,Bradford 049,E02002231,54.145,2.74992306518555,19.689641752339927
Bradford,J01000013,Bradford 050,E02002232,25.585,1.05766883711243,24.189991330226096
Bradford,J01000013,Bradford 051,E02002233,24.695,0.863435340042114,28.600867783331065
Bradford,J01000013,Bradford 052,E02002234,33.649,1.63187592633057,20.61982743728748
Bradford,J01000013,Bradford 053,E02002235,49.666,1.63512510957336,30.37443416972475
Bradford,J01000013,Bradford 054,E02002236,27.069,1.16587078924561,23.21783876025859
Bradford,J01000013,Bradford 055,E02002237,33.382,1.44517417953491,23.09894576911351
Bradford,J01000013,Bradford 056,E02002238,36.359,1.0969631357116698,33.14514300101033
Bradford,J01000013,Bradford 057,E02002239,108.084,12.262229874939,8.8143837705161
Bradford,J01000013,Bradford 058,E02002240,78.349,7.24380109837341,10.81600653248102
Bradford,J01000013,Bradford 059,E02002241,56.608,2.75483766590881,20.548579214131387
Bradford,J01000013,Bradford 060,E02002242,72.22,3.8343602847137497,18.83495410901157
Bradford,J01000013,Bradford 061,E02002243,62.598,5.614035034637451,11.150268855428068
Bradford,J01000013,Kirklees 001,E02002271,49.901,6.71587813735962,7.430301589662082
Bradford,J01000013,Kirklees 003,E02002273,63.105,7.688165615982061,8.208069798707006
Brighton & Hove,J01000014,Brighton and Hove 001,E02003491,56.752,3.17935151351166,17.850181006665803
Brighton & Hove,J01000014,Brighton and Hove 002,E02003492,107.13,6.02890424607849,17.76939815716643
Brighton & Hove,J01000014,Brighton and Hove 003,E02003493,109.365,10.2642415475769,10.654951902005658
Brighton & Hove,J01000014,Brighton and Hove 004,E02003494,36.361,1.68690260542679,21.554889940311988
Brighton & Hove,J01000014,Brighton and Hove 006,E02003496,65.592,5.70667930352783,11.49389978151593
Brighton & Hove,J01000014,Brighton and Hove 007,E02003497,43.857,2.38553791836548,18.38453275563521
Brighton & Hove,J01000014,Brighton and Hove 008,E02003498,61.386,3.59015142448807,17.09844314122578
Brighton & Hove,J01000014,Brighton and Hove 009,E02003499,54.185,3.0656629353714,17.674806768486302
Brighton & Hove,J01000014,Brighton and Hove 010,E02003500,17.861,0.696452768856049,25.64567304303692
Brighton & Hove,J01000014,Brighton and Hove 011,E02003501,44.004,1.8441576072464,23.86130113125444
Brighton & Hove,J01000014,Brighton and Hove 013,E02003503,39.844,1.91204846113968,20.83838396870491
Brighton & Hove,J01000014,Brighton and Hove 014,E02003504,27.085,1.15283117949295,23.494333326335607
Brighton & Hove,J01000014,Brighton and Hove 015,E02003505,19.636,0.58317451209259,33.6708816877827
Brighton & Hove,J01000014,Brighton and Hove 016,E02003506,18.914,0.746685491634369,25.33061136436498
Brighton & Hove,J01000014,Brighton and Hove 018,E02003508,25.233,0.860290873733521,29.33077726431402
Brighton & Hove,J01000014,Brighton and Hove 019,E02003509,20.768,0.740548788131714,28.04406722802739
Brighton & Hove,J01000014,Brighton and Hove 020,E02003510,20.355,0.816640619365692,24.925284779258604
Brighton & Hove,J01000014,Brighton and Hove 021,E02003511,35.502,1.60433738513947,22.12876189811765
Brighton & Hove,J01000014,Brighton and Hove 022,E02003512,16.849,0.4704653606300349,35.81347620882494
Brighton & Hove,J01000014,Brighton and Hove 023,E02003513,19.847,0.80629604253006,24.615028417753983
Brighton & Hove,J01000014,Brighton and Hove 024,E02003514,14.24,0.454255543403625,31.347993891947212
Brighton & Hove,J01000014,Brighton and Hove 025,E02003515,66.516,3.6425495404892,18.26083606019173
Brighton & Hove,J01000014,Brighton and Hove 026,E02003516,16.582,0.4696482759475709,35.3072732281277
Brighton & Hove,J01000014,Brighton and Hove 027,E02003517,45.917,1.37682486426163,33.34992067028407
Brighton & Hove,J01000014,Brighton and Hove 028,E02003518,27.084,0.820994232570648,32.98926950460565
Brighton & Hove,J01000014,Brighton and Hove 029,E02003519,17.44,0.451661941963196,38.6129500400127
Brighton & Hove,J01000014,Brighton and Hove 030,E02003520,21.279,0.647459484169006,32.865376939085124
Brighton & Hove,J01000014,Brighton and Hove 031,E02003521,25.793,0.828159059192657,31.144983217529116
Brighton & Hove,J01000014,Brighton and Hove 032,E02003522,50.179,2.60316087157822,19.27618094903906
Bristol,J01000015,Bristol 001,E02003012,66.554,3.47459318524551,19.154472610668343
Bristol,J01000015,Bristol 002,E02003013,55.995,2.7617216029624903,20.27539631074122
Bristol,J01000015,Bristol 003,E02003014,152.032,10.878094014164,13.975977758791592
Bristol,J01000015,Bristol 004,E02003015,39.223,1.53933509910202,25.48048181509079
Bristol,J01000015,Bristol 005,E02003016,32.449,1.07412476879501,30.209712076933485
Bristol,J01000015,Bristol 006,E02003017,30.517,1.37902750291061,22.1293628557734
Bristol,J01000015,Bristol 007,E02003018,34.159,2.72348802367783,12.542372025514284
